state_owner,snapshot_iteration,source,phase,instance,deposit_l1_over_budget,source_edge_tau_l1_over_two_budget,global_tau_relative_l1
GP 表达式自身产生的状态,1000,本轮最优路径,蒸发和下界保护后,2,0.005708060208227791,0.0,0.0
GP 表达式自身产生的状态,1000,本轮最优路径,蒸发和下界保护后,3,0.004183565023667065,0.0,0.0
GP 表达式自身产生的状态,1000,本轮最优路径,蒸发和下界保护后,4,0.00239861287207097,0.0,0.0
GP 表达式自身产生的状态,1000,本轮最优路径,蒸发和下界保护后,5,0.0013995238251922509,0.0,0.0
GP 表达式自身产生的状态,1000,本轮最优路径,蒸发和下界保护后,6,0.0021788555568070097,0.0,0.0
GP 表达式自身产生的状态,1000,本轮最优路径,蒸发和下界保护后,7,0.018775444147850637,0.0,0.0
GP 表达式自身产生的状态,1000,本轮最优路径,重启和可选上界处理后,0,0.006151121853694822,0.006077282284543444,5.014747023927896e-06
GP 表达式自身产生的状态,1000,本轮最优路径,重启和可选上界处理后,1,0.003609679756443636,0.0036096966995951035,3.041214481568384e-06
GP 表达式自身产生的状态,1000,本轮最优路径,重启和可选上界处理后,2,0.005708060208227791,0.005253496094488072,4.3616811909866314e-06
GP 表达式自身产生的状态,1000,本轮最优路径,重启和可选上界处理后,3,0.004183565023667065,0.004183595946025603,3.471142570433866e-06
GP 表达式自身产生的状态,1000,本轮最优路径,重启和可选上界处理后,4,0.00239861287207097,0.001966203797413588,1.635653897060098e-06
GP 表达式自身产生的状态,1000,本轮最优路径,重启和可选上界处理后,5,0.0013995238251922509,0.0013214025187309587,1.0998059194747584e-06
GP 表达式自身产生的状态,1000,本轮最优路径,重启和可选上界处理后,6,0.0021788555568070097,0.002073390358671972,1.72823368125542e-06
GP 表达式自身产生的状态,1000,本轮最优路径,重启和可选上界处理后,7,0.018775444147850637,0.01872244054229374,1.5287332017235788e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,更新前,0,0.03945051645916222,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,更新前,1,0.017692878600862254,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,更新前,2,0.053947629254932836,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,更新前,3,0.03741337116747115,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,更新前,4,0.052552432500640484,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,更新前,5,0.08218689976276056,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,更新前,6,0.033082792318851875,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,更新前,7,0.05442256299086371,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,沉积后,0,0.03945051645916222,0.039450540664201256,3.2699432516136255e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,沉积后,1,0.017692878600862254,0.017692864264101285,1.4657362367805054e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,沉积后,2,0.053947629254932836,0.05394761619969024,4.449930704942591e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,沉积后,3,0.03741337116747115,0.037413384626230256,3.085879240387115e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,沉积后,4,0.052552432500640484,0.05255243721276728,4.348771606683372e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,沉积后,5,0.08218689976276056,0.0821869120221795,6.741113473446806e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,沉积后,6,0.033082792318851875,0.03308279324370379,2.7291418426304527e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,沉积后,7,0.05442256299086371,0.05442259465242589,4.46105385393125e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,蒸发和下界保护后,0,0.03945051645916222,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,蒸发和下界保护后,1,0.017692878600862254,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,蒸发和下界保护后,2,0.053947629254932836,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,蒸发和下界保护后,3,0.03741337116747115,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,蒸发和下界保护后,4,0.052552432500640484,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,蒸发和下界保护后,5,0.08218689976276056,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,蒸发和下界保护后,6,0.033082792318851875,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,蒸发和下界保护后,7,0.05442256299086371,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,重启和可选上界处理后,0,0.03945051645916222,0.03861691663580245,3.2005068704068655e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,重启和可选上界处理后,1,0.017692878600862254,0.016902028565165268,1.3999644826931027e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,重启和可选上界处理后,2,0.053947629254932836,0.05359653852935963,4.420737255723582e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,重启和可选上界处理后,3,0.03741337116747115,0.03626601129406946,2.99047120896795e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,重启和可选上界处理后,4,0.052552432500640484,0.05186010282938585,4.291191790642894e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,重启和可选上界处理后,5,0.08218689976276056,0.0821869120221795,6.741113473446806e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,重启和可选上界处理后,6,0.033082792318851875,0.03308279324370379,2.7291418426304527e-05
GP 表达式自身产生的状态,2500,历史全局最优路径,重启和可选上界处理后,7,0.05442256299086371,0.05418430225165911,4.44124173029634e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,更新前,0,0.0028198262481449487,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,更新前,1,0.002198978827354701,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,更新前,2,0.01376861156242914,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,更新前,3,0.011308823442829992,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,更新前,4,0.007692041515400265,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,更新前,5,0.02422626971056639,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,更新前,6,0.01252281976728949,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,更新前,7,0.01714613107494725,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,沉积后,0,0.0028198262481449487,0.0028198270968141817,2.343956101841739e-06
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,沉积后,1,0.002198978827354701,0.0021989701079757787,1.8281567972597596e-06
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,沉积后,2,0.01376861156242914,0.013768609939732652,1.1355800771139568e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,沉积后,3,0.011308823442829992,0.011308820371285713,9.329804559253033e-06
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,沉积后,4,0.007692041515400265,0.007692015886647573,6.3747587183254986e-06
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,沉积后,5,0.02422626971056639,0.02422628966233741,1.9686989487611975e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,沉积后,6,0.01252281976728949,0.012522797474717857,1.031120069533185e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,沉积后,7,0.01714613107494725,0.01714614372104077,1.3975992069927612e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,0,0.0028198262481449487,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,1,0.002198978827354701,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,2,0.01376861156242914,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,3,0.011308823442829992,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,4,0.007692041515400265,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,5,0.02422626971056639,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,6,0.01252281976728949,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,7,0.01714613107494725,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,0,0.0028198262481449487,0.00198592205038352,1.6493586113344632e-06
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,1,0.002198978827354701,0.0014081344090397642,1.1704392563857326e-06
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,2,0.01376861156242914,0.01341751784795897,1.106385428696874e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,3,0.011308823442829992,0.010160279261561635,8.374753196445529e-06
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,4,0.007692041515400265,0.006999681503266135,5.798960557920718e-06
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,5,0.02422626971056639,0.02422628966233741,1.9686989487611975e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,6,0.01252281976728949,0.012522797474717857,1.031120069533185e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,7,0.01714613107494725,0.016907219220876332,1.3777345293050344e-05
GP 表达式自身产生的状态,2500,本轮最优路径,更新前,0,0.0028192405379908487,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,更新前,1,0.0022009629323174657,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,更新前,2,0.014812067167045577,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,更新前,3,0.011520279864699758,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,更新前,4,0.009689072168123099,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,更新前,5,0.0285800949638349,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,更新前,6,0.012458015300920049,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,更新前,7,0.02099989821627585,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,沉积后,0,0.0028192405379908487,0.002819242498695874,2.3434701306655997e-06
GP 表达式自身产生的状态,2500,本轮最优路径,沉积后,1,0.0022009629323174657,0.002200963436605802,1.8298161899279314e-06
GP 表达式自身产生的状态,2500,本轮最优路径,沉积后,2,0.014812067167045577,0.014812049884426269,1.2215996887701991e-05
GP 表达式自身产生的状态,2500,本轮最优路径,沉积后,3,0.011520279864699758,0.011520288790669006,9.5047021514572e-06
GP 表达式自身产生的状态,2500,本轮最优路径,沉积后,4,0.009689072168123099,0.00968904704897974,8.03640182734864e-06
GP 表达式自身产生的状态,2500,本轮最优路径,沉积后,5,0.0285800949638349,0.028580111634870484,2.3177243379466484e-05
GP 表达式自身产生的状态,2500,本轮最优路径,沉积后,6,0.012458015300920049,0.012458007279010416,1.02571042508174e-05
GP 表达式自身产生的状态,2500,本轮最优路径,沉积后,7,0.02099989821627585,0.020999918676116315,1.7087194320704118e-05
GP 表达式自身产生的状态,2500,本轮最优路径,蒸发和下界保护后,0,0.0028192405379908487,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,蒸发和下界保护后,1,0.0022009629323174657,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,蒸发和下界保护后,2,0.014812067167045577,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,蒸发和下界保护后,3,0.011520279864699758,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,蒸发和下界保护后,4,0.009689072168123099,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,蒸发和下界保护后,5,0.0285800949638349,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,蒸发和下界保护后,6,0.012458015300920049,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,蒸发和下界保护后,7,0.02099989821627585,0.0,0.0
GP 表达式自身产生的状态,2500,本轮最优路径,重启和可选上界处理后,0,0.0028192405379908487,0.0019858268972576,1.6492796991461966e-06
GP 表达式自身产生的状态,2500,本轮最优路径,重启和可选上界处理后,1,0.0022009629323174657,0.001410189969790125,1.1721504033599574e-06
GP 表达式自身产生的状态,2500,本轮最优路径,重启和可选上界处理后,2,0.014812067167045577,0.014460978828441733,1.1924067895593292e-05
GP 表达式自身产生的状态,2500,本轮最优路径,重启和可选上界处理后,3,0.011520279864699758,0.010372824735383417,8.550546398511302e-06
GP 表达式自身产生的状态,2500,本轮最优路径,重启和可选上界处理后,4,0.009689072168123099,0.008996663311589726,7.460562626086829e-06
GP 表达式自身产生的状态,2500,本轮最优路径,重启和可选上界处理后,5,0.0285800949638349,0.028580111634870484,2.3177243379466484e-05
GP 表达式自身产生的状态,2500,本轮最优路径,重启和可选上界处理后,6,0.012458015300920049,0.012458007279010416,1.02571042508174e-05
GP 表达式自身产生的状态,2500,本轮最优路径,重启和可选上界处理后,7,0.02099989821627585,0.020761537739898715,1.6888999474147896e-05
不使用 GP 产生的状态,1,历史全局最优路径,更新前,0,0.20517976294834595,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,更新前,1,0.21577169221049644,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,更新前,2,0.20869720821539486,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,更新前,3,0.21194867535955064,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,更新前,4,0.21456171671258212,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,更新前,5,0.21106592341900188,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,更新前,6,0.21000319558302985,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,更新前,7,0.20637189109554063,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,沉积后,0,0.20517976294834595,0.2051797929914032,0.0001659588103717942
不使用 GP 产生的状态,1,历史全局最优路径,沉积后,1,0.21577169221049644,0.21577171427844294,0.00017375954355784826
不使用 GP 产生的状态,1,历史全局最优路径,沉积后,2,0.20869720821539486,0.20869722700915488,0.00016924233017501895
不使用 GP 产生的状态,1,历史全局最优路径,沉积后,3,0.21194867535955064,0.21194867011257784,0.00017146429065874216
不使用 GP 产生的状态,1,历史全局最优路径,沉积后,4,0.21456171671258212,0.21456171110818004,0.00017206658568377116
不使用 GP 产生的状态,1,历史全局最优路径,沉积后,5,0.21106592341900188,0.21106594460300074,0.00016924271976495673
不使用 GP 产生的状态,1,历史全局最优路径,沉积后,6,0.21000319558302985,0.21000315740452322,0.00016749210021836452
不使用 GP 产生的状态,1,历史全局最优路径,沉积后,7,0.20637189109554063,0.20637187979009566,0.00016594345634992955
不使用 GP 产生的状态,1,历史全局最优路径,蒸发和下界保护后,0,0.20517976294834595,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,蒸发和下界保护后,1,0.21577169221049644,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,蒸发和下界保护后,2,0.20869720821539486,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,蒸发和下界保护后,3,0.21194867535955064,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,蒸发和下界保护后,4,0.21456171671258212,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,蒸发和下界保护后,5,0.21106592341900188,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,蒸发和下界保护后,6,0.21000319558302985,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,蒸发和下界保护后,7,0.20637189109554063,0.0,0.0
不使用 GP 产生的状态,1,历史全局最优路径,重启和可选上界处理后,0,0.20517976294834595,0.2051797929914032,0.0001659588103717942
不使用 GP 产生的状态,1,历史全局最优路径,重启和可选上界处理后,1,0.21577169221049644,0.21577171427844294,0.00017375954355784826
不使用 GP 产生的状态,1,历史全局最优路径,重启和可选上界处理后,2,0.20869720821539486,0.20869722700915488,0.00016924233017501895
不使用 GP 产生的状态,1,历史全局最优路径,重启和可选上界处理后,3,0.21194867535955064,0.21194867011257784,0.00017146429065874216
不使用 GP 产生的状态,1,历史全局最优路径,重启和可选上界处理后,4,0.21456171671258212,0.21456171110818004,0.00017206658568377116
不使用 GP 产生的状态,1,历史全局最优路径,重启和可选上界处理后,5,0.21106592341900188,0.21106594460300074,0.00016924271976495673
不使用 GP 产生的状态,1,历史全局最优路径,重启和可选上界处理后,6,0.21000319558302985,0.21000315740452322,0.00016749210021836452
不使用 GP 产生的状态,1,历史全局最优路径,重启和可选上界处理后,7,0.20637189109554063,0.20637187979009566,0.00016594345634992955
不使用 GP 产生的状态,1,历史重启阶段最优路径,更新前,0,0.20517976294834595,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,更新前,1,0.21577169221049644,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,更新前,2,0.20869720821539486,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,更新前,3,0.21194867535955064,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,更新前,4,0.21456171671258212,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,更新前,5,0.21106592341900188,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,更新前,6,0.21000319558302985,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,更新前,7,0.20637189109554063,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,沉积后,0,0.20517976294834595,0.2051797929914032,0.0001659588103717942
不使用 GP 产生的状态,1,历史重启阶段最优路径,沉积后,1,0.21577169221049644,0.21577171427844294,0.00017375954355784826
不使用 GP 产生的状态,1,历史重启阶段最优路径,沉积后,2,0.20869720821539486,0.20869722700915488,0.00016924233017501895
不使用 GP 产生的状态,1,历史重启阶段最优路径,沉积后,3,0.21194867535955064,0.21194867011257784,0.00017146429065874216
不使用 GP 产生的状态,1,历史重启阶段最优路径,沉积后,4,0.21456171671258212,0.21456171110818004,0.00017206658568377116
不使用 GP 产生的状态,1,历史重启阶段最优路径,沉积后,5,0.21106592341900188,0.21106594460300074,0.00016924271976495673
不使用 GP 产生的状态,1,历史重启阶段最优路径,沉积后,6,0.21000319558302985,0.21000315740452322,0.00016749210021836452
不使用 GP 产生的状态,1,历史重启阶段最优路径,沉积后,7,0.20637189109554063,0.20637187979009566,0.00016594345634992955
不使用 GP 产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0,0.20517976294834595,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,1,0.21577169221049644,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,2,0.20869720821539486,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,3,0.21194867535955064,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,4,0.21456171671258212,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,5,0.21106592341900188,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,6,0.21000319558302985,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,7,0.20637189109554063,0.0,0.0
不使用 GP 产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0,0.20517976294834595,0.2051797929914032,0.0001659588103717942
不使用 GP 产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,1,0.21577169221049644,0.21577171427844294,0.00017375954355784826
不使用 GP 产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,2,0.20869720821539486,0.20869722700915488,0.00016924233017501895
不使用 GP 产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,3,0.21194867535955064,0.21194867011257784,0.00017146429065874216
不使用 GP 产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,4,0.21456171671258212,0.21456171110818004,0.00017206658568377116
不使用 GP 产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,5,0.21106592341900188,0.21106594460300074,0.00016924271976495673
不使用 GP 产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,6,0.21000319558302985,0.21000315740452322,0.00016749210021836452
不使用 GP 产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,7,0.20637189109554063,0.20637187979009566,0.00016594345634992955
不使用 GP 产生的状态,1,本轮最优路径,更新前,0,0.20517976294834595,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,更新前,1,0.21577169221049644,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,更新前,2,0.20869720821539486,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,更新前,3,0.21194867535955064,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,更新前,4,0.21456171671258212,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,更新前,5,0.21106592341900188,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,更新前,6,0.21000319558302985,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,更新前,7,0.20637189109554063,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,沉积后,0,0.20517976294834595,0.2051797929914032,0.0001659588103717942
不使用 GP 产生的状态,1,本轮最优路径,沉积后,1,0.21577169221049644,0.21577171427844294,0.00017375954355784826
不使用 GP 产生的状态,1,本轮最优路径,沉积后,2,0.20869720821539486,0.20869722700915488,0.00016924233017501895
不使用 GP 产生的状态,1,本轮最优路径,沉积后,3,0.21194867535955064,0.21194867011257784,0.00017146429065874216
不使用 GP 产生的状态,1,本轮最优路径,沉积后,4,0.21456171671258212,0.21456171110818004,0.00017206658568377116
不使用 GP 产生的状态,1,本轮最优路径,沉积后,5,0.21106592341900188,0.21106594460300074,0.00016924271976495673
不使用 GP 产生的状态,1,本轮最优路径,沉积后,6,0.21000319558302985,0.21000315740452322,0.00016749210021836452
不使用 GP 产生的状态,1,本轮最优路径,沉积后,7,0.20637189109554063,0.20637187979009566,0.00016594345634992955
不使用 GP 产生的状态,1,本轮最优路径,蒸发和下界保护后,0,0.20517976294834595,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,蒸发和下界保护后,1,0.21577169221049644,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,蒸发和下界保护后,2,0.20869720821539486,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,蒸发和下界保护后,3,0.21194867535955064,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,蒸发和下界保护后,4,0.21456171671258212,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,蒸发和下界保护后,5,0.21106592341900188,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,蒸发和下界保护后,6,0.21000319558302985,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,蒸发和下界保护后,7,0.20637189109554063,0.0,0.0
不使用 GP 产生的状态,1,本轮最优路径,重启和可选上界处理后,0,0.20517976294834595,0.2051797929914032,0.0001659588103717942
不使用 GP 产生的状态,1,本轮最优路径,重启和可选上界处理后,1,0.21577169221049644,0.21577171427844294,0.00017375954355784826
不使用 GP 产生的状态,1,本轮最优路径,重启和可选上界处理后,2,0.20869720821539486,0.20869722700915488,0.00016924233017501895
不使用 GP 产生的状态,1,本轮最优路径,重启和可选上界处理后,3,0.21194867535955064,0.21194867011257784,0.00017146429065874216
不使用 GP 产生的状态,1,本轮最优路径,重启和可选上界处理后,4,0.21456171671258212,0.21456171110818004,0.00017206658568377116
不使用 GP 产生的状态,1,本轮最优路径,重启和可选上界处理后,5,0.21106592341900188,0.21106594460300074,0.00016924271976495673
不使用 GP 产生的状态,1,本轮最优路径,重启和可选上界处理后,6,0.21000319558302985,0.21000315740452322,0.00016749210021836452
不使用 GP 产生的状态,1,本轮最优路径,重启和可选上界处理后,7,0.20637189109554063,0.20637187979009566,0.00016594345634992955
不使用 GP 产生的状态,100,历史全局最优路径,更新前,0,0.07074663830165429,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,更新前,1,0.09182820043564795,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,更新前,2,0.07151374594059581,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,更新前,3,0.08743687670885875,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,更新前,4,0.061518998360954695,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,更新前,5,0.09199061982626884,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,更新前,6,0.09179864078688367,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,更新前,7,0.0833156857559554,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,沉积后,0,0.07074663830165429,0.0707466971076586,6.09626622058981e-05
不使用 GP 产生的状态,100,历史全局最优路径,沉积后,1,0.09182820043564795,0.09182820781750284,7.910355245465226e-05
不使用 GP 产生的状态,100,历史全局最优路径,沉积后,2,0.07151374594059581,0.0715138377156292,6.255586755304015e-05
不使用 GP 产生的状态,100,历史全局最优路径,沉积后,3,0.08743687670885875,0.08743691791773125,7.528254203119165e-05
不使用 GP 产生的状态,100,历史全局最优路径,沉积后,4,0.061518998360954695,0.061519047064163015,5.309436785464334e-05
不使用 GP 产生的状态,100,历史全局最优路径,沉积后,5,0.09199061982626884,0.09199057831817949,7.873085635479399e-05
不使用 GP 产生的状态,100,历史全局最优路径,沉积后,6,0.09179864078688367,0.09179863389996591,7.930731035890011e-05
不使用 GP 产生的状态,100,历史全局最优路径,沉积后,7,0.0833156857559554,0.08331563281424187,7.130783313769834e-05
不使用 GP 产生的状态,100,历史全局最优路径,蒸发和下界保护后,0,0.07074663830165429,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,蒸发和下界保护后,1,0.09182820043564795,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,蒸发和下界保护后,2,0.07151374594059581,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,蒸发和下界保护后,3,0.08743687670885875,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,蒸发和下界保护后,4,0.061518998360954695,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,蒸发和下界保护后,5,0.09199061982626884,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,蒸发和下界保护后,6,0.09179864078688367,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,蒸发和下界保护后,7,0.0833156857559554,0.0,0.0
不使用 GP 产生的状态,100,历史全局最优路径,重启和可选上界处理后,0,0.07074663830165429,0.0707466971076586,6.09626622058981e-05
不使用 GP 产生的状态,100,历史全局最优路径,重启和可选上界处理后,1,0.09182820043564795,0.09182820781750284,7.910355245465226e-05
不使用 GP 产生的状态,100,历史全局最优路径,重启和可选上界处理后,2,0.07151374594059581,0.0715138377156292,6.255586755304015e-05
不使用 GP 产生的状态,100,历史全局最优路径,重启和可选上界处理后,3,0.08743687670885875,0.08743691791773125,7.528254203119165e-05
不使用 GP 产生的状态,100,历史全局最优路径,重启和可选上界处理后,4,0.061518998360954695,0.061519047064163015,5.309436785464334e-05
不使用 GP 产生的状态,100,历史全局最优路径,重启和可选上界处理后,5,0.09199061982626884,0.09199057831817949,7.873085635479399e-05
不使用 GP 产生的状态,100,历史全局最优路径,重启和可选上界处理后,6,0.09179864078688367,0.09179863389996591,7.930731035890011e-05
不使用 GP 产生的状态,100,历史全局最优路径,重启和可选上界处理后,7,0.0833156857559554,0.08331563281424187,7.130783313769834e-05
