replicate,champion,instance,state_owner,snapshot_iteration,historical_source,update_rule,phase,edge_category,source_overlap,edge_count,signed_tau_change_over_two_budget,absolute_tau_change_over_two_budget,mean_signed_tau_change,mean_absolute_tau_change
1,81002,3,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,1.0,1000,-1.0354300064771719e-06,1.4304054183967745e-05,-6.245076656341552e-08,8.627325296401977e-07
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,1.0,1000,-1.0354300064771719e-06,1.4304054183967745e-05,-6.245076656341552e-08,8.627325296401977e-07
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,1.0,1000,-1.4040212065930396e-08,8.223552781473518e-06,-8.344650268554688e-10,4.887580871582031e-07
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,1.0,1000,-1.4040212065930396e-08,8.223552781473518e-06,-8.344650268554688e-10,4.887580871582031e-07
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,1.0,1000,8.422466797774049e-08,1.3624809080306113e-05,5.125999450683593e-09,8.292198181152344e-07
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,1.0,1000,8.422466797774049e-08,1.3624809080306113e-05,5.125999450683593e-09,8.292198181152344e-07
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,1.0,1000,-4.000908305710478e-07,4.000908305710478e-07,-2.3961067199707033e-08,2.3961067199707033e-08
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,1.0,1000,-4.000908305710478e-07,4.000908305710478e-07,-2.3961067199707033e-08,2.3961067199707033e-08
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,1.0,1000,-2.7493783866958324e-07,2.7493783866958324e-07,-1.7046928405761717e-08,1.7046928405761717e-08
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,1.0,1000,-2.7493783866958324e-07,2.7493783866958324e-07,-1.7046928405761717e-08,1.7046928405761717e-08
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,1.0,9000,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,1.0,1000,-2.907311558298528e-09,2.907311558298528e-09,-1.7881393432617188e-10,1.7881393432617188e-10
1,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
1,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
