behavior,iteration,metric,mean,point_low,point_high,instances
三个固定 GP 表达式的均值,1150,current_best_edge_lift,9.760048262734479,9.638124662367508,9.871633721122492,8
三个固定 GP 表达式的均值,1150,global_best_edge_lift,9.588993243679443,9.452993575536954,9.734552882525943,8
三个固定 GP 表达式的均值,1150,reference_edge_lift,8.86879951582274,8.689530924147823,9.064168686874574,8
三个固定 GP 表达式的均值,1150,top500_persistence,0.6141859435673841,0.603990220355564,0.6232108229194804,8
三个固定 GP 表达式的均值,1150,source_age,280.9583333333333,234.45833333333334,325.32291666666663,8
三个固定 GP 表达式的均值,1150,post_unique_tours,17.27777777777778,15.958333333333336,18.917013888888885,8
三个固定 GP 表达式的均值,1175,candidate_entropy,6.996357742457715,6.988198955444157,7.006151579600358,8
三个固定 GP 表达式的均值,1175,candidate_effective_arcs,1093.6827394906823,1084.378999810401,1104.8698110927573,8
三个固定 GP 表达式的均值,1175,candidate_gini,0.8913814484774539,0.8913166177270194,0.8914439801093478,8
三个固定 GP 表达式的均值,1175,top500_mass,0.48146617529710095,0.46958855497102736,0.49125433900398807,8
三个固定 GP 表达式的均值,1175,top2500_mass,0.9925371526343745,0.9925224993370765,0.9925490524495653,8
三个固定 GP 表达式的均值,1175,floor_fraction,0.8885986111111112,0.8827583333333334,0.8935849305555557,8
三个固定 GP 表达式的均值,1175,source_edge_lift,9.868696040549498,9.768483577704297,9.993840437281833,8
三个固定 GP 表达式的均值,1175,current_best_edge_lift,9.789439712647969,9.707642803988389,9.87994290379045,8
三个固定 GP 表达式的均值,1175,global_best_edge_lift,9.650891611315133,9.529117459223075,9.790604526009052,8
三个固定 GP 表达式的均值,1175,reference_edge_lift,8.87353842442386,8.680256924386104,9.069293721815487,8
三个固定 GP 表达式的均值,1175,top500_persistence,0.6123603574300064,0.5942225885449253,0.6306570197377468,8
三个固定 GP 表达式的均值,1175,source_age,279.0277777777778,219.52708333333334,332.91666666666663,8
三个固定 GP 表达式的均值,1175,post_unique_tours,17.76388888888889,16.069444444444443,19.430555555555557,8
三个固定 GP 表达式的均值,1200,candidate_entropy,7.48455342015326,7.233319538397952,7.823219513331695,8
三个固定 GP 表达式的均值,1200,candidate_effective_arcs,3068.253810878319,2073.661722069117,4430.169684930219,8
三个固定 GP 表达式的均值,1200,candidate_gini,0.6933924443478618,0.5573026989004589,0.7924315483204638,8
三个固定 GP 表达式的均值,1200,top500_mass,0.394765847115307,0.33183879893514023,0.44301174609554106,8
三个固定 GP 表达式的均值,1200,top2500_mass,0.827531945682354,0.7243916222610602,0.9100428686500954,8
三个固定 GP 表达式的均值,1200,floor_fraction,0.6931527777777777,0.5570979166666667,0.7950786111111111,8
三个固定 GP 表达式的均值,1200,source_edge_lift,7.947003135784695,6.590633541363172,9.013995325701604,8
三个固定 GP 表达式的均值,1200,current_best_edge_lift,7.927114093568139,6.587561084487926,8.998339560619206,8
三个固定 GP 表达式的均值,1200,global_best_edge_lift,7.683760699095435,6.324860773544538,8.77015578286305,8
三个固定 GP 表达式的均值,1200,reference_edge_lift,7.094163610604374,5.927797214763388,8.002948903639554,8
三个固定 GP 表达式的均值,1200,top500_persistence,0.47830156213716774,0.39700698808168644,0.54446553973613,8
三个固定 GP 表达式的均值,1200,source_age,292.2777777777778,232.27152777777778,350.88958333333335,8
三个固定 GP 表达式的均值,1200,post_unique_tours,17.541666666666664,15.444444444444445,19.88888888888889,8
三个固定 GP 表达式的均值,1225,candidate_entropy,7.067817276673113,7.025396288995971,7.119442437764058,8
三个固定 GP 表达式的均值,1225,candidate_effective_arcs,1188.4623120493202,1133.4337330730139,1256.0805456150472,8
三个固定 GP 表达式的均值,1225,candidate_gini,0.8852013367782341,0.8810582539226001,0.8882839404453586,8
三个固定 GP 表达式的均值,1225,top500_mass,0.44269198455297354,0.4038435882853524,0.47451964238224226,8
三个固定 GP 表达式的均值,1225,top2500_mass,0.9878411302574064,0.9848857151978209,0.9902038422826938,8
三个固定 GP 表达式的均值,1225,floor_fraction,0.6957569444444445,0.5597259375,0.7971161805555557,8
三个固定 GP 表达式的均值,1225,source_edge_lift,9.601176681774472,9.358965329033737,9.849358252151347,8
三个固定 GP 表达式的均值,1225,current_best_edge_lift,9.465608178123468,9.155273188141168,9.720764462737346,8
三个固定 GP 表达式的均值,1225,global_best_edge_lift,9.283355852168466,8.96234015199171,9.595084123372393,8
三个固定 GP 表达式的均值,1225,reference_edge_lift,8.673831569876612,8.474950494314196,8.89404822625649,8
三个固定 GP 表达式的均值,1225,top500_persistence,0.48209412731756746,0.4023691786352301,0.5461832597522799,8
三个固定 GP 表达式的均值,1225,source_age,199.31944444444446,115.59652777777778,287.3888888888889,8
三个固定 GP 表达式的均值,1225,post_unique_tours,20.73611111111111,18.055555555555554,23.764236111111106,8
三个固定 GP 表达式的均值,1250,candidate_entropy,7.01244241392765,6.996779112300567,7.031055939642815,8
三个固定 GP 表达式的均值,1250,candidate_effective_arcs,1112.5480226786744,1094.4203740952607,1134.0111502312811,8
三个固定 GP 表达式的均值,1250,candidate_gini,0.8914024213518796,0.8912699476940185,0.8915646816572121,8
三个固定 GP 表达式的均值,1250,top500_mass,0.4747111953985762,0.464785761064875,0.4861320306709332,8
三个固定 GP 表达式的均值,1250,top2500_mass,0.9925110670554455,0.9924841954756028,0.992534188709477,8
三个固定 GP 表达式的均值,1250,floor_fraction,0.8785708333333334,0.8664875000000001,0.888438888888889,8
三个固定 GP 表达式的均值,1250,source_edge_lift,9.805153178038154,9.645670669025435,10.001706114598715,8
三个固定 GP 表达式的均值,1250,current_best_edge_lift,9.70617369084192,9.509220390294319,9.900218314941426,8
三个固定 GP 表达式的均值,1250,global_best_edge_lift,9.3880436600585,9.11855346712277,9.677151193890463,8
三个固定 GP 表达式的均值,1250,reference_edge_lift,8.77585724890464,8.58530238385033,8.993923408647564,8
三个固定 GP 表达式的均值,1250,top500_persistence,0.6074604864948001,0.5891264077234186,0.6215821906646274,8
三个固定 GP 表达式的均值,1250,source_age,222.79166666666669,151.52673611111112,300.9059027777777,8
三个固定 GP 表达式的均值,1250,post_unique_tours,20.208333333333332,18.166666666666664,22.52777777777778,8
三个固定 GP 表达式的均值,1275,candidate_entropy,6.999927241988518,6.990987891130708,7.008585924023464,8
三个固定 GP 表达式的均值,1275,candidate_effective_arcs,1097.490134378821,1087.3990220009575,1107.509840741779,8
三个固定 GP 表达式的均值,1275,candidate_gini,0.8915561702491233,0.891391957871734,0.891735293685814,8
三个固定 GP 表达式的均值,1275,top500_mass,0.4940014737491027,0.48495610910351344,0.5014990727679719,8
三个固定 GP 表达式的均值,1275,top2500_mass,0.9925298194427394,0.9925158757826336,0.992543216082196,8
三个固定 GP 表达式的均值,1275,floor_fraction,0.8855291666666667,0.8788125,0.8918279861111112,8
三个固定 GP 表达式的均值,1275,source_edge_lift,9.875954728141995,9.754349608629083,10.062447472278722,8
三个固定 GP 表达式的均值,1275,current_best_edge_lift,9.749166280773716,9.678783183031712,9.820606216713568,8
三个固定 GP 表达式的均值,1275,global_best_edge_lift,9.462351276523737,9.206068036421566,9.745257834638348,8
三个固定 GP 表达式的均值,1275,reference_edge_lift,8.814657682196527,8.603403160262733,9.04586562581671,8
三个固定 GP 表达式的均值,1275,top500_persistence,0.6159013106617366,0.6032053817095413,0.6317596447304464,8
三个固定 GP 表达式的均值,1275,source_age,240.52777777777777,160.3611111111111,330.02777777777777,8
三个固定 GP 表达式的均值,1275,post_unique_tours,20.458333333333332,18.13888888888889,22.694791666666664,8
三个固定 GP 表达式的均值,1300,candidate_entropy,7.453280733807009,7.23593328599803,7.698301698334534,8
三个固定 GP 表达式的均值,1300,candidate_effective_arcs,2943.9073052831545,1957.4233068830251,3931.2591350216962,8
三个固定 GP 表达式的均值,1300,candidate_gini,0.7057679558335086,0.60678666451023,0.8047867945327816,8
三个固定 GP 表达式的均值,1300,top500_mass,0.40207353880888125,0.3538036504789784,0.45304303304862925,8
三个固定 GP 表达式的均值,1300,top2500_mass,0.8378428475874906,0.7553475562846805,0.9203386028919219,8
三个固定 GP 表达式的均值,1300,floor_fraction,0.7049611111111111,0.6170123263888888,0.8017638888888889,8
三个固定 GP 表达式的均值,1300,source_edge_lift,8.016025976469473,7.135240748202093,8.945526869292635,8
三个固定 GP 表达式的均值,1300,current_best_edge_lift,8.020423304086954,7.138668573631684,8.888017566860103,8
三个固定 GP 表达式的均值,1300,global_best_edge_lift,7.583291223336919,6.759043443934245,8.362817353684154,8
三个固定 GP 表达式的均值,1300,reference_edge_lift,7.183330436483285,6.344514332487817,7.993878282631107,8
三个固定 GP 表达式的均值,1300,top500_persistence,0.5034739226712538,0.4344126363944495,0.5727992922103942,8
三个固定 GP 表达式的均值,1300,source_age,247.23611111111111,169.74791666666667,330.94444444444446,8
三个固定 GP 表达式的均值,1300,post_unique_tours,18.791666666666664,16.805555555555557,20.875,8
三个固定 GP 表达式的均值,1325,candidate_entropy,7.064921025646697,7.026742189340515,7.104051289904421,8
三个固定 GP 表达式的均值,1325,candidate_effective_arcs,1185.0305476483122,1136.5061948211799,1235.9142307861312,8
三个固定 GP 表达式的均值,1325,candidate_gini,0.8855022591110691,0.8826662068956245,0.8886328271416526,8
三个固定 GP 表达式的均值,1325,top500_mass,0.4552641066192508,0.42555278738543467,0.48473176511469657,8
三个固定 GP 表达式的均值,1325,top2500_mass,0.9881373350847433,0.9858162942516304,0.9904752301135192,8
三个固定 GP 表达式的均值,1325,floor_fraction,0.7085208333333333,0.6207472222222222,0.8061227083333333,8
三个固定 GP 表达式的均值,1325,source_edge_lift,9.579582403688416,9.42707614367544,9.717909974890809,8
三个固定 GP 表达式的均值,1325,current_best_edge_lift,9.528455804847567,9.306625970198333,9.736070827929975,8
三个固定 GP 表达式的均值,1325,global_best_edge_lift,9.084900875182647,8.942618602916639,9.217606589187211,8
三个固定 GP 表达式的均值,1325,reference_edge_lift,8.673960417784581,8.485713096990628,8.858031149500412,8
三个固定 GP 表达式的均值,1325,top500_persistence,0.48933432614446737,0.4301791471327791,0.5488782465441592,8
三个固定 GP 表达式的均值,1325,source_age,137.16666666666669,110.19375000000001,171.16875,8
三个固定 GP 表达式的均值,1325,post_unique_tours,21.5,19.416666666666668,23.666666666666664,8
三个固定 GP 表达式的均值,1350,candidate_entropy,7.011691918607301,6.997546394582578,7.025824378362181,8
三个固定 GP 表达式的均值,1350,candidate_effective_arcs,1111.6137097652354,1095.0924199801805,1128.1453941087454,8
三个固定 GP 表达式的均值,1350,candidate_gini,0.8914027811085193,0.8913015819423841,0.8914963840322574,8
三个固定 GP 表达式的均值,1350,top500_mass,0.46095661620459816,0.44192668163399895,0.48059998352887806,8
三个固定 GP 表达式的均值,1350,top2500_mass,0.9925124860997294,0.9924942589194123,0.9925301967008721,8
三个固定 GP 表达式的均值,1350,floor_fraction,0.8789708333333334,0.870517951388889,0.887358576388889,8
三个固定 GP 表达式的均值,1350,source_edge_lift,9.760459558534478,9.68454899651816,9.832447215977698,8
三个固定 GP 表达式的均值,1350,current_best_edge_lift,9.640152667666735,9.526308003544,9.758415762397078,8
三个固定 GP 表达式的均值,1350,global_best_edge_lift,9.238547097477353,9.112760977096585,9.369938967187531,8
三个固定 GP 表达式的均值,1350,reference_edge_lift,8.773740057974795,8.580617152224113,8.969078578939502,8
三个固定 GP 表达式的均值,1350,top500_persistence,0.6026527888415882,0.5872105896782345,0.619584416052014,8
三个固定 GP 表达式的均值,1350,source_age,141.83333333333334,128.22048611111111,157.2517361111111,8
三个固定 GP 表达式的均值,1350,post_unique_tours,20.361111111111114,17.791666666666664,23.041666666666664,8
三个固定 GP 表达式的均值,1375,candidate_entropy,7.001637761157594,6.991315644474261,7.011697468089443,8
三个固定 GP 表达式的均值,1375,candidate_effective_arcs,1099.608679866915,1087.777911666406,1111.171776208514,8
三个固定 GP 表达式的均值,1375,candidate_gini,0.8914598330341204,0.8913172028323917,0.8916115491467342,8
三个固定 GP 表达式的均值,1375,top500_mass,0.4904546447058781,0.4813882769622178,0.4985107495377944,8
三个固定 GP 表达式的均值,1375,top2500_mass,0.9925273131926678,0.992513976990503,0.9925399109596296,8
三个固定 GP 表达式的均值,1375,floor_fraction,0.8852027777777778,0.8789956597222223,0.8917597222222222,8
三个固定 GP 表达式的均值,1375,source_edge_lift,9.826941826569781,9.75330978418744,9.900998906551418,8
三个固定 GP 表达式的均值,1375,current_best_edge_lift,9.758995374425218,9.671446763092545,9.841728390459018,8
三个固定 GP 表达式的均值,1375,global_best_edge_lift,9.315244170974106,9.18132655481404,9.443547416262888,8
三个固定 GP 表达式的均值,1375,reference_edge_lift,8.804726341705237,8.596923794994574,9.008696912415783,8
三个固定 GP 表达式的均值,1375,top500_persistence,0.6044514782753513,0.5869045459907836,0.6270120237887383,8
三个固定 GP 表达式的均值,1375,source_age,165.7361111111111,144.6795138888889,191.8065972222222,8
三个固定 GP 表达式的均值,1375,post_unique_tours,19.375,16.708333333333332,22.0,8
三个固定 GP 表达式的均值,1400,candidate_entropy,7.39592151325116,7.205740653685394,7.583450752250152,8
三个固定 GP 表达式的均值,1400,candidate_effective_arcs,2701.1429657857016,1953.393712625997,3446.6335059340463,8
三个固定 GP 表达式的均值,1400,candidate_gini,0.7305752018871943,0.6563151524658802,0.8048423702144734,8
三个固定 GP 表达式的均值,1400,top500_mass,0.40891535575540383,0.3705677973305981,0.4472635941894588,8
三个固定 GP 表达式的均值,1400,top2500_mass,0.8584655764546909,0.7965828642455137,0.9203522641256354,8
三个固定 GP 表达式的均值,1400,floor_fraction,0.7279541666666667,0.6519166319444445,0.8056975347222223,8
三个固定 GP 表达式的均值,1400,source_edge_lift,8.212293826532886,7.457684984652137,8.979144227570892,8
三个固定 GP 表达式的均值,1400,current_best_edge_lift,8.22228007481867,7.4716893389350325,8.986181540737691,8
三个固定 GP 表达式的均值,1400,global_best_edge_lift,7.730683304440001,7.045998194366687,8.477669790588445,8
三个固定 GP 表达式的均值,1400,reference_edge_lift,7.373905718286576,6.772001702877148,7.99063990239874,8
三个固定 GP 表达式的均值,1400,top500_persistence,0.5045843611264098,0.4573473531368289,0.5522075843757722,8
三个固定 GP 表达式的均值,1400,source_age,174.875,123.77777777777777,222.18055555555554,8
三个固定 GP 表达式的均值,1400,post_unique_tours,19.34722222222222,17.84722222222222,21.166666666666664,8
三个固定 GP 表达式的均值,1425,candidate_entropy,7.054312785931447,7.020437822675927,7.087314911645562,8
三个固定 GP 表达式的均值,1425,candidate_effective_arcs,1170.639629998284,1127.2027313522813,1213.9909434229178,8
三个固定 GP 表达式的均值,1425,candidate_gini,0.8863605430467378,0.8840554799280798,0.8886907642227901,8
三个固定 GP 表达式的均值,1425,top500_mass,0.4489852878154507,0.4259032827711937,0.4713465690273775,8
三个固定 GP 表达式的均值,1425,top2500_mass,0.9887305748665969,0.9869711756669931,0.9904983455402735,8
三个固定 GP 表达式的均值,1425,floor_fraction,0.7322583333333335,0.6562930555555556,0.8087653819444445,8
三个固定 GP 表达式的均值,1425,source_edge_lift,9.612322274448164,9.48088139114252,9.742375748239757,8
三个固定 GP 表达式的均值,1425,current_best_edge_lift,9.526077562535448,9.340986258398086,9.701329345117347,8
三个固定 GP 表达式的均值,1425,global_best_edge_lift,9.072403632639597,8.909874310485803,9.238691920941907,8
三个固定 GP 表达式的均值,1425,reference_edge_lift,8.668503145090197,8.512276954314743,8.824586516344452,8
三个固定 GP 表达式的均值,1425,top500_persistence,0.5047412337470607,0.4572737214236421,0.5548267741691656,8
三个固定 GP 表达式的均值,1425,source_age,135.66666666666669,87.85972222222223,183.7642361111111,8
三个固定 GP 表达式的均值,1425,post_unique_tours,21.25,17.916666666666668,24.38888888888889,8
三个固定 GP 表达式的均值,1450,candidate_entropy,7.007607549532751,6.994178130203213,7.019558317389688,8
三个固定 GP 表达式的均值,1450,candidate_effective_arcs,1106.8726300247304,1091.1184882082384,1121.0540106748306,8
三个固定 GP 表达式的均值,1450,candidate_gini,0.8913626502768103,0.8912864850367594,0.8914375656258446,8
三个固定 GP 表达式的均值,1450,top500_mass,0.4772055050645496,0.4637489572187856,0.49069779023678034,8
三个固定 GP 表达式的均值,1450,top2500_mass,0.9925172118811048,0.9924996718124992,0.9925359859445942,8
三个固定 GP 表达式的均值,1450,floor_fraction,0.8818458333333334,0.8743152777777778,0.8898922569444445,8
三个固定 GP 表达式的均值,1450,source_edge_lift,9.767950009351836,9.708150489554843,9.832470158382595,8
三个固定 GP 表达式的均值,1450,current_best_edge_lift,9.699438547059383,9.602260149771423,9.801456303477025,8
三个固定 GP 表达式的均值,1450,global_best_edge_lift,9.184119295523608,9.029987237912746,9.347437278911706,8
三个固定 GP 表达式的均值,1450,reference_edge_lift,8.748987474841538,8.582421080312905,8.91265060275048,8
三个固定 GP 表达式的均值,1450,top500_persistence,0.6096219966451135,0.5989814639204026,0.6199894476804145,8
三个固定 GP 表达式的均值,1450,source_age,149.97222222222223,93.73368055555557,204.90277777777777,8
三个固定 GP 表达式的均值,1450,post_unique_tours,20.15277777777778,17.319444444444443,22.986111111111114,8
三个固定 GP 表达式的均值,1475,candidate_entropy,6.996657523997617,6.9883151748451695,7.005005742765696,8
三个固定 GP 表达式的均值,1475,candidate_effective_arcs,1093.782007307146,1084.1872514978024,1103.22858441251,8
三个固定 GP 表达式的均值,1475,candidate_gini,0.8914924844465353,0.8913658523776383,0.8916039346230863,8
三个固定 GP 表达式的均值,1475,top500_mass,0.47533379941707354,0.46117364857755655,0.4892063634870328,8
三个固定 GP 表达式的均值,1475,top2500_mass,0.9925342006197779,0.9925210099954173,0.9925475683073708,8
三个固定 GP 表达式的均值,1475,floor_fraction,0.8876263888888889,0.8827805555555557,0.8928750000000001,8
三个固定 GP 表达式的均值,1475,source_edge_lift,9.828329198867861,9.77521702743389,9.881320919929982,8
三个固定 GP 表达式的均值,1475,current_best_edge_lift,9.797274657254295,9.729245789846253,9.86382802467932,8
三个固定 GP 表达式的均值,1475,global_best_edge_lift,9.285368002135819,9.112455293856032,9.461587261950296,8
三个固定 GP 表达式的均值,1475,reference_edge_lift,8.788342128023828,8.609139176011828,8.968491501837095,8
三个固定 GP 表达式的均值,1475,top500_persistence,0.6248692338341284,0.6081222839228935,0.643571000466874,8
三个固定 GP 表达式的均值,1475,source_age,202.59722222222223,125.52777777777777,275.6527777777777,8
三个固定 GP 表达式的均值,1475,post_unique_tours,20.180555555555557,17.70798611111111,22.61111111111111,8
三个固定 GP 表达式的均值,1500,candidate_entropy,7.14267467023763,7.018620561677084,7.269203560662929,8
三个固定 GP 表达式的均值,1500,candidate_effective_arcs,1703.291950520164,1325.008297306412,2202.3385276181543,8
三个固定 GP 表达式的均值,1500,candidate_gini,0.8295869988511537,0.7800910819728811,0.8789642645707069,8
三个固定 GP 表达式的均值,1500,top500_mass,0.4634043616981399,0.43639043071424344,0.48894797738369833,8
三个固定 GP 表达式的均值,1500,top2500_mass,0.940979794212515,0.8997223906214449,0.9822307766737651,8
三个固定 GP 表达式的均值,1500,floor_fraction,0.8304930555555556,0.7791185416666667,0.8804651041666667,8
三个固定 GP 表达式的均值,1500,source_edge_lift,9.273192221491726,8.741745958496548,9.776312353215214,8
三个固定 GP 表达式的均值,1500,current_best_edge_lift,9.239225656124752,8.727146584395115,9.744467619038765,8
三个固定 GP 表达式的均值,1500,global_best_edge_lift,8.762565890316072,8.139531181456547,9.337527974501974,8
三个固定 GP 表达式的均值,1500,reference_edge_lift,8.279434106586914,7.67498680008045,8.821934964164917,8
三个固定 GP 表达式的均值,1500,top500_persistence,0.5799488069730323,0.5400416570057227,0.6160338644994413,8
三个固定 GP 表达式的均值,1500,source_age,231.36111111111111,167.86111111111111,288.6388888888889,8
三个固定 GP 表达式的均值,1500,post_unique_tours,19.819444444444446,17.097222222222225,22.51388888888889,8
三个固定 GP 表达式的均值,1525,candidate_entropy,7.009810500141229,6.989125170681549,7.032263491726237,8
三个固定 GP 表达式的均值,1525,candidate_effective_arcs,1113.205360462052,1085.974595963548,1142.1608374427265,8
三个固定 GP 表达式的均值,1525,candidate_gini,0.8894140249494048,0.8879150729703087,0.8908874880656015,8
三个固定 GP 表达式的均值,1525,top500_mass,0.47864321096220064,0.46168703348820506,0.49332538133323944,8
三个固定 GP 表达式的均值,1525,top2500_mass,0.9910833803655085,0.989905127251027,0.9922560479790186,8
三个固定 GP 表达式的均值,1525,floor_fraction,0.8343819444444446,0.7831041666666667,0.8849418055555556,8
三个固定 GP 表达式的均值,1525,source_edge_lift,9.784029769128011,9.675530659906785,9.884772466644037,8
三个固定 GP 表达式的均值,1525,current_best_edge_lift,9.735229583883708,9.616855162460958,9.842961991761513,8
三个固定 GP 表达式的均值,1525,global_best_edge_lift,9.295324281695894,9.012908047385174,9.563897251211586,8
三个固定 GP 表达式的均值,1525,reference_edge_lift,8.7876751959324,8.556010852461807,9.036598554133235,8
三个固定 GP 表达式的均值,1525,top500_persistence,0.5675178182092675,0.537217086331913,0.5979737711351996,8
三个固定 GP 表达式的均值,1525,source_age,274.69444444444446,136.2621527777778,419.7083333333333,8
三个固定 GP 表达式的均值,1525,post_unique_tours,19.36111111111111,16.875,22.000347222222217,8
三个固定 GP 表达式的均值,1550,candidate_entropy,6.990630982407952,6.982416963209024,7.0003304046720345,8
三个固定 GP 表达式的均值,1550,candidate_effective_arcs,1087.2171333442325,1077.8070417734145,1098.3012883575502,8
三个固定 GP 表达式的均值,1550,candidate_gini,0.8912982375708518,0.8912020996623886,0.8914031809090022,8
三个固定 GP 表达式的均值,1550,top500_mass,0.48740370193082627,0.47721782289452075,0.4958610228485374,8
三个固定 GP 表达式的均值,1550,top2500_mass,0.9925420732257384,0.9925299987381947,0.9925542817358476,8
三个固定 GP 表达式的均值,1550,floor_fraction,0.8919875,0.8863180555555557,0.8972139236111112,8
三个固定 GP 表达式的均值,1550,source_edge_lift,9.870884053006602,9.807350507322436,9.944926281634665,8
三个固定 GP 表达式的均值,1550,current_best_edge_lift,9.84957468745629,9.74544625240446,9.973315281887864,8
三个固定 GP 表达式的均值,1550,global_best_edge_lift,9.368169954567456,9.103356769046723,9.62415958847236,8
三个固定 GP 表达式的均值,1550,reference_edge_lift,8.827274095862215,8.600785493481776,9.064248915484237,8
三个固定 GP 表达式的均值,1550,top500_persistence,0.6065881396389595,0.5987146468900633,0.6152370961212411,8
三个固定 GP 表达式的均值,1550,source_age,273.7222222222222,143.59375,416.50902777777765,8
三个固定 GP 表达式的均值,1550,post_unique_tours,17.291666666666668,14.527777777777779,20.23611111111111,8
三个固定 GP 表达式的均值,1575,candidate_entropy,6.987444755636172,6.981342128611835,6.9933340934404535,8
三个固定 GP 表达式的均值,1575,candidate_effective_arcs,1083.3976241579257,1076.373857068967,1090.1705496868274,8
三个固定 GP 表达式的均值,1575,candidate_gini,0.8913175688489564,0.8912252254487707,0.8914139699013354,8
三个固定 GP 表达式的均值,1575,top500_mass,0.49362072081830155,0.4872898534822815,0.4976607980870194,8
三个固定 GP 表达式的均值,1575,top2500_mass,0.9925490521419926,0.9925398949448246,0.9925580309648196,8
三个固定 GP 表达式的均值,1575,floor_fraction,0.8939555555555556,0.8902623611111112,0.8976125,8
三个固定 GP 表达式的均值,1575,source_edge_lift,9.889490651736452,9.834170162383943,9.961976028344727,8
三个固定 GP 表达式的均值,1575,current_best_edge_lift,9.889224747301315,9.809303685857701,9.997400266860101,8
三个固定 GP 表达式的均值,1575,global_best_edge_lift,9.496920146441365,9.257669770231267,9.721355759857065,8
三个固定 GP 表达式的均值,1575,reference_edge_lift,8.845994667228648,8.601818222034343,9.10673792310238,8
三个固定 GP 表达式的均值,1575,top500_persistence,0.599345390340071,0.584566257637286,0.613978127718248,8
三个固定 GP 表达式的均值,1575,source_age,344.33333333333337,206.93055555555554,495.5993055555555,8
三个固定 GP 表达式的均值,1575,post_unique_tours,18.236111111111114,15.916666666666666,20.291666666666664,8
三个固定 GP 表达式的均值,1600,candidate_entropy,7.1701441166159405,7.042557340703185,7.32632559427871,8
三个固定 GP 表达式的均值,1600,candidate_effective_arcs,1823.519538983614,1323.080813534026,2444.8686754688256,8
三个固定 GP 表达式的均值,1600,candidate_gini,0.81704488816109,0.7552047662790122,0.866572329507482,8
三个固定 GP 表达式的均值,1600,top500_mass,0.45434350929770784,0.4192296891921408,0.48439906006764205,8
三个固定 GP 表达式的均值,1600,top2500_mass,0.9306735032707963,0.879105516199215,0.9719326026713233,8
三个固定 GP 表达式的均值,1600,floor_fraction,0.8212791666666668,0.7574430555555556,0.8734888888888889,8
三个固定 GP 表达式的均值,1600,source_edge_lift,9.185658906985145,8.524507087298726,9.77378308842967,8
三个固定 GP 表达式的均值,1600,current_best_edge_lift,9.162262921355541,8.510837858201787,9.736602248189499,8
三个固定 GP 表达式的均值,1600,global_best_edge_lift,8.829355922808647,8.172983698526249,9.466009572671187,8
三个固定 GP 表达式的均值,1600,reference_edge_lift,8.190093414850253,7.513983974082087,8.855762046177793,8
三个固定 GP 表达式的均值,1600,top500_persistence,0.5485338447119372,0.5061899944236061,0.5878559397280362,8
三个固定 GP 表达式的均值,1600,source_age,388.13888888888886,229.31805555555553,560.6805555555555,8
三个固定 GP 表达式的均值,1600,post_unique_tours,17.0,14.51388888888889,19.416666666666668,8
三个固定 GP 表达式的均值,1625,candidate_entropy,7.0141801634502725,6.990617434473982,7.041685630862765,8
三个固定 GP 表达式的均值,1625,candidate_effective_arcs,1119.1439395022762,1088.1015097498985,1153.4637271616234,8
三个固定 GP 表达式的均值,1625,candidate_gini,0.8889847934037481,0.8870880557468017,0.8905795891599076,8
三个固定 GP 表达式的均值,1625,top500_mass,0.4717673324611932,0.4509117115078811,0.489653726074768,8
三个固定 GP 表达式的均值,1625,top2500_mass,0.9907864950884078,0.989315422069088,0.9919730682854929,8
三个固定 GP 表达式的均值,1625,floor_fraction,0.8228027777777779,0.7597845833333334,0.8742793402777779,8
三个固定 GP 表达式的均值,1625,source_edge_lift,9.806382236665232,9.665561879571097,9.963111460057643,8
三个固定 GP 表达式的均值,1625,current_best_edge_lift,9.828299172014122,9.625859770555472,10.105412667147078,8
三个固定 GP 表达式的均值,1625,global_best_edge_lift,9.432674352728656,9.156268259166103,9.693085802248307,8
三个固定 GP 表达式的均值,1625,reference_edge_lift,8.786717252632181,8.513317941252714,9.085998520700533,8
三个固定 GP 表达式的均值,1625,top500_persistence,0.5502036923920606,0.5110560012234349,0.5856745887170314,8
三个固定 GP 表达式的均值,1625,source_age,447.125,305.93055555555554,584.3333333333334,8
三个固定 GP 表达式的均值,1625,post_unique_tours,18.958333333333332,16.930555555555557,20.930555555555557,8
三个固定 GP 表达式的均值,1650,candidate_entropy,6.99207063235908,6.982857166343447,7.002900008980952,8
三个固定 GP 表达式的均值,1650,candidate_effective_arcs,1088.956241942356,1078.1870317449502,1101.5669515207182,8
三个固定 GP 表达式的均值,1650,candidate_gini,0.8913063133282377,0.8912141515041897,0.8914144953565194,8
三个固定 GP 表达式的均值,1650,top500_mass,0.48280632695546705,0.4709127993802692,0.49271529124028873,8
三个固定 GP 表达式的均值,1650,top2500_mass,0.9925398235755992,0.9925220322243764,0.9925562235213099,8
三个固定 GP 表达式的均值,1650,floor_fraction,0.8910527777777777,0.8836180555555555,0.8972152777777778,8
三个固定 GP 表达式的均值,1650,source_edge_lift,9.87387697114254,9.79425821957607,9.971530187712784,8
三个固定 GP 表达式的均值,1650,current_best_edge_lift,9.857753218015613,9.731453130772692,10.013172503864288,8
三个固定 GP 表达式的均值,1650,global_best_edge_lift,9.487844566645938,9.22145943567778,9.722879228959048,8
三个固定 GP 表达式的均值,1650,reference_edge_lift,8.830295719860016,8.57935933497145,9.123498701985813,8
三个固定 GP 表达式的均值,1650,top500_persistence,0.5989068633293135,0.5880176912890559,0.6094754283845168,8
