regime,regime_key,behavior,behavior_key,iteration,candidate_entropy,candidate_effective_arcs,candidate_gini,top500_mass,top2500_mass,floor_fraction,source_edge_lift,current_best_edge_lift,global_best_edge_lift,reference_edge_lift,top500_persistence,source_kind,source_age,source_current_overlap
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,300,6.978428098943706,1073.2300289770576,0.8910816445741514,0.4955479823293194,0.9925667785339203,0.8984,9.910652419514083,9.910652419514083,9.910652419514083,8.82195449302208,0.9083969465648855,2,19.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,325,6.981634112655316,1076.676340675033,0.8910785330215019,0.4955442382985986,0.9925664833686944,0.899,9.900259405091438,9.900259405091438,9.900259405091438,8.910163208086862,0.8115942028985508,2,9.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,350,6.9788204763042945,1073.651222771183,0.8910809945601097,0.4955449851968936,0.9925667881598662,0.8994,9.909790001961428,9.909790001961428,9.909790001961428,8.979097056558476,0.358695652173913,2,16.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,375,6.988597581444105,1084.1999074286953,0.8910598468650113,0.4955406724348494,0.9925647978231888,0.8984,9.809467292692043,9.853708731225202,9.809467292692043,9.001519889462166,0.5037593984962406,2,1.0,0.984
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,400,6.978487531428474,1073.2938155998877,0.891081954919837,0.4955499181006593,0.9925667342263824,0.898,9.910556971778462,9.910556971778462,9.910556971778462,9.118469889948486,0.9607843137254902,2,19.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,425,6.978330314004072,1073.12508837435,0.8910802888010889,0.49554021828067224,0.992566893879555,0.9,9.910804491170873,9.910804491170873,9.910804491170873,9.118732865546493,0.5060240963855421,2,44.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,450,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,0.9607843137254902,2,69.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,475,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,94.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,500,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,119.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,525,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,144.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,550,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,169.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,575,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,194.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,600,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,219.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,625,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,244.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,650,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,269.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,675,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,294.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,700,9.21034037197618,9999.999999999973,0.0,0.05,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2,319.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,725,7.126814073110696,1244.9044676092237,0.8667253810888265,0.4833626905444133,0.9722711509073555,0.0,9.667252873745023,9.667252873745023,9.667252873745023,8.896830387461913,0.0,2,344.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,750,6.978333101169542,1073.1280793557096,0.8910798691706923,0.4955399345853462,0.9925665576422437,0.9,9.910800727154285,9.910800727154285,9.910800727154285,9.118729569662946,1.0,2,369.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,775,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,394.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,800,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,419.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,825,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,444.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,850,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,469.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,875,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,494.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,900,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,519.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,925,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,544.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,950,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,569.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,975,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,594.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1000,9.21034037197618,9999.999999999973,0.0,0.05,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2,619.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1025,7.12643003626744,1244.4264702175074,0.8667943604450596,0.4833971802225298,0.9723286337042164,0.0,9.667942550888693,9.667942550888693,9.667942550888693,8.897458758900829,0.0,2,644.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1050,6.97833261147836,1073.1275538544808,0.8910799400611842,0.49553997003059214,0.9925666167176536,0.9,9.910801436043174,9.910801436043174,9.910801436043174,9.118730215539344,1.0,2,669.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1075,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,694.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1100,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,719.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1125,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,744.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1150,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,769.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1175,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,794.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1200,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,819.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1225,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,844.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1250,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,869.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1275,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,894.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1300,9.21034037197618,9999.999999999973,0.0,0.05,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2,919.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1325,7.12637538994421,1244.358468744412,0.866804173664929,0.4834020868324645,0.9723368113874408,0.0,9.668041865997177,9.668041865997177,9.668041865997177,8.897549256875553,0.0,2,944.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1350,6.978332538025305,1073.1274750299863,0.8910799506946607,0.4955399753473304,0.9925666255788841,0.9,9.91080105010356,9.91080105010356,9.91080105010356,9.118729859490317,1.0,2,969.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1375,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,994.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1400,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1019.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1425,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1044.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1450,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1069.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1475,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1094.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1500,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1119.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1525,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1144.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1550,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1169.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1575,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1194.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1600,9.21034037197618,9999.999999999973,0.0,0.05,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2,1219.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1625,7.12649057951209,1244.5018141145024,0.866783487644992,0.483391743822496,0.9723195730374933,0.0,9.667834177551086,9.590786761996933,9.667834177551086,8.897360022009554,0.0,2,1244.0,0.992
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1650,6.978332684931576,1073.1276326791537,0.8910799294276823,0.49553996471384115,0.9925666078564019,0.9,9.910800591300868,9.910800591300868,9.910800591300868,9.118729439262548,1.0,2,1269.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1675,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1294.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1700,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1319.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1725,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1344.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1750,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1369.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1775,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1394.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1800,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1419.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1825,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1444.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1850,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1469.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1875,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1494.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1900,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1519.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1925,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1544.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1950,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1569.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,1975,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1594.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2000,9.21034037197618,9999.999999999973,0.0,0.05,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2,1619.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2025,7.126420317212752,1244.414375627362,0.8667961058026123,0.4833980529013062,0.9723300881688437,0.0,9.66796012280635,9.66796012280635,9.66796012280635,8.897474769958325,0.0,2,1644.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2050,6.9783325992361736,1073.1275407170529,0.8910799418334321,0.49553997091671603,0.9925666181945267,0.9,9.910800346152284,9.910800346152284,9.910800346152284,9.11872921259358,1.0,2,1669.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2075,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1694.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2100,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1719.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2125,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1744.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2150,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1769.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2175,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1794.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2200,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1819.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2225,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1844.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2250,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1869.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2275,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1894.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2300,9.21034037197618,9999.999999999973,0.0,0.05,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2,1919.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2325,7.127060035814504,1245.2107053380464,0.8666811881603775,0.48334059408018876,0.9722343234669812,0.0,9.666812011414361,9.397177860365913,9.666812011414361,8.896428722704504,0.0,2,1944.0,0.972
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2350,6.978333413351432,1073.128414366914,0.8910798239774156,0.4955399119887078,0.9925665199811797,0.9,9.910799290673975,9.910799290673975,9.910799290673975,9.118728252039475,1.0,2,1969.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2375,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1994.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2400,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2019.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2425,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2044.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2450,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2069.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2475,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2094.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2500,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2119.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2525,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2144.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2550,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2169.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2575,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2194.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2600,9.21034037197618,9999.999999999973,0.0,0.05,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2,2219.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2625,7.1267413183088015,1244.813898126028,0.8667384510939515,0.4833692255469757,0.9722820425782929,0.0,9.667383929612672,9.667383929612672,9.667383929612672,8.896949797190853,0.0,2,2244.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2650,6.978333003230727,1073.127974254822,0.8910798833488809,0.49553994167444043,0.9925665694574007,0.9,9.910800007450593,9.910800007450593,9.910800007450593,9.118728906206343,1.0,2,2269.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2675,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2294.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2700,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2319.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2725,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2344.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2750,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2369.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2775,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2394.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2800,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2419.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2825,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2444.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2850,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2469.0,1.0
按固定日程强化历史全局最优路径,fixed_history_calendar,不使用 GP,baseline,2875,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2494.0,1.0
