state_owner,snapshot_iteration,continuation_iterations,metric,mean,point_low,point_high,instances
各 GP 表达式自身产生的状态,1000,25,原生来源下 GP 增益（百分点）,-0.0005200194781612092,-0.0024827510602074923,0.0009226926257238643,8
各 GP 表达式自身产生的状态,1000,25,仅本轮最优来源下 GP 增益（百分点）,0.00030756420857462147,0.0,0.0009226926257238643,8
各 GP 表达式自身产生的状态,1000,25,移除历史来源后 GP 增益变化（百分点）,0.0008275836867358308,0.0,0.0024827510602074923,8
各 GP 表达式自身产生的状态,1000,25,仅构造决策树的增益（百分点）,-0.000367902023031768,-0.0020263986948191683,0.0009226926257238643,8
各 GP 表达式自身产生的状态,1000,25,仅信息素更新树的增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,1000,100,原生来源下 GP 增益（百分点）,0.003266157985939988,-0.0005780757406845558,0.00932706515044278,8
各 GP 表达式自身产生的状态,1000,100,仅本轮最优来源下 GP 增益（百分点）,-0.0016817053247905301,-0.0044401100075947,-2.6930226092335298e-05,8
各 GP 表达式自身产生的状态,1000,100,移除历史来源后 GP 增益变化（百分点）,-0.004947863310730518,-0.01154604832922358,-3.18336333528081e-07,8
各 GP 表达式自身产生的状态,1000,100,仅构造决策树的增益（百分点）,0.002373165091198695,-0.0017232949401396747,0.009105843007942458,8
各 GP 表达式自身产生的状态,1000,100,仅信息素更新树的增益（百分点）,0.00137331103111772,-0.0007880120104500651,0.005082880177201883,8
