replicate,champion,instance,state_owner,snapshot_iteration,historical_source,update_rule,affected_probe_count,unaffected_probe_count,affected_probability_tv,unaffected_probability_tv
1,81001,4,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,5,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,6,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,7,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,0,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,1,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,2,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,3,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,5,11,0.03842839711705252,0.0
1,81001,4,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,5,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,6,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,7,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,0,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.4896410614222095e-10
1,81001,1,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.256373791367206e-09
1,81001,2,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.762147899634341e-09
1,81001,3,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,3.024086164038527e-09
1,81001,4,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.7556158419624085e-09
1,81001,5,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,3.7836389304419886e-11
1,81001,6,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81001,7,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.7822317642097876e-09
1,81001,0,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,2.4896410614222095e-10
1,81001,1,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,2.256373791367206e-09
1,81001,2,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81001,3,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,5,11,0.029346156754909848,2.240125306534642e-05
1,81001,4,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,3.9569080456296623e-10
1,81001,5,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,3.7836389304419886e-11
1,81001,6,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81001,7,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,1.7822317642097876e-09
1,81003,0,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,1,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,2,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,3,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,4,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,5,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,6,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,7,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,0,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,1,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,2,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,3,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,5,11,0.03842839711705252,0.0
1,81003,4,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,5,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,6,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,7,不使用 GP 产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,0,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.3691245187685218e-10
1,81003,1,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.299812331205149e-09
1,81003,2,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81003,3,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,6.0143039747652815e-09
1,81003,4,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81003,5,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,4.1033668923505545e-09
1,81003,6,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81003,7,不使用 GP 产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.1426052677322564e-10
1,81003,0,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,3.674797732291048e-09
1,81003,1,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,2.299812331205149e-09
1,81003,2,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81003,3,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,5,11,0.03033511928596881,1.8602653368384504e-05
1,81003,4,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,2.1064070942562645e-09
1,81003,5,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,4.1033668923505545e-09
1,81003,6,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81003,7,不使用 GP 产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,2.1426052677322564e-10
1,81001,0,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,2.1472528025584635e-11
1,81001,1,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,1.5522735160102718e-09
1,81001,2,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,3,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,4,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,1,15,0.14452891971117013,0.0
1,81001,5,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,6,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,7,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,0,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,4,12,0.03167170035536309,5.556336712645101e-12
1,81001,1,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,1.5522735160102718e-09
1,81001,2,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,3,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,4,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,3,13,0.04848005808175137,0.0
1,81001,5,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,6,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,7,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,0,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.1162836957991206e-07
1,81001,1,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.9991491810505278e-09
1,81001,2,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.2826284224953485e-09
1,81001,3,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.870786418546896e-09
1,81001,4,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,1,15,0.0885737210494859,6.919422634122773e-07
1,81001,5,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,5.213147196554272e-10
1,81001,6,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.440308262453443e-10
1,81001,7,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81001,0,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,4,12,0.029188630268358117,3.402392805831461e-05
1,81001,1,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,1.8753174918202646e-09
1,81001,2,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,1.2826284224953485e-09
1,81001,3,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,2.870786418546896e-09
1,81001,4,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,3,13,0.03048719487392883,7.1111029568902305e-06
1,81001,5,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,3.0292821037082134e-09
1,81001,6,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,2.670503746006727e-10
1,81001,7,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81002,0,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,2.8826102649463223e-09
1,81002,1,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,2,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,3,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,4,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,5,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,6,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,7,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,0,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,4,12,0.08138649235199964,2.8267114080617354e-09
1,81002,1,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,2,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,6,10,0.1057144537679962,4.2742654407572315e-11
1,81002,3,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,4,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,5,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,6,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,7,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,0,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.5623689278221383e-09
1,81002,1,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81002,2,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.7091317655847737e-11
1,81002,3,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,6.586405618761463e-09
1,81002,4,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,3.400833484769431e-09
1,81002,5,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81002,6,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81002,7,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.6441638303027987e-05
1,81002,0,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,4,12,0.05519506713695826,4.017198577510962e-05
1,81002,1,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,1.546708877593135e-09
1,81002,2,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,6,10,0.07108980779204753,7.3304641932091955e-06
1,81002,3,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,2.843154119768881e-09
1,81002,4,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,3.400833484769431e-09
1,81002,5,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81002,6,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81002,7,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,2.9461461414397292e-05
1,81003,0,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,1,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,2,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,3,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,4,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,5,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,6,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,7,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,3,13,0.09758417063369847,0.0
1,81003,0,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,1,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,2,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,3,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,4,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,5,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,6,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,7,GP 表达式自身产生的状态,1000,历史全局最优路径,来源内均匀沉积,5,11,0.08351360830920598,0.0
1,81003,0,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.4978914202946577e-10
1,81003,1,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,4.643361197291321e-09
1,81003,2,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.592027486495669e-09
1,81003,3,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.5638562404151948e-09
1,81003,4,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.3808369482385752e-09
1,81003,5,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.568351503690898e-09
1,81003,6,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.1186283026449768e-11
1,81003,7,GP 表达式自身产生的状态,1000,历史重启阶段最优路径,GP 源内重加权,3,13,0.07119536175918968,3.983654621677654e-05
1,81003,0,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,1.4978914202946577e-10
1,81003,1,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,4.643361197291321e-09
1,81003,2,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,1.329533121503461e-09
1,81003,3,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,1.5638562404151948e-09
1,81003,4,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,2.3808369482385752e-09
1,81003,5,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,2.568351503690898e-09
1,81003,6,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,0,16,nan,1.1186283026449768e-11
1,81003,7,GP 表达式自身产生的状态,1000,历史全局最优路径,GP 源内重加权,5,11,0.057059347911340444,4.397457184102111e-05
1,81001,0,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,1,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,2,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,3,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,4,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,5,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,6,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,7,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,1,15,0.12988125970934783,2.8493230966241287e-09
1,81001,0,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,1,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,2,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,3,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,4,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,5,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81001,6,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,1,15,0.0315483332282573,0.0
1,81001,7,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,3,13,0.05568002619417082,2.3299510306321976e-09
1,81001,0,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,3.9405485373154884e-10
1,81001,1,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.957647550808704e-09
1,81001,2,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81001,3,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,4.208744448782731e-09
1,81001,4,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81001,5,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81001,6,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.7763678232463927e-09
1,81001,7,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,1,15,0.13230157327911535,2.3261960563917113e-05
1,81001,0,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,3.9405485373154884e-10
1,81001,1,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,1.957647550808704e-09
1,81001,2,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81001,3,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,4.208744448782731e-09
1,81001,4,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81001,5,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81001,6,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,1,15,0.031242874641043673,1.748754587717902e-05
1,81001,7,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,3,13,0.040418113082540924,0.0002911417396357818
1,81003,0,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,1,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,2,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,3,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,4,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,5,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,6,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,7,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,1,15,0.12988125970934783,2.8493230966241287e-09
1,81003,0,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,1,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,2,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,3,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,4,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,5,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81003,6,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,1,15,0.0315483332282573,0.0
1,81003,7,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,3,13,0.05568002619417082,2.3299510306321976e-09
1,81003,0,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,3.813217734820407e-11
1,81003,1,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.2815633634841525e-10
1,81003,2,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.6054414897026495e-09
1,81003,3,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,4.231720475457485e-09
1,81003,4,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81003,5,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
1,81003,6,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,4.388965150939337e-08
1,81003,7,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,1,15,0.13651823600280313,2.1607547153991733e-05
1,81003,0,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,3.813217734820407e-11
1,81003,1,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,1.2815633634841525e-10
1,81003,2,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,1.808084891837601e-09
1,81003,3,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,4.231720475457485e-09
1,81003,4,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81003,5,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
1,81003,6,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,1,15,0.031228511092793645,1.3175792902780156e-05
1,81003,7,不使用 GP 产生的状态,2500,历史全局最优路径,GP 源内重加权,3,13,0.04357656280541177,0.0002664977239467287
1,81002,0,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,1,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,2,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,3,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,4,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,5,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,6,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,7,不使用 GP 产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,1,15,0.13105904305382424,2.8295536347157987e-09
1,81002,0,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,1,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,2,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,3,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,4,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,5,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
1,81002,6,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,1,15,0.030502905555018018,0.0
1,81002,7,不使用 GP 产生的状态,2500,历史全局最优路径,来源内均匀沉积,3,13,0.04027114086050848,2.269156692512845e-09
1,81002,0,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,6.30015529308404e-10
1,81002,1,不使用 GP 产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.7102045053073835e-09
