state_owner,snapshot_iteration,source,phase,metric,mean,point_low,point_high,instances
GP 表达式自身产生的状态,2500,历史全局最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.04583695067141563,0.03407057937631925,0.05887503609923553,8
GP 表达式自身产生的状态,2500,历史全局最优路径,重启和可选上界处理后,global_tau_relative_l1,3.776796081850999e-05,2.7616589728485688e-05,4.884452471753609e-05,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,更新前,deposit_l1_over_budget,0.011460437768620272,0.006917443497954266,0.016354771266376154,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,沉积后,deposit_l1_over_budget,0.011460437768620272,0.0068381202580748476,0.01628580728033826,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.011460434282568993,0.006838622636640665,0.01631174811011884,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,沉积后,global_tau_relative_l1,9.40083240008638e-06,5.641821377111913e-06,1.3400907951851108e-05,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.011460437768620272,0.006842008134043863,0.016329068053772308,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.011460437768620272,0.006774946902856806,0.01631174064836719,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.010953480178767704,0.006197777714754571,0.01592724693329434,8
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,global_tau_relative_l1,8.979112673131169e-06,5.105892935589411e-06,1.3115117236854328e-05,8
GP 表达式自身产生的状态,2500,本轮最优路径,更新前,deposit_l1_over_budget,0.012884953893900944,0.007372320614859245,0.019011016465677127,8
GP 表达式自身产生的状态,2500,本轮最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,2500,本轮最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
GP 表达式自身产生的状态,2500,本轮最优路径,沉积后,deposit_l1_over_budget,0.012884953893900944,0.007392264880884811,0.018801045499225864,8
GP 表达式自身产生的状态,2500,本轮最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.012884953656171738,0.007601208899917773,0.018955200390910823,8
GP 表达式自身产生的状态,2500,本轮最优路径,沉积后,global_tau_relative_l1,1.055649114226117e-05,6.2984710419474565e-06,1.531293664346485e-05,8
GP 表达式自身产生的状态,2500,本轮最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.012884953893900944,0.007380335701369247,0.018882288597180413,8
GP 表达式自身产生的状态,2500,本轮最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,2500,本轮最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
GP 表达式自身产生的状态,2500,本轮最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.012884953893900944,0.007354713274696413,0.01883797973057029,8
GP 表达式自身产生的状态,2500,本轮最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.012378267549530276,0.006807083664039305,0.018476373480999998,8
GP 表达式自身产生的状态,2500,本轮最优路径,重启和可选上界处理后,global_tau_relative_l1,1.013499426589117e-05,5.479392672002642e-06,1.5078657050569074e-05,8
不使用 GP 产生的状态,1,历史全局最优路径,更新前,deposit_l1_over_budget,0.21045000819299278,0.20810947204499025,0.21278972044760427,8
不使用 GP 产生的状态,1,历史全局最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,历史全局最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,历史全局最优路径,沉积后,deposit_l1_over_budget,0.21045000819299278,0.20804737410594312,0.21279788766474247,8
不使用 GP 产生的状态,1,历史全局最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.2104500121621723,0.20800533858734555,0.21285215094501503,8
不使用 GP 产生的状态,1,历史全局最优路径,沉积后,global_tau_relative_l1,0.0001693962295975532,0.00016753735771454849,0.0001712870036804547,8
不使用 GP 产生的状态,1,历史全局最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.21045000819299278,0.20810228883309378,0.21279772755289178,8
不使用 GP 产生的状态,1,历史全局最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,历史全局最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,历史全局最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.21045000819299278,0.20808333934091275,0.21279798660729163,8
不使用 GP 产生的状态,1,历史全局最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.2104500121621723,0.2080852380764203,0.21279773123781281,8
不使用 GP 产生的状态,1,历史全局最优路径,重启和可选上界处理后,global_tau_relative_l1,0.0001693962295975532,0.00016756971165166434,0.00017129803563903923,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,更新前,deposit_l1_over_budget,0.21045000819299278,0.2081022888330938,0.21285215481275274,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,沉积后,deposit_l1_over_budget,0.21045000819299278,0.20809664388157254,0.21282174737129486,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.2104500121621723,0.20811845553655867,0.21278559649720666,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,沉积后,global_tau_relative_l1,0.0001693962295975532,0.00016753745317714047,0.00017128949853297183,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.21045000819299278,0.20799146205561928,0.21281905276405735,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.21045000819299278,0.20811652123564883,0.21279772755289178,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.2104500121621723,0.20809958464746026,0.21282170205674253,8
不使用 GP 产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,global_tau_relative_l1,0.0001693962295975532,0.0001675411974374832,0.0001712802054964619,8
不使用 GP 产生的状态,1,本轮最优路径,更新前,deposit_l1_over_budget,0.21045000819299278,0.208111060469048,0.21281613351063458,8
不使用 GP 产生的状态,1,本轮最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,本轮最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,本轮最优路径,沉积后,deposit_l1_over_budget,0.21045000819299278,0.20808263167006966,0.212835991663296,8
不使用 GP 产生的状态,1,本轮最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.2104500121621723,0.20809951682601582,0.21287783496200907,8
不使用 GP 产生的状态,1,本轮最优路径,沉积后,global_tau_relative_l1,0.0001693962295975532,0.00016756961740654089,0.00017128025297773555,8
不使用 GP 产生的状态,1,本轮最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.21045000819299278,0.20807080001915954,0.2128960700617453,8
不使用 GP 产生的状态,1,本轮最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,本轮最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1,本轮最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.21045000819299278,0.20808800786463005,0.21280956109361904,8
不使用 GP 产生的状态,1,本轮最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.2104500121621723,0.2080493924758079,0.2128336929598807,8
不使用 GP 产生的状态,1,本轮最优路径,重启和可选上界处理后,global_tau_relative_l1,0.0001693962295975532,0.00016754446469189469,0.00017127092005329167,8
不使用 GP 产生的状态,100,历史全局最优路径,更新前,deposit_l1_over_budget,0.08126867576460242,0.07344237095149042,0.08861524571956644,8
不使用 GP 产生的状态,100,历史全局最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,历史全局最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,历史全局最优路径,沉积后,deposit_l1_over_budget,0.08126867576460242,0.07334928533776901,0.08823800513061678,8
不使用 GP 产生的状态,100,历史全局最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.08126869408188403,0.07306005436703199,0.08858748794977168,8
不使用 GP 产生的状态,100,历史全局最优路径,沉积后,global_tau_relative_l1,7.004312399385223e-05,6.321737212179327e-05,7.615084954624498e-05,8
不使用 GP 产生的状态,100,历史全局最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.08126867576460242,0.07325550736395181,0.0885851411876394,8
不使用 GP 产生的状态,100,历史全局最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,历史全局最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,历史全局最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.08126867576460242,0.07315746881615749,0.08863915072558719,8
不使用 GP 产生的状态,100,历史全局最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.08126869408188403,0.07322077970143591,0.0882746383980384,8
不使用 GP 产生的状态,100,历史全局最优路径,重启和可选上界处理后,global_tau_relative_l1,7.004312399385223e-05,6.34603312964313e-05,7.611158857890515e-05,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,deposit_l1_over_budget,0.08126867576460242,0.07307022825145823,0.08864290516429828,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,deposit_l1_over_budget,0.08126867576460242,0.07325699946509445,0.08830234402801979,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.08126869408188403,0.07325344687307853,0.08830242060849952,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,global_tau_relative_l1,7.004312399385223e-05,6.331596129965918e-05,7.611158857890515e-05,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.08126867576460242,0.073349285337769,0.08861884830175959,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.08126867576460242,0.07348948866570346,0.08861515334566404,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.08126869408188403,0.07335303618876696,0.08826867000896425,8
不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,global_tau_relative_l1,7.004312399385223e-05,6.34048992016436e-05,7.612551478081233e-05,8
不使用 GP 产生的状态,100,本轮最优路径,更新前,deposit_l1_over_budget,0.10508933987098278,0.09507282989313509,0.11531392326245034,8
不使用 GP 产生的状态,100,本轮最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,本轮最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,本轮最优路径,沉积后,deposit_l1_over_budget,0.10508933987098278,0.09494543642463572,0.11509638103320552,8
不使用 GP 产生的状态,100,本轮最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.10508934415086414,0.09488967417145791,0.11518800510389438,8
不使用 GP 产生的状态,100,本轮最优路径,沉积后,global_tau_relative_l1,9.05529304049651e-05,8.189671360435897e-05,9.915650732856864e-05,8
不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.10508933987098278,0.09513173935696662,0.11507905858320377,8
不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.10508933987098278,0.09467052141458424,0.11521842711620711,8
不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.10508934415086414,0.09476073070536911,0.11504371550894914,8
不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,global_tau_relative_l1,9.05529304049651e-05,8.18070878670887e-05,9.880956513116494e-05,8
不使用 GP 产生的状态,250,历史全局最优路径,更新前,deposit_l1_over_budget,0.004968545594619109,0.0034803126487599496,0.006403055700568774,8
不使用 GP 产生的状态,250,历史全局最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,历史全局最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,历史全局最优路径,沉积后,deposit_l1_over_budget,0.004968545594619109,0.0034667095304032084,0.006439879161705593,8
不使用 GP 产生的状态,250,历史全局最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.004968566470833834,0.0034693272954719376,0.006422347265948036,8
不使用 GP 产生的状态,250,历史全局最优路径,沉积后,global_tau_relative_l1,4.387890673803647e-06,3.0583143860491973e-06,5.703328638376441e-06,8
不使用 GP 产生的状态,250,历史全局最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.004968545594619109,0.0034894532060176283,0.006388562765472796,8
不使用 GP 产生的状态,250,历史全局最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,历史全局最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,历史全局最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.004968545594619109,0.0035027938122228833,0.006373361151499711,8
不使用 GP 产生的状态,250,历史全局最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.004968566470833834,0.0034655444487705386,0.006413215523598535,8
不使用 GP 产生的状态,250,历史全局最优路径,重启和可选上界处理后,global_tau_relative_l1,4.387890673803647e-06,3.0941211332145755e-06,5.671174003702506e-06,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,更新前,deposit_l1_over_budget,0.004968545594619109,0.003497100127709878,0.006403055700568774,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,沉积后,deposit_l1_over_budget,0.004968545594619109,0.0034821425901173653,0.006421692833660714,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.004968566470833834,0.003519257443758434,0.006443465701130121,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,沉积后,global_tau_relative_l1,4.387890673803647e-06,3.098846522350404e-06,5.668912848532236e-06,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.004968545594619109,0.0034655108031551676,0.006403269228121228,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.004968545594619109,0.003459428784947781,0.006474056559966294,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.004968566470833834,0.00350281561636873,0.006403275294824019,8
不使用 GP 产生的状态,250,历史重启阶段最优路径,重启和可选上界处理后,global_tau_relative_l1,4.387890673803647e-06,3.1023908021899044e-06,5.671057296567964e-06,8
不使用 GP 产生的状态,250,本轮最优路径,更新前,deposit_l1_over_budget,0.0046094512649144225,0.003380642274272905,0.005749863303054221,8
不使用 GP 产生的状态,250,本轮最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,本轮最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,本轮最优路径,沉积后,deposit_l1_over_budget,0.0046094512649144225,0.0033654788649542856,0.0057101451363483,8
不使用 GP 产生的状态,250,本轮最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.004609472364576567,0.0033708086671442304,0.005700978609482063,8
不使用 GP 产生的状态,250,本轮最优路径,沉积后,global_tau_relative_l1,4.070153946825645e-06,2.9671474985369177e-06,5.060253332411289e-06,8
不使用 GP 产生的状态,250,本轮最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.0046094512649144225,0.003365609864227008,0.005714763920071281,8
不使用 GP 产生的状态,250,本轮最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,本轮最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,250,本轮最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.0046094512649144225,0.0033750650899149097,0.0057377511629634085,8
不使用 GP 产生的状态,250,本轮最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.004609472364576567,0.0033442162740207086,0.005721836890521938,8
不使用 GP 产生的状态,250,本轮最优路径,重启和可选上界处理后,global_tau_relative_l1,4.070153946825645e-06,2.9819919939377083e-06,5.063209824708741e-06,8
不使用 GP 产生的状态,500,历史全局最优路径,更新前,deposit_l1_over_budget,0.0014320551932436067,0.0012305614138195394,0.0017154581753342291,8
不使用 GP 产生的状态,500,历史全局最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,沉积后,deposit_l1_over_budget,0.0014320551932436067,0.0012305660991855356,0.0017118643222933305,8
不使用 GP 产生的状态,500,历史全局最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.0014320773556849528,0.0012291086719330134,0.0017209297099840617,8
不使用 GP 产生的状态,500,历史全局最优路径,沉积后,global_tau_relative_l1,1.2684571283163326e-06,1.0911579525007351e-06,1.518386534088137e-06,8
不使用 GP 产生的状态,500,历史全局最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.0014320551932436067,0.001232118142226417,0.0017185673528987066,8
不使用 GP 产生的状态,500,历史全局最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.0014320551932436067,0.0012313271177928904,0.0017190554991155184,8
不使用 GP 产生的状态,500,历史全局最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.001339482541927069,0.0010077738714926435,0.0016904645358442368,8
不使用 GP 产生的状态,500,历史全局最优路径,重启和可选上界处理后,global_tau_relative_l1,1.186428562435052e-06,8.981653115458115e-07,1.5032018392953228e-06,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,更新前,deposit_l1_over_budget,0.0014320551932436067,0.0012317080366129115,0.0017169037585340512,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,沉积后,deposit_l1_over_budget,0.0014320551932436067,0.0012294307413418003,0.0017122452411133513,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.0014320773556849528,0.0012298371970212462,0.0017243281934893081,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,沉积后,global_tau_relative_l1,1.2684571283163326e-06,1.0908800603155533e-06,1.5132435785469754e-06,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.0014320551932436067,0.0012324954085649598,0.0017228390728915206,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.0014320551932436067,0.0012285243828388894,0.0017107879757956032,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.001339482541927069,0.0009991693422595435,0.0016869071659238604,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,重启和可选上界处理后,global_tau_relative_l1,1.186428562435052e-06,8.867243062869849e-07,1.500481007113135e-06,8
不使用 GP 产生的状态,500,本轮最优路径,更新前,deposit_l1_over_budget,0.0014364353006503074,0.0012254181652847109,0.0017281949101125426,8
不使用 GP 产生的状态,500,本轮最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,本轮最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,本轮最优路径,沉积后,deposit_l1_over_budget,0.0014364353006503074,0.0012254181652847109,0.0017182500131319555,8
不使用 GP 产生的状态,500,本轮最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.0014364597760477614,0.0012278428615511835,0.0017315942642341304,8
不使用 GP 产生的状态,500,本轮最优路径,沉积后,global_tau_relative_l1,1.2723564327251917e-06,1.0882826703267161e-06,1.532456830639144e-06,8
不使用 GP 产生的状态,500,本轮最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.0014364353006503074,0.0012263447385878565,0.0017355846787489777,8
不使用 GP 产生的状态,500,本轮最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,本轮最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,本轮最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.0014364353006503074,0.0012243531958877844,0.0017355846787489777,8
不使用 GP 产生的状态,500,本轮最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.0013441995562446757,0.0009987432058148672,0.0017118131930617454,8
不使用 GP 产生的状态,500,本轮最优路径,重启和可选上界处理后,global_tau_relative_l1,1.190624302463664e-06,8.87976220196285e-07,1.5062543477868214e-06,8
不使用 GP 产生的状态,1000,历史全局最优路径,更新前,deposit_l1_over_budget,0.036936022105808076,0.02240174379952562,0.05293823347501359,8
不使用 GP 产生的状态,1000,历史全局最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,历史全局最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,历史全局最优路径,沉积后,deposit_l1_over_budget,0.036936022105808076,0.022552695054317815,0.05329242078212661,8
不使用 GP 产生的状态,1000,历史全局最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.036936046204113435,0.02240052926247507,0.053225825762747855,8
不使用 GP 产生的状态,1000,历史全局最优路径,沉积后,global_tau_relative_l1,3.051799169251078e-05,1.84729735874055e-05,4.362497326504233e-05,8
不使用 GP 产生的状态,1000,历史全局最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.036936022105808076,0.02212014485023227,0.052943013851362734,8
不使用 GP 产生的状态,1000,历史全局最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,历史全局最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,历史全局最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.036936022105808076,0.02235371745237219,0.05287514317527653,8
不使用 GP 产生的状态,1000,历史全局最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.03676898302781213,0.022182732451938685,0.05303064887882857,8
不使用 GP 产生的状态,1000,历史全局最优路径,重启和可选上界处理后,global_tau_relative_l1,3.0370441795724775e-05,1.8385323517136502e-05,4.332805509879895e-05,8
不使用 GP 产生的状态,1000,历史重启阶段最优路径,更新前,deposit_l1_over_budget,0.005571701158719444,0.0017050094363661842,0.013111036228948693,8
不使用 GP 产生的状态,1000,历史重启阶段最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,历史重启阶段最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,历史重启阶段最优路径,沉积后,deposit_l1_over_budget,0.005571701158719444,0.0017003200472539867,0.01309871161182409,8
不使用 GP 产生的状态,1000,历史重启阶段最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.005571728151632115,0.0017020670733821407,0.013111073802232379,8
不使用 GP 产生的状态,1000,历史重启阶段最优路径,沉积后,global_tau_relative_l1,4.543708137157982e-06,1.4337137667278924e-06,1.0593375165875156e-05,8
不使用 GP 产生的状态,1000,历史重启阶段最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.005571701158719444,0.0017021360700011574,0.01311271357849932,8
不使用 GP 产生的状态,1000,历史重启阶段最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,历史重启阶段最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,历史重启阶段最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.005571701158719444,0.001705009436366184,0.013113893076539236,8
不使用 GP 产生的状态,1000,历史重启阶段最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.005404664975330806,0.0014535910841354644,0.013026653989258575,8
