behavior,iteration,instance,candidate_entropy,candidate_effective_arcs,candidate_gini,top500_mass,top2500_mass,floor_fraction,source_edge_lift,current_best_edge_lift,global_best_edge_lift,reference_edge_lift,top500_persistence,source_age,post_unique_tours
三个固定 GP 表达式的均值,4750,7,7.002942612226996,1101.49827873148,0.8913204063051343,0.47003204229820317,0.9925111856647584,0.885,9.931058173098354,9.72710194943614,8.891169996211723,8.884181144044696,0.5961189383915335,500.1111111111111,21.0
三个固定 GP 表达式的均值,4775,0,6.979431868533358,1074.311387503594,0.8911908140193714,0.49625680125823657,0.9925614388953051,0.8994,9.902843334440153,9.902843334440153,9.614288599015964,8.853974929789024,0.6186612513643894,1347.888888888889,16.22222222222222
三个固定 GP 表达式的均值,4775,1,6.979322926569853,1074.1929593528712,0.8911884171893081,0.49626814638476735,0.9925572182771991,0.8988,9.906063239101902,9.906063239101902,9.433924240280149,8.80071990877742,0.6113849763199576,610.1111111111111,15.222222222222221
三个固定 GP 表达式的均值,4775,2,6.987537497725489,1083.2047868726218,0.891399637179052,0.49795362487268086,0.9925490656592234,0.8932777777777778,9.87310352931843,9.839118044963493,9.615413158746405,9.48950129874816,0.6194788087820203,1184.888888888889,17.0
三个固定 GP 表达式的均值,4775,3,7.009050390737095,1108.5329207818932,0.8913088172639149,0.50124903714536,0.9925257664535108,0.8824444444444445,9.73436009739788,9.65058592508655,9.543522728615761,8.662903673996123,0.5524558084332617,2037.5555555555557,19.22222222222222
三个固定 GP 表达式的均值,4775,4,6.992132057959569,1088.8709972951142,0.8912181264019975,0.4980059059574134,0.9925464601505638,0.8920777777777779,9.835972098655109,9.818302017030286,9.49463566073522,8.812287155072685,0.6189105025912046,1675.4444444444443,16.0
三个固定 GP 表达式的均值,4775,5,6.978328526470645,1073.1231701307472,0.8911456129989277,0.49598232674511356,0.9925668964247628,0.8999999999999999,9.910802757097153,9.910802757097153,9.910802757097153,9.127271349059185,0.6217166545847014,1596.4444444444443,14.666666666666666
三个固定 GP 表达式的均值,4775,6,7.000051903967082,1097.6733706898694,0.8916638399481829,0.48007159124262,0.9925115938070773,0.8853555555555555,10.394223279478688,10.256495912696787,10.04296043238686,9.481397765421947,0.6284377321677163,988.8888888888889,22.333333333333332
三个固定 GP 表达式的均值,4775,7,7.002276428742775,1099.6840204078012,0.8918085767666226,0.47918704332549694,0.9925310277257028,0.8878555555555555,9.811608769035141,9.882040906023612,9.136108103549759,9.062166283374633,0.5769876078086904,1101.0,24.333333333333332
三个固定 GP 表达式的均值,4800,0,7.722718213620338,4049.1633773180147,0.5941232002240323,0.3474977124433271,0.7450399705193271,0.5994222222222222,6.939717140386321,6.939717140386321,6.670710331902898,6.292327273664352,0.41875022436992243,1510.5555555555557,13.88888888888889
三个固定 GP 表达式的均值,4800,1,7.475066434071416,3057.6638348301476,0.6931780478291115,0.39729534112076414,0.8275429195526782,0.6997111111111112,7.9262871369006325,7.925010587242974,7.475863372996372,7.038695684433272,0.4985552598278596,627.2222222222222,13.666666666666666
三个固定 GP 表达式的均值,4800,2,7.475920587383428,3058.5903817786266,0.6931519712202622,0.39713957362202623,0.8275418423977562,0.6981555555555556,7.912679672855861,7.912679672855861,7.634788333176374,7.555551717728775,0.5014201874675505,1206.3333333333333,14.666666666666666
三个固定 GP 表达式的均值,4800,3,6.996650071562126,1093.8642908460565,0.8913601168333974,0.4991766621884006,0.9925380652225247,0.8881444444444444,9.822465011885065,9.784390100643517,9.579558307423333,8.662962768420478,0.5921182685027703,2470.4444444444443,17.666666666666668
三个固定 GP 表达式的均值,4800,4,7.236811765630762,2076.4611211344113,0.7923699290568161,0.44818347660952895,0.9100492875293078,0.7942333333333333,8.777521748980707,8.867684741252491,8.54143327211686,7.981846356173453,0.5328901186483811,1818.888888888889,16.666666666666668
三个固定 GP 表达式的均值,4800,5,6.978328639323547,1073.1232912355863,0.8911444091794132,0.4959755093918026,0.9925668941729511,0.8999999999999999,9.910802730075412,9.910802730075412,9.910802730075412,9.127270994254397,0.6336380325091686,1621.4444444444443,11.88888888888889
三个固定 GP 表达式的均值,4800,6,7.48690904482849,3070.7932156200236,0.6936295330260605,0.40080734076085656,0.8275123090476116,0.6910333333333334,8.181593809284797,8.014107905206565,7.893697700952948,7.518990923726652,0.5214750699473424,1217.3333333333333,22.333333333333332
三个固定 GP 表达式的均值,4800,7,6.982019019540594,1077.1185645870244,0.8913525000642394,0.49728270546762626,0.992547900723641,0.8948555555555556,9.896617192490218,9.887239544372255,9.254812903674882,9.20227392620739,0.6304225188201982,728.2222222222222,17.77777777777778
三个固定 GP 表达式的均值,4825,0,7.101055207142643,1232.0950626118617,0.8822264335261031,0.40971420407619696,0.9855077133888623,0.5998222222222221,9.435072490990056,9.319609071011792,9.025218144853735,8.627954069765583,0.4245029808875355,1213.2222222222222,21.666666666666668
三个固定 GP 表达式的均值,4825,1,7.066586874395824,1188.5381781810247,0.8848221665860624,0.4403180913677988,0.9878707546573067,0.6980888888888889,9.555985835809226,9.405765015667697,9.155987191105055,8.632787601050218,0.4814260974224234,406.8888888888889,20.88888888888889
三个固定 GP 表达式的均值,4825,2,7.0655052523785775,1187.554898061528,0.8847049772262338,0.43227666890210115,0.987823779268241,0.6996222222222223,9.56714184593323,9.424798165650776,9.211257881115325,9.137945226702202,0.4851252442770028,889.8888888888889,16.0
三个固定 GP 表达式的均值,4825,3,6.988164094038556,1084.0253281107482,0.8913774543020622,0.49801489720051884,0.9925462837255634,0.8925000000000001,9.84862237894136,9.84862237894136,9.587703620740164,8.671936145065274,0.5914427503803763,2488.222222222222,19.333333333333332
三个固定 GP 表达式的均值,4825,4,7.018719779851072,1124.8684742479154,0.8883411103991514,0.4696474664009499,0.9902145648101707,0.7973111111111111,9.75990954873444,9.684875152561377,9.448269906799728,8.86557960280527,0.5503205027198792,2108.777777777778,16.77777777777778
三个固定 GP 表达式的均值,4825,5,6.978328803778018,1073.1234677151995,0.8911399673834265,0.49594363412896025,0.9925668962075898,0.8999999999999999,9.91080275449108,9.91080275449108,9.91080275449108,9.127370576481772,0.6347996236444043,1646.4444444444443,13.222222222222221
三个固定 GP 表达式的均值,4825,6,7.069823554419916,1192.0755336050452,0.8849026555041557,0.4246454770439255,0.9878188808391423,0.6949,9.888291689101294,9.680654411234485,9.552488456192062,9.14368259436538,0.5329106444787138,425.22222222222223,27.555555555555557
三个固定 GP 表达式的均值,4825,7,6.9806807128223305,1075.660102530754,0.8912927571088581,0.49686257832715075,0.9925526844465078,0.8987444444444443,9.899073711234012,9.899073711234012,9.293557654847193,9.24349405386035,0.598727036462449,739.3333333333334,18.333333333333332
三个固定 GP 表达式的均值,4850,0,7.02279423627736,1124.3933385065798,0.8915607186080052,0.45671304164623155,0.9924988697463009,0.8705555555555556,9.67373298825165,9.573288247545044,9.173505679953452,8.7008311803668,0.6116133709344015,1232.2222222222222,20.77777777777778
三个固定 GP 表达式的均值,4850,1,7.012101846104002,1112.2509205280064,0.8912029016704351,0.4638951735349532,0.992513952012298,0.8793777777777778,9.739583005486807,9.64013561190914,9.231911979498422,8.702646273579953,0.6221263198897844,825.8888888888889,17.444444444444443
三个固定 GP 表达式的均值,4850,2,7.015145008562732,1116.062855334002,0.8911849182715651,0.47403445563025315,0.9925012784827515,0.8782333333333334,9.694284434797428,9.631776852643974,9.310566466861316,9.238339568308524,0.6145018342063904,1177.0,17.555555555555557
三个固定 GP 表达式的均值,4850,3,6.9821846719697795,1077.3075792625086,0.8913123915790712,0.4970779756098046,0.9925548502576524,0.8963555555555556,9.889214901805268,9.889596271490873,9.595037665574628,8.706086253835558,0.6199225853396918,2508.5555555555557,16.333333333333332
三个固定 GP 表达式的均值,4850,4,6.995771706171986,1093.2414251006699,0.8913309456179811,0.5000854208301052,0.9925373911084553,0.8890888888888888,9.810341513813556,9.743256517838098,9.53706986678409,8.928126634047269,0.619312208345947,2129.6666666666665,16.333333333333332
三个固定 GP 表达式的均值,4850,5,6.978328852316384,1073.1235198028337,0.8911389624135911,0.49593144506710857,0.9925668937013806,0.8999999999999999,9.910802724416568,9.910802724416568,9.910802724416568,9.12738659708015,0.6313439669236813,1671.4444444444443,11.0
三个固定 GP 表达式的均值,4850,6,7.01409512386788,1114.378456053645,0.8913887227547311,0.5025376745977923,0.9924901033720016,0.8788444444444444,10.084291280710678,10.10169937975828,9.76711739234252,9.32559536797064,0.6434976990475076,433.6666666666667,26.11111111111111
三个固定 GP 表达式的均值,4850,7,6.979118080473313,1073.972602632114,0.8911812533321049,0.49623008879403785,0.9925543021736346,0.8993888888888889,10.034301519147242,10.034301519147242,9.316607990778426,9.257496816185611,0.6157365449901498,1225.888888888889,16.11111111111111
三个固定 GP 表达式的均值,4875,0,7.009008141805484,1107.1090611611667,0.8920872473806697,0.4738236696934845,0.9925282674085373,0.8819444444444444,9.749724209221064,9.657750277476879,9.384600412392647,8.72561424464799,0.6472535430760895,1494.0,22.88888888888889
三个固定 GP 表达式的均值,4875,1,6.99845026222749,1095.382208187627,0.8915522214920794,0.47060919768233955,0.9925327090406029,0.885388888888889,9.751405752424676,9.809776379574469,9.36723970188145,8.733777953131437,0.6075112143307687,1254.5555555555557,19.333333333333332
三个固定 GP 表达式的均值,4875,2,6.995413597029188,1092.2722496180259,0.891444885584309,0.49920865117830715,0.9925375170569473,0.8856555555555556,9.832094000987674,9.785979470494821,9.51621780121164,9.349635402342189,0.6117016156847623,1183.2222222222222,19.11111111111111
三个固定 GP 表达式的均值,4875,3,6.979894534160446,1074.810013515749,0.8912245675090777,0.49652108043585486,0.9925577391797736,0.8990444444444444,9.904262592494751,9.904262592494751,9.61474569895081,8.732406694111441,0.6204590704471706,2527.1111111111113,17.11111111111111
三个固定 GP 表达式的均值,4875,4,6.9924509926980605,1088.8395077427872,0.8915596374251087,0.4995480545753954,0.9925501291460268,0.8914555555555554,9.844121950745182,9.801806617953861,9.640106232705653,8.960492439894946,0.6297301118011579,2560.4444444444443,17.77777777777778
三个固定 GP 表达式的均值,4875,5,6.978328720028356,1073.1233778415985,0.8911413881477552,0.49595034480520617,0.9925668964845844,0.8999999999999999,9.910802757815013,9.910802757815013,9.910802757815013,9.127455642133844,0.6267072746167942,1696.4444444444443,12.222222222222221
三个固定 GP 表达式的均值,4875,6,6.999435990435279,1096.8015865937145,0.8915210013729661,0.4834069112927628,0.9925154162308818,0.8866444444444446,10.190749220242672,10.12858428055143,9.842633985861518,9.36710760382081,0.6636715424900796,446.22222222222223,24.77777777777778
三个固定 GP 表达式的均值,4875,7,6.984916977389289,1080.3260370049968,0.8913634784415486,0.49750614338463983,0.9925585676051656,0.8973444444444445,9.88537676978916,9.88537676978916,9.491810264324249,9.438465099279547,0.596846394355045,1233.6666666666667,18.88888888888889
三个固定 GP 表达式的均值,4900,0,7.231330766651565,2070.4145288866594,0.7923567754889471,0.4289087869606354,0.9100376599198279,0.7932333333333335,8.923067055302498,8.923067055302498,8.467048366821386,7.846009544304002,0.5708933804726518,1249.3333333333333,18.88888888888889
三个固定 GP 表达式的均值,4900,1,6.983758519055966,1079.0262464650666,0.891310466333512,0.497116839492837,0.9925478591078658,0.8950888888888888,9.868332553783159,9.868332553783159,9.478178547609382,8.780557842381295,0.6399250284329034,1035.2222222222222,16.22222222222222
三个固定 GP 表达式的均值,4900,2,7.481936552403283,3065.2681715200065,0.6932854709127897,0.3983018688686896,0.8275344674711592,0.6950555555555556,7.878845099885824,7.878845099885824,7.5379259280914415,7.423686897949079,0.4819663678844669,1205.5555555555557,15.444444444444445
三个固定 GP 表达式的均值,4900,3,7.972147977323896,5042.581171255272,0.49517654678248746,0.29837832322527963,0.6625295201576031,0.49937777777777786,5.931244866017182,5.935205527620514,5.667966009152604,5.3414775433490425,0.3650746505071269,2546.777777777778,15.88888888888889
三个固定 GP 表达式的均值,4900,4,7.72629729966965,4053.062243560934,0.5942616727444119,0.3483747184140155,0.7450380897568285,0.5963222222222222,6.920041530693179,6.920041530693179,6.676314438513713,6.345566467294109,0.4336192689304576,2292.3333333333335,16.444444444444443
三个固定 GP 表达式的均值,4900,5,8.962338658991918,9008.12437084825,0.09902629383132901,0.0996255139467539,0.3325074324910613,0.1,1.9900891898927355,1.9900891898927355,1.9900891898927355,1.9061737406717565,0.09256602496007281,1721.4444444444443,13.0
三个固定 GP 表达式的均值,4900,6,7.233761914372699,2073.079702588397,0.7924535830416998,0.4485142303847549,0.9100234759759177,0.7941222222222222,9.084467943827423,8.978003918300901,8.676742096465118,8.421335072809342,0.6018979192325873,454.3333333333333,25.555555555555557
三个固定 GP 表达式的均值,4900,7,7.226472679861748,2065.1517016603943,0.7921154574083232,0.4463700773632804,0.9100529373538487,0.7997111111111113,8.920450647755931,8.920450647755931,8.521933362396688,8.530610583733113,0.5267711468862419,1256.3333333333333,12.777777777777779
三个固定 GP 表达式的均值,4925,0,7.0223996782899825,1130.2113760279933,0.8879748355088691,0.4687821597202585,0.9902155124994434,0.7984444444444444,9.74983701106131,9.66635134673043,9.258208749670965,8.643098376217816,0.566077829250898,761.7777777777778,18.333333333333332
三个固定 GP 表达式的均值,4925,1,6.979498551226751,1074.3819782919722,0.8911845495287819,0.4962635077658181,0.9925516723977899,0.8987333333333333,9.906931292755937,9.906931292755937,9.500270935804929,8.777094306361214,0.6125956657760214,1277.3333333333333,15.666666666666666
三个固定 GP 表达式的均值,4925,2,7.072927315251963,1197.0970344107545,0.8847576704903373,0.4338043693985989,0.9877962193319806,0.6954666666666667,9.492014965653158,9.410596590873437,9.120678653867456,9.025550911495118,0.449429811940142,1064.0,19.22222222222222
三个固定 GP 表达式的均值,4925,3,7.146511380194091,1292.173481569826,0.8788505175372598,0.3757654492133904,0.9831863535864512,0.4992666666666667,9.244771075981157,9.0608984810327,8.774571815272111,8.408109465539535,0.3695833941461497,1393.4444444444443,23.333333333333332
三个固定 GP 表达式的均值,4925,4,7.11225131291206,1249.7509524401712,0.8811175904331107,0.4274414562421831,0.9854713905229724,0.5993333333333333,9.359443883650263,9.19581031866921,9.010175170758066,8.687855436191779,0.4413569733714884,1052.0,19.444444444444443
三个固定 GP 表达式的均值,4925,5,7.320250212701422,1520.7811132384404,0.8660557987140938,0.3402029686470671,0.973685369133272,0.1,8.499495289317666,8.11716490660079,8.306597182276901,8.173648274023485,0.09636085473341494,155.77777777777777,30.555555555555557
三个固定 GP 表达式的均值,4925,6,7.022592807255657,1130.4400477329973,0.8881702742065198,0.4977081837986294,0.990164123434586,0.7986777777777777,9.75942373180238,10.122917996725635,9.542863177555754,9.254761856495392,0.5723507974860317,266.3333333333333,23.666666666666668
三个固定 GP 表达式的均值,4925,7,7.029208057737012,1138.6572582477395,0.8882488070149764,0.468024759761249,0.9901976125600616,0.7982222222222223,9.701062709384376,9.571500243696558,9.406115609263273,9.33827767893281,0.5216415165939018,1274.4444444444443,19.444444444444443
三个固定 GP 表达式的均值,4950,0,6.999533558259332,1097.8818426036078,0.8910534615974792,0.4708817366253038,0.9925310914885291,0.8895,9.787443623829013,9.703096739020614,9.331918818317973,8.704578869610662,0.6203076569931312,842.0,18.666666666666668
三个固定 GP 表达式的均值,4950,1,6.980828645288171,1075.8174925357457,0.8912729498038507,0.4967117399075178,0.9925562069606855,0.8986444444444446,9.900135784191082,9.900129496731644,9.574017287139313,8.794554621761675,0.5938921433370408,1290.3333333333333,17.11111111111111
三个固定 GP 表达式的均值,4950,2,7.015555008564984,1116.573116141042,0.8912708087898911,0.4756479112559442,0.9924984690449941,0.8774444444444445,9.721429376336854,9.62130166855653,9.301827032980373,9.19862975714486,0.5840515348820702,1087.5555555555557,18.0
三个固定 GP 表达式的均值,4950,3,7.056999061253165,1165.2571723495976,0.8911814077879979,0.45982031553485814,0.9924572492309279,0.8568444444444444,9.473622433661646,9.319666413490166,8.922363369146204,8.546268335778102,0.5916443053351615,1404.3333333333333,24.666666666666668
三个固定 GP 表达式的均值,4950,4,7.026577193822949,1129.1284311458378,0.8910973939469837,0.47847494078431585,0.9924960890053802,0.8706777777777778,9.657308856249534,9.563937807389415,9.18049010145132,8.82293967501563,0.6226735339458863,1359.5555555555557,19.555555555555557
三个固定 GP 表达式的均值,4950,5,7.119315334770592,1237.197960176415,0.8915139786631548,0.47905429038075464,0.9923444097058471,0.8142555555555556,9.159860826390165,8.837973940076028,8.638810191107092,8.45114796124275,0.5984862299892463,163.22222222222223,30.0
三个固定 GP 表达式的均值,4950,6,6.991359730631064,1087.8096578292925,0.8913967138708355,0.49880251828296707,0.9925191945702311,0.889611111111111,10.147633524726029,9.891927841153977,9.69258988536901,9.375409800223695,0.6128455973886681,741.6666666666666,23.0
三个固定 GP 表达式的均值,4950,7,6.998714102162508,1097.0019387885595,0.8910915878918608,0.4706636320250971,0.992533174445014,0.8877222222222223,9.803231242963294,9.803231242963294,9.474292230857694,9.342957165515365,0.5875033611442819,910.8888888888889,17.77777777777778
三个固定 GP 表达式的均值,4975,0,6.9960340701993795,1093.3592632669997,0.8911972120589685,0.4762093342517562,0.9925361575246099,0.8905555555555557,9.813019774342946,9.785019690502708,9.35860205190125,8.720123071447427,0.6364160412666442,1052.4444444444443,18.88888888888889
三个固定 GP 表达式的均值,4975,1,6.979194786673729,1074.0562216424823,0.8911677805885516,0.49614120428304304,0.9925578378221321,0.899511111111111,9.906444512831628,9.906444512831628,9.56923368664199,8.784211260980548,0.5961415101421553,1541.4444444444443,15.666666666666666
三个固定 GP 表达式的均值,4975,2,7.002836627557094,1100.8309654034783,0.8914958869418924,0.5007841515681228,0.9925234651303187,0.8818111111111111,9.7667223149473,9.747580204860904,9.535917786792233,9.36237971551617,0.5880509736594721,1084.3333333333333,16.444444444444443
三个固定 GP 表达式的均值,4975,3,7.030392003115804,1133.1263795961195,0.891550634139661,0.4609190903784282,0.9924922638138162,0.8687444444444445,9.646541980976801,9.468641246166461,8.931941928541141,8.587437645077216,0.6523886826487959,1415.2222222222222,25.555555555555557
三个固定 GP 表达式的均值,4975,4,7.002043951760195,1099.7351483550983,0.8914383229889781,0.4749601066589688,0.992529763392947,0.883311111111111,9.785854817243042,9.726191475545244,9.324118945865708,8.852183814968463,0.6207790747338348,1360.3333333333333,23.555555555555557
三个固定 GP 表达式的均值,4975,5,7.076795236248068,1185.4116785015076,0.8921033179199918,0.4441012248110145,0.9924203126709205,0.837611111111111,9.409252040194492,9.219969784201158,8.69866253426385,8.520151492629527,0.6328761869539797,162.22222222222223,30.22222222222222
三个固定 GP 表达式的均值,4975,6,6.987142076148156,1082.8812065930524,0.8915023162506248,0.49861850146945674,0.9925329285324397,0.8928444444444446,10.29692992342456,9.891546427410896,9.846769743333713,9.500512126381079,0.5879157490201892,827.0,21.0
三个固定 GP 表达式的均值,4975,7,6.998421140362818,1096.234696388562,0.8912532423404816,0.47490756951190805,0.9925395137022149,0.8897444444444444,9.808183442465996,9.77536191068066,9.521505532776382,9.376971163336734,0.5938248497768982,1161.3333333333333,16.555555555555557
三个固定 GP 表达式的均值,5000,0,7.7284115133484015,4055.447578291538,0.5941463843063101,0.3338267832221225,0.7450259685049194,0.5946111111111111,6.905320805734931,6.905320805734931,6.4071865850101135,5.9572310627695195,0.44745250836506123,1074.6666666666667,15.88888888888889
三个固定 GP 表达式的均值,5000,1,7.476338149906253,3059.037258206342,0.6932122985163903,0.3974567270501462,0.8275436671729928,0.6994222222222223,7.915977782151106,7.913003304420548,7.596592184832048,6.982108533235943,0.46493954173470947,1561.3333333333333,17.77777777777778
三个固定 GP 表达式的均值,5000,2,7.484386022595249,3067.8915049218194,0.6934400228523443,0.3992282549338182,0.8275302527741042,0.6925555555555556,7.876691122155459,7.876691122155459,7.579737499367543,7.461121737561584,0.4727405165914672,1100.888888888889,18.444444444444443
三个固定 GP 表达式的均值,5000,3,7.749086540994387,4078.6587079808637,0.594633759008914,0.3341241809120606,0.7450001826538045,0.5820888888888889,6.757242010757539,6.757242010757539,5.988697105001009,5.970357809933231,0.45430588137352707,1425.888888888889,20.666666666666668
三个固定 GP 表达式的均值,5000,4,7.23305752976276,2072.2973048205627,0.7922748333047936,0.4474125278151817,0.9100417211826672,0.7938222222222222,8.89040790573209,8.89040790573209,8.341361020284271,7.981788328744636,0.5376393006346142,1374.2222222222222,19.22222222222222
三个固定 GP 表达式的均值,5000,5,7.271509923543941,2115.0789411044966,0.7931669824193721,0.44069886098053035,0.9099691187772903,0.7654444444444445,8.636818040187686,8.636818040187686,7.721300457853139,7.616649358570005,0.5637992289434628,161.55555555555554,29.555555555555557
三个固定 GP 表达式的均值,5000,6,7.48127886996986,3064.5748264525505,0.6933357123109402,0.3986528634621152,0.8275251296677543,0.6961222222222223,8.283462400405428,7.867830831188875,7.913121648974275,7.54221466424816,0.47216264351673587,844.8888888888889,21.444444444444443
三个固定 GP 表达式的均值,5000,7,7.493386335095376,3078.3693476850835,0.6934732879002462,0.3824832417525985,0.8275282044476979,0.6898000000000001,7.799996769879365,7.775791497466833,7.706262511897602,7.439449496798848,0.4428356056827855,1362.4444444444443,18.22222222222222
不使用 GP,1,0,9.207816182141952,9974.789942870566,0.021953570735901762,0.060995062594964976,0.26829127040745543,0.0,1.2202264818182111,1.2202264818182111,1.2202264818182111,1.151798134996332,nan,0.0,32.0
不使用 GP,1,1,9.207835983514656,9974.987457642004,0.021868084229473988,0.06094852235907038,0.26822073391043527,0.0,1.2192957717371278,1.2192957717371278,1.2192957717371278,1.1443635112476065,nan,0.0,32.0
不使用 GP,1,2,9.207798814238199,9974.616698003361,0.02204713526352971,0.061023567631764856,0.26837261271960805,0.0,1.220471352635297,1.220471352635297,1.220471352635297,1.1530543643083029,nan,0.0,32.0
不使用 GP,1,3,9.207814134952743,9974.76951492235,0.021963214220135807,0.06100009642564438,0.26829927358081856,0.0,1.2203270900653487,1.2203270900653487,1.2203270900653487,1.1476538464811894,nan,0.0,32.0
不使用 GP,1,4,9.207856130866443,9975.188433010173,0.02177080355517269,0.06090721621000637,0.26813830556140805,0.0,1.2187948176296617,1.2187948176296617,1.2187948176296617,1.1506565052722073,nan,0.0,32.0
不使用 GP,1,5,9.207855101167459,9975.1781899654,0.02178540337809613,0.06089988567405317,0.2681531739255086,0.0,1.2183230734669435,1.2183230734669435,1.2183230734669435,1.1516161328016865,nan,0.0,32.0
不使用 GP,1,6,9.207882574271446,9975.452202291208,0.021652313158496545,0.06084788593619359,0.268039583752471,0.0,1.217608342994975,1.217608342994975,1.217608342994975,1.1510789328973356,nan,0.0,32.0
不使用 GP,1,7,9.207842010194009,9975.047566811649,0.021844559448508976,0.06093324269065555,0.2682017731199628,0.0,1.2188274700299733,1.2188274700299733,1.2188274700299733,1.146613102240779,nan,0.0,32.0
不使用 GP,25,0,7.476239103770291,1765.6584124679136,0.8519915583528004,0.2362601790511303,0.973039177971879,0.0,7.891259054195115,7.431623933475945,7.891259054195115,7.3787429903886625,0.3015423727477744,2.6666666666666665,32.0
不使用 GP,25,1,7.503620259832606,1814.6953674837368,0.8494885140131516,0.2700962470088858,0.9729491122734566,0.0,7.6779190781927396,7.393456755328664,7.6779190781927396,7.340834285965006,0.27660176183802015,0.6666666666666666,32.0
不使用 GP,25,2,7.492314134686428,1794.3130473266426,0.850703568434357,0.2358950093802302,0.9731100045306788,0.0,7.830103078770077,7.151630405515225,7.830103078770077,7.414592050527055,0.28317234719928835,7.333333333333333,32.0
不使用 GP,25,3,7.484159922783969,1779.6297633061931,0.8513515921248427,0.26044558923514755,0.9729849171716402,0.0,7.81228461240934,7.380739123636116,7.81228461240934,7.3589927058955,0.2706767006144035,2.6666666666666665,32.0
不使用 GP,25,4,7.486306102828259,1783.5906544860243,0.8510807284410257,0.27259321180672563,0.9728844476341187,0.0,7.84141530514538,7.388384846927387,7.84141530514538,7.374832774601202,0.29201266882859517,3.0,32.0
不使用 GP,25,5,7.506148706657828,1819.195102597231,0.8492743550719176,0.20819377518381135,0.972771772876107,0.0,7.667521338986066,7.423028754198344,7.667521338986066,7.39394121340969,0.26639017154239636,1.6666666666666667,32.0
不使用 GP,25,6,7.491419518888684,1792.7495795551465,0.8505983489898581,0.3509270025517684,0.9727361144793859,0.0,7.790462263341023,7.35559898951045,7.790462263341023,7.379586236140653,0.2859436862327118,2.6666666666666665,32.0
不使用 GP,25,7,7.513953075540791,1833.9505941531131,0.8484480077676597,0.36610054300079525,0.9727826474609368,0.0,7.671829261038958,7.204546442825813,7.671829261038958,7.2358062332119175,0.2838112930643378,4.0,32.0
不使用 GP,50,0,7.265349785509496,1430.242898037436,0.8814910781946462,0.269579726097205,0.9925132131516164,0.7904666666666667,8.533505497939828,7.76023568639894,8.533505497939828,7.714891286171727,0.6379093235874639,13.666666666666666,32.0
不使用 GP,50,1,7.289833162266639,1465.4133203758,0.879833679157176,0.2865388694955511,0.9925225842013004,0.7808333333333334,8.378581553072458,7.696107907752275,8.378581553072458,7.7062418977445155,0.5807837229367198,8.333333333333334,32.0
不使用 GP,50,2,7.254820196101311,1415.1399955380393,0.8822239514252456,0.3738416540427658,0.9924991333016076,0.7885,8.60510100384546,8.023042457025074,8.60510100384546,8.057265303000273,0.5735952103532361,7.333333333333333,32.0
不使用 GP,50,3,7.294765686474466,1472.708708401169,0.8794096226823175,0.2829560990230932,0.9925091318343423,0.7818666666666666,8.28893553738405,7.785985048592578,8.28893553738405,7.653503370509642,0.6169369486306525,4.0,32.0
不使用 GP,50,4,7.252651948356887,1411.8940575533934,0.8823952939964844,0.3075198002944714,0.9925063086609814,0.7898666666666667,8.563332548121151,8.05091996671229,8.563332548121151,7.95948510476115,0.6000513677178777,4.333333333333333,32.0
不使用 GP,50,5,7.296042018154438,1474.9486481535341,0.8794004503793783,0.29482752582064725,0.9924981824821325,0.7796,8.37742147508847,7.810717095000434,8.37742147508847,7.880622050335902,0.6269479543393279,2.3333333333333335,32.0
不使用 GP,50,6,7.256522708608819,1417.4301421209182,0.8821826676923542,0.2753105122194511,0.9924889511269411,0.7832,8.67685058399949,7.876895756410842,8.67685058399949,7.88368083872911,0.6217857032374526,5.333333333333333,32.0
不使用 GP,50,7,7.293371492233695,1470.7259986815113,0.8796984622915124,0.367956751856292,0.9924865417840193,0.7734333333333333,8.442472088415604,7.682968052223455,8.442472088415604,7.74681597614872,0.5481156729411616,13.666666666666666,32.0
不使用 GP,75,0,7.2297620793459645,1380.12534350666,0.8837115150102738,0.32540236808891915,0.9925062908946538,0.8037333333333333,8.704651524925787,8.372984462259495,8.704651524925787,7.782010139003851,0.6254832839687801,5.0,32.0
不使用 GP,75,1,7.254169134771722,1414.473281073502,0.8820966573774859,0.299330752813282,0.9925147663557833,0.7939666666666666,8.564307727736551,7.966530218930726,8.564307727736551,7.628869160679834,0.6043693463048302,10.0,32.0
不使用 GP,75,2,7.214285758742775,1358.769529980081,0.8845559152618012,0.31607643030100974,0.9925039092978528,0.8093666666666666,8.813046984242725,8.133037082576406,8.813046984242725,8.171278752481811,0.6648455361383666,18.0,32.0
不使用 GP,75,3,7.256565461257035,1417.4087551954756,0.8821255470574988,0.2620959299409437,0.9925130840182824,0.7921666666666667,8.626343384265434,7.966024546034099,8.626343384265434,7.843883544126064,0.6061748119017383,4.666666666666667,32.0
不使用 GP,75,4,7.204963703249432,1347.0192824020469,0.8849861433561337,0.4151822820528506,0.9925167691149509,0.8071666666666667,8.824508306069736,8.328055982898269,8.824508306069736,7.9315949921718145,0.6520586484877996,5.333333333333333,32.0
不使用 GP,75,5,7.250688358047853,1409.7225972308672,0.8824239576197309,0.41364566510143036,0.9925001957371752,0.7917000000000001,8.597037629703776,8.109927673171057,8.597037629703776,7.981839180521878,0.6112752087905062,11.333333333333334,32.0
