cohort,condition,model,iteration,mean_gap,point_low,point_high
P1,C011,GP mean,4550,0.23958308886021307,0.20768687180874937,0.2718397772322523
P1,C011,GP mean,4575,0.23928014233821107,0.20736193015115328,0.2714901442228101
P1,C011,GP mean,4600,0.23926122158903512,0.20733339002711895,0.271470703406145
P1,C011,GP mean,4625,0.23895170642449381,0.20697224106840634,0.27112168270086145
P1,C011,GP mean,4650,0.23844922815671635,0.206729763195645,0.27022725592862074
P1,C011,GP mean,4675,0.238022703390566,0.2064359786608262,0.2698348227146299
P1,C011,GP mean,4700,0.2380199362448656,0.2064359786608262,0.26983191721164446
P1,C011,GP mean,4725,0.2380003203553495,0.20641837026971877,0.2698016786269174
P1,C011,GP mean,4750,0.23770573981521206,0.20618412405703082,0.2694302663507374
P1,C011,GP mean,4775,0.23755278017910497,0.20602856188259994,0.26917145304687773
P1,C011,GP mean,4800,0.23752982416840554,0.2060226551414775,0.26911286891187886
P1,C011,GP mean,4825,0.23723651298038556,0.2059009534210629,0.26876483719618866
P1,C011,GP mean,4850,0.23703950295437892,0.20583090836871976,0.26855509665852967
P1,C011,GP mean,4875,0.23703219353988678,0.20583072563335744,0.2685406605649076
P1,C011,GP mean,4900,0.23698648620508295,0.20575509766344668,0.2685269001381696
P1,C011,GP mean,4925,0.2367402777864786,0.20547042685204583,0.2682386880912162
P1,C011,GP mean,4950,0.2365719830480919,0.20533057732268004,0.26805622284267583
P1,C011,GP mean,4975,0.236500420345872,0.2052586399373748,0.2680344820566432
P1,C011,GP mean,5000,0.23602400753237904,0.20477774570475793,0.2675943591798536
P1,C010,Baseline,1,7.291063872152322,7.171873445273799,7.416875027696594
P1,C010,Baseline,25,4.381219251213907,4.284430133997253,4.4791819179112
P1,C010,Baseline,50,3.313716252244676,3.2004331506453725,3.42161013252804
P1,C010,Baseline,75,2.9331748711029966,2.8148090881403225,3.049177258845481
P1,C010,Baseline,100,2.661522731715969,2.536641891678402,2.7896946498971347
P1,C010,Baseline,125,2.4883959151227755,2.358922582490772,2.6172348973905453
P1,C010,Baseline,150,2.310255797394148,2.16233972000217,2.4583811159432996
P1,C010,Baseline,175,2.175883466085195,2.0176788973367685,2.333802993455248
P1,C010,Baseline,200,2.0425009989870064,1.8631925501882456,2.213358164774803
P1,C010,Baseline,225,1.944246927689659,1.7496340869312481,2.1294137104282096
P1,C010,Baseline,250,1.8494452254739666,1.6412130279617414,2.048337308635429
P1,C010,Baseline,275,1.7788300530205545,1.5649623755906061,1.9859926542693414
P1,C010,Baseline,300,1.707450164320743,1.481553172523106,1.9270535828738418
P1,C010,Baseline,325,1.647772109231128,1.4156102808268967,1.8768695453165933
P1,C010,Baseline,350,1.5711744395455935,1.3320963932323284,1.8073354967448985
P1,C010,Baseline,375,1.526440984276689,1.2806370979850772,1.7676389754368595
P1,C010,Baseline,400,1.4803520215136732,1.2317961674450995,1.724624576861229
P1,C010,Baseline,425,1.4302937402447946,1.1800010763458118,1.6773693168159418
P1,C010,Baseline,450,1.381363915469435,1.1276837879415798,1.6314326145461724
P1,C010,Baseline,475,1.3435887544539966,1.0893231371420058,1.598020382937647
P1,C010,Baseline,500,1.316335271121352,1.062673940659938,1.5713993051440431
P1,C010,Baseline,525,1.2822225699458032,1.0319434361733826,1.5366967521996384
P1,C010,Baseline,550,1.256217597711834,1.0061265380086757,1.5116836996458207
P1,C010,Baseline,575,1.2306285364819318,0.9818094062860144,1.4866246460853771
P1,C010,Baseline,600,1.2056019305579935,0.957066803810539,1.4599613534057254
P1,C010,Baseline,625,1.183044374665256,0.9329673500518262,1.4392173083803919
P1,C010,Baseline,650,1.156309671028648,0.9069665404583266,1.4097930872259072
P1,C010,Baseline,675,1.1367382971432713,0.8880430122579971,1.3902530365344479
P1,C010,Baseline,700,1.1163378610547419,0.8667940385379495,1.3713157378748724
P1,C010,Baseline,725,1.0952696509104027,0.8461373086608682,1.352872020852276
P1,C010,Baseline,750,1.0831015694119301,0.8349051678861784,1.3408295807131527
P1,C010,Baseline,775,1.070806258836875,0.8193909467903313,1.3313507798658484
P1,C010,Baseline,800,1.0596549733211726,0.807278793779157,1.3226408466662027
P1,C010,Baseline,825,1.0529382127987277,0.7991069618995897,1.318068138701918
P1,C010,Baseline,850,1.0376850776961408,0.7845031950313842,1.300981258886666
P1,C010,Baseline,875,1.0304721437808442,0.7770813080717879,1.295083945453895
P1,C010,Baseline,900,1.019283139594616,0.7644141356207086,1.2865750296537881
P1,C010,Baseline,925,1.0116270358873627,0.7569316296573395,1.2793977644044912
P1,C010,Baseline,950,1.0054382282711543,0.7505918491543643,1.2740920788484018
P1,C010,Baseline,975,0.9828345421113662,0.7289775441352254,1.2513772632418376
P1,C010,Baseline,1000,0.9662402655097687,0.7131451911206609,1.232422261497198
P1,C010,Baseline,1025,0.9623172593610271,0.7095844837010864,1.229354789668843
P1,C010,Baseline,1050,0.9542736127266928,0.7030350806917471,1.2205131072255493
P1,C010,Baseline,1075,0.9444082547915504,0.695362531767182,1.2082103793828074
P1,C010,Baseline,1100,0.933821864769084,0.6853415689277962,1.1987408657937848
P1,C010,Baseline,1125,0.9279825688446891,0.6803237648721334,1.1920934041047566
P1,C010,Baseline,1150,0.9171459696988437,0.6702491017389183,1.1787882804227818
P1,C010,Baseline,1175,0.9001982638353558,0.6555460810442776,1.1595411891632765
P1,C010,Baseline,1200,0.885720850652334,0.6420304060922115,1.1445090038339787
P1,C010,Baseline,1225,0.8790814993583356,0.636175992017216,1.1393912131936332
P1,C010,Baseline,1250,0.8721371766068347,0.6298338073846094,1.1315298892731909
P1,C010,Baseline,1275,0.8636394857089028,0.6225520068393402,1.1212395033180789
P1,C010,Baseline,1300,0.8547994790417613,0.6166847776062006,1.1087231444787504
P1,C010,Baseline,1325,0.8458179344156947,0.6101658892778459,1.0974127556949544
P1,C010,Baseline,1350,0.8403804970289488,0.6041578804797029,1.09109554453829
P1,C010,Baseline,1375,0.8355738780852511,0.5990170696326328,1.087804078543952
P1,C010,Baseline,1400,0.8322192273546889,0.596533636621178,1.0838412777588662
P1,C010,Baseline,1425,0.8297794292155084,0.5937769342016185,1.0810094056558672
P1,C010,Baseline,1450,0.8249222207611897,0.5904472122819653,1.0756188935203783
P1,C010,Baseline,1475,0.8202097916446338,0.5874159453082121,1.0677311245120056
P1,C010,Baseline,1500,0.818652418584755,0.5851303746298787,1.067169537263197
P1,C010,Baseline,1525,0.8161805984105126,0.5833731963930977,1.0647506123086947
P1,C010,Baseline,1550,0.8129284067644382,0.5797719462296066,1.0620970524227082
P1,C010,Baseline,1575,0.8101812255174536,0.5770129293597487,1.059373583623388
P1,C010,Baseline,1600,0.7972563246990514,0.5692925044864737,1.04056236302661
P1,C010,Baseline,1625,0.7900973811094221,0.5623938114064858,1.0319196216562065
P1,C010,Baseline,1650,0.7828215554149445,0.5575901305043152,1.0250576916403633
P1,C010,Baseline,1675,0.7826784314783384,0.5573081792109009,1.024918089952458
P1,C010,Baseline,1700,0.7766795886888062,0.5530458707496849,1.0187637651827972
P1,C010,Baseline,1725,0.7736008194343781,0.5484306687839895,1.0155913747460306
P1,C010,Baseline,1750,0.7707834133157877,0.5455433129032631,1.0131479172697462
P1,C010,Baseline,1775,0.7695109355333566,0.5436304214640532,1.0120814703025744
P1,C010,Baseline,1800,0.7634441579635077,0.5393955852509388,1.0055630982064556
P1,C010,Baseline,1825,0.7596662716200723,0.5356096418046542,1.0007596167304116
P1,C010,Baseline,1850,0.7566807027478217,0.5312468568244446,0.9978529333280566
P1,C010,Baseline,1875,0.7536568102054844,0.5271324319650533,0.9962701216100933
P1,C010,Baseline,1900,0.7474322888909803,0.5203469011764381,0.9904000876075686
P1,C010,Baseline,1925,0.74559360225309,0.5182429039623841,0.9886187644642367
P1,C010,Baseline,1950,0.7454858552114345,0.5181297695686459,0.9884518288611368
P1,C010,Baseline,1975,0.743947885188313,0.5166139874526081,0.9876234231496153
P1,C010,Baseline,2000,0.7422580611298355,0.5140399247669801,0.9863880466670862
P1,C010,Baseline,2025,0.7383869393700744,0.5107696881375314,0.9810880934393785
P1,C010,Baseline,2050,0.7358977084981368,0.508433015209797,0.9792694231297617
P1,C010,Baseline,2075,0.7340845857056156,0.5067766073908967,0.9776219327119882
P1,C010,Baseline,2100,0.7303909993112397,0.503020454948442,0.9737589911970748
P1,C010,Baseline,2125,0.7263592189284812,0.5011515691193973,0.9681275048803499
P1,C010,Baseline,2150,0.7241134505275215,0.4990240080172674,0.965934818290013
P1,C010,Baseline,2175,0.7178064555974568,0.49270029837029655,0.9596309148713216
P1,C010,Baseline,2200,0.7107654669143721,0.4882890891020267,0.951110901800485
P1,C010,Baseline,2225,0.7093745365863086,0.4871037814916214,0.950140322508832
P1,C010,Baseline,2250,0.707923168311046,0.48586560975280885,0.9488991103406943
P1,C010,Baseline,2275,0.7055787017454179,0.4835228230241083,0.9464178463172375
P1,C010,Baseline,2300,0.7042056708328314,0.48202473406587076,0.9453288303141055
P1,C010,Baseline,2325,0.7012562376104552,0.479438182342616,0.9423400407687056
P1,C010,Baseline,2350,0.7010296353204417,0.4792245644607675,0.9423315871780531
P1,C010,Baseline,2375,0.6980496897027859,0.47543519691288866,0.9388630762747905
P1,C010,Baseline,2400,0.694476094051248,0.4730357972068758,0.9350664933094669
P1,C010,Baseline,2425,0.693845833576969,0.47235316095187774,0.9347497846086533
P1,C010,Baseline,2450,0.6935967846596436,0.4722036131868382,0.9347398217227852
P1,C010,Baseline,2475,0.6878360539351627,0.4675956917928162,0.9283374751421806
P1,C010,Baseline,2500,0.6848205267604739,0.46543821279536013,0.9262497642934099
P1,C010,Baseline,2525,0.6788850883625641,0.460984890493374,0.9188011622558824
P1,C010,Baseline,2550,0.6762239309648126,0.45756017874716015,0.9157364017223494
P1,C010,Baseline,2575,0.6751494134580291,0.45722629479574733,0.914502396774737
P1,C010,Baseline,2600,0.6733385160874057,0.4555558025750868,0.9125946487536954
P1,C010,Baseline,2625,0.6716867679171845,0.4555531155780923,0.9102473365758187
P1,C010,Baseline,2650,0.6691303268688437,0.45340448918747533,0.9075501924221863
P1,C010,Baseline,2675,0.6681125489763192,0.45270209997313055,0.9066943783650216
P1,C010,Baseline,2700,0.6644907197990125,0.4496469140321801,0.9023742999617087
P1,C010,Baseline,2725,0.6620596696259268,0.44744777544129505,0.9002764735037496
P1,C010,Baseline,2750,0.6556477348942974,0.44477824194502263,0.8881121177877032
P1,C010,Baseline,2775,0.6540433993445421,0.44398392904110956,0.8853257998281218
P1,C010,Baseline,2800,0.6496262195842918,0.4381625167795916,0.8816341421517047
P1,C010,Baseline,2825,0.6476137914328376,0.4354489490947711,0.8798079282247449
P1,C010,Baseline,2850,0.6457784956254337,0.4336425202371701,0.8781643035577319
P1,C010,Baseline,2875,0.6454049684413928,0.43289055705282375,0.878007369274437
P1,C010,Baseline,2900,0.6443237989780802,0.4318551166155261,0.8779203260731973
P1,C010,Baseline,2925,0.6426592738420221,0.4303285076980292,0.8754056412321167
P1,C010,Baseline,2950,0.6419157597326725,0.4293886273033588,0.8749099289044107
P1,C010,Baseline,2975,0.6410915509620945,0.4287712218256807,0.8735664703931842
P1,C010,Baseline,3000,0.6404286215207051,0.42780228737278553,0.8727726498173346
P1,C010,Baseline,3025,0.6401991328579353,0.4276936976326869,0.8725409547955264
P1,C010,Baseline,3050,0.6400924460924768,0.42754789964769446,0.8725020031237865
P1,C010,Baseline,3075,0.6389441315125534,0.4264563423639342,0.8719920713382991
P1,C010,Baseline,3100,0.6374413437799935,0.42485719082873236,0.8708165167605847
P1,C010,Baseline,3125,0.6359038631557892,0.42380039864741864,0.8694383576596526
P1,C010,Baseline,3150,0.6330092670397292,0.4207245058033,0.8655443446209465
P1,C010,Baseline,3175,0.6314242997380133,0.4192545015379014,0.8645439438323038
P1,C010,Baseline,3200,0.6290888900205076,0.4169190918203955,0.8623842147274947
P1,C010,Baseline,3225,0.6279021660506054,0.41531097188019667,0.8617051219893899
P1,C010,Baseline,3250,0.6277750823293231,0.41517969649388486,0.8617051184387513
P1,C010,Baseline,3275,0.6266892834516302,0.4136779692093742,0.860689855074246
P1,C010,Baseline,3300,0.6266603297731252,0.41359255585778476,0.860689855074246
P1,C010,Baseline,3325,0.6240944581110566,0.41217452288845446,0.8568798032840986
P1,C010,Baseline,3350,0.6237284905830388,0.411970356984261,0.8566561513655574
P1,C010,Baseline,3375,0.622035212153463,0.4096266533578038,0.8554584561297474
P1,C010,Baseline,3400,0.620680426156044,0.4087510381002344,0.8543485906638806
P1,C010,Baseline,3425,0.6183621024022644,0.40771810422492116,0.8504923385339259
P1,C010,Baseline,3450,0.6172940068615403,0.4068934042045151,0.849668187707404
P1,C010,Baseline,3475,0.6111195299459634,0.4028671479558803,0.840785891058345
P1,C010,Baseline,3500,0.6093959780746353,0.40045015998283506,0.8384920833870725
P1,C010,Baseline,3525,0.6090646135084121,0.4000017946250234,0.8381725189808845
P1,C010,Baseline,3550,0.6079406064591636,0.39913622298938733,0.8370050018552213
P1,C010,Baseline,3575,0.6064892745811297,0.39731666736000776,0.8358267002705144
P1,C010,Baseline,3600,0.60608594514768,0.39681365778836214,0.8354543449582191
P1,C010,Baseline,3625,0.6022273020165436,0.39430260318586086,0.830977001025423
P1,C010,Baseline,3650,0.6015071790114227,0.3934417647666188,0.830113392610563
P1,C010,Baseline,3675,0.6013010674970277,0.3933682230605821,0.8300176679178178
P1,C010,Baseline,3700,0.600290148316576,0.3927447911918321,0.8284599571731306
P1,C010,Baseline,3725,0.5987321066616575,0.39191998479003526,0.8269181293019957
P1,C010,Baseline,3750,0.5963994632159516,0.3909258183562122,0.8248304303633119
P1,C010,Baseline,3775,0.5935719983868992,0.38862180186680384,0.8210734724106911
P1,C010,Baseline,3800,0.5932586633468245,0.38862180186680384,0.8207614727320726
P1,C010,Baseline,3825,0.5932255003820056,0.38861931464444244,0.8207606436579521
P1,C010,Baseline,3850,0.5930407836617432,0.3883045062874223,0.8206309079504435
P1,C010,Baseline,3875,0.5921288067060649,0.38646151029981207,0.8198152843711463
P1,C010,Baseline,3900,0.5921288067060649,0.38646151029981207,0.8198152843711463
P1,C010,Baseline,3925,0.5917011529453312,0.38636242838155177,0.8193013588758075
P1,C010,Baseline,3950,0.5903029064628672,0.38479681209140876,0.8182868998971027
P1,C010,Baseline,3975,0.5897688530130751,0.3842022964413478,0.8175805796336236
P1,C010,Baseline,4000,0.5892808291021646,0.3837255700406289,0.8167674364027964
P1,C010,Baseline,4025,0.5876962099048791,0.3822797929753677,0.8152172861543163
P1,C010,Baseline,4050,0.5866454004239309,0.3819510036765318,0.8143984533260344
P1,C010,Baseline,4075,0.5847557791092739,0.37986426668927725,0.8130485218938115
P1,C010,Baseline,4100,0.5845922914238671,0.37970013798257574,0.8128809470162695
P1,C010,Baseline,4125,0.5838400603201211,0.3790534419396784,0.8119784627711284
P1,C010,Baseline,4150,0.5835614899195922,0.37872535162765514,0.8117592353224328
P1,C010,Baseline,4175,0.5826442916232574,0.3781963682190239,0.810688283626711
P1,C010,Baseline,4200,0.5816339945854448,0.37764597395312705,0.8092949115085166
P1,C010,Baseline,4225,0.5777945416859694,0.3764629772498096,0.8007699361429983
P1,C010,Baseline,4250,0.5777945416859694,0.3764629772498096,0.8007699361429983
P1,C010,Baseline,4275,0.5777945416859694,0.3764629772498096,0.8007699361429983
P1,C010,Baseline,4300,0.5777944701782303,0.37646283780971823,0.8007698628475655
P1,C010,Baseline,4325,0.5775559149114887,0.3764592199947717,0.8006590971738705
P1,C010,Baseline,4350,0.5773639118972683,0.37633854342493933,0.8006582166070875
P1,C010,Baseline,4375,0.5773639118972683,0.37633854342493933,0.8006582166070875
P1,C010,Baseline,4400,0.5773639118972683,0.37633854342493933,0.8006582166070875
P1,C010,Baseline,4425,0.5745927451749299,0.37551731486175,0.7967320148946284
P1,C010,Baseline,4450,0.573520871512905,0.3749145526656017,0.7953404483619542
P1,C010,Baseline,4475,0.5722334729444235,0.37414604233219206,0.7937700802994665
P1,C010,Baseline,4500,0.5722334729444235,0.37414604233219206,0.7937700802994665
P1,C010,Baseline,4525,0.5708704353449643,0.3731598247971314,0.7916930229924316
P1,C010,Baseline,4550,0.5708704353449643,0.3731598247971314,0.7916930229924316
P1,C010,Baseline,4575,0.5684840621379393,0.3726160829654862,0.7873191990271666
P1,C010,Baseline,4600,0.56837658225816,0.3725942446156775,0.7871473959287905
P1,C010,Baseline,4625,0.5683315607674403,0.3725942446156775,0.7869695610404478
P1,C010,Baseline,4650,0.5675639414313141,0.3715097110993705,0.7866343316829262
P1,C010,Baseline,4675,0.5675639414313141,0.3715097110993705,0.7866343316829262
P1,C010,Baseline,4700,0.5672215177697847,0.37150499860402514,0.7860708098278177
P1,C010,Baseline,4725,0.566150367203887,0.37072508055370884,0.7839426882802434
P1,C010,Baseline,4750,0.5660950110717561,0.37067052902617426,0.7838873321481126
P1,C010,Baseline,4775,0.5657462381922712,0.3705124299745193,0.7835385592686276
P1,C010,Baseline,4800,0.5657362949422432,0.37050255919912345,0.7835382418364761
P1,C010,Baseline,4825,0.5657362949422432,0.37050255919912345,0.7835382418364761
P1,C010,Baseline,4850,0.5633330991522995,0.37036321367830005,0.780115072100379
P1,C010,Baseline,4875,0.5633330991522995,0.37036321367830005,0.780115072100379
P1,C010,Baseline,4900,0.5633330991522995,0.37036321367830005,0.780115072100379
P1,C010,Baseline,4925,0.563153795182673,0.3700061407216632,0.7799402507299931
P1,C010,Baseline,4950,0.5627481942733539,0.36919129659702093,0.7798274257263079
P1,C010,Baseline,4975,0.5626558251457807,0.36909892746944767,0.7797350565987348
P1,C010,Baseline,5000,0.5623015153440334,0.36862253890691726,0.7794993268069386
P1,C010,GP mean,1,7.222928573717546,7.125012972498138,7.3281818124790865
P1,C010,GP mean,25,3.8189747342390907,3.7254898176478966,3.9064194450740795
P1,C010,GP mean,50,2.447373165263741,2.3255603895366224,2.5670578835741122
P1,C010,GP mean,75,1.7563144534271442,1.6231052182780565,1.8901025068966304
P1,C010,GP mean,100,1.324503847048655,1.1895958847807255,1.463576351872234
P1,C010,GP mean,125,1.0479137475748883,0.9268705012615212,1.1792388461412349
P1,C010,GP mean,150,0.8717328710911894,0.7614335943991178,0.9978697482231106
P1,C010,GP mean,175,0.7513306290683465,0.6490577407126037,0.8672466543573747
P1,C010,GP mean,200,0.6648984186833913,0.5714618439790212,0.7750078067004695
P1,C010,GP mean,225,0.5944907776127892,0.5104399819806212,0.6927328950166998
P1,C010,GP mean,250,0.5488256481123048,0.4733051763706739,0.6375711764599001
P1,C010,GP mean,275,0.5113326640206185,0.4457720014991875,0.5851299467195639
P1,C010,GP mean,300,0.4836978950484943,0.4245169858237298,0.549253114430558
P1,C010,GP mean,325,0.46337196576866324,0.40890163500416643,0.5212236219262685
P1,C010,GP mean,350,0.4466604977587378,0.39626800023512226,0.4991214678552968
P1,C010,GP mean,375,0.4325141701695476,0.3847504556143762,0.48194752482729664
P1,C010,GP mean,400,0.4215092126223778,0.37460106831884077,0.4694365173365591
P1,C010,GP mean,425,0.41570273570821614,0.36966752521474344,0.4627875794383369
P1,C010,GP mean,450,0.40961036305404874,0.36413495737297824,0.456055490984622
P1,C010,GP mean,475,0.40372969443386675,0.3602697617661607,0.4480068178020719
P1,C010,GP mean,500,0.3970323855525757,0.35405959946221505,0.4402638581174847
P1,C010,GP mean,525,0.3924625228935559,0.3507955743514911,0.43410664701380713
P1,C010,GP mean,550,0.38900250204158365,0.3481659852169337,0.4295654876588152
P1,C010,GP mean,575,0.3837437288142919,0.3439815634165192,0.42300414549876264
P1,C010,GP mean,600,0.38007991330408697,0.34049916258153606,0.41944591429641426
P1,C010,GP mean,625,0.37831784001465585,0.3383400492016181,0.4179071786284021
P1,C010,GP mean,650,0.37642310291927145,0.33665961238370395,0.4157439342773862
P1,C010,GP mean,675,0.3735316992029322,0.33415393106269714,0.4124721135762569
P1,C010,GP mean,700,0.3710035337849376,0.3313789592371137,0.40988290940861655
P1,C010,GP mean,725,0.3682080728923804,0.32858866829705574,0.407104966150499
P1,C010,GP mean,750,0.3661219730899323,0.32713172101846855,0.4045732731695716
P1,C010,GP mean,775,0.3644372028878366,0.3258104048493996,0.4028757363710861
P1,C010,GP mean,800,0.3632555083374403,0.3249383852805722,0.40145733191572286
P1,C010,GP mean,825,0.3616266561678933,0.3235511318101945,0.3995451606306227
P1,C010,GP mean,850,0.360478127353726,0.32241813751600834,0.39817463279836834
P1,C010,GP mean,875,0.3591501945025944,0.32111921237229824,0.39714096871838583
P1,C010,GP mean,900,0.3569861703923331,0.31883935473126673,0.3949597976125959
P1,C010,GP mean,925,0.3556945328160869,0.31782502008746294,0.3936127290062189
P1,C010,GP mean,950,0.3541799221815411,0.3160312789000973,0.39252585475898094
P1,C010,GP mean,975,0.35291770597083877,0.3147323825871437,0.3913192193575937
P1,C010,GP mean,1000,0.35181144756253824,0.31370968363801865,0.3900103661217523
P1,C010,GP mean,1025,0.3508082594859543,0.31268352912267017,0.3891299422342483
P1,C010,GP mean,1050,0.3499279031995901,0.3118520041676158,0.38825794199901215
P1,C010,GP mean,1075,0.3489748100919989,0.31093115112868636,0.38724309831815834
P1,C010,GP mean,1100,0.34719960943880296,0.3091918078949081,0.38518255267884793
P1,C010,GP mean,1125,0.3462813810509632,0.3085008621909129,0.38405349332384237
P1,C010,GP mean,1150,0.3456446146847743,0.3077088256617974,0.38367748338506014
P1,C010,GP mean,1175,0.34480183213326465,0.30689461056830664,0.3827694200644558
P1,C010,GP mean,1200,0.3442227660299763,0.30643813816692245,0.3820677471146071
P1,C010,GP mean,1225,0.34374885763494273,0.306122939284675,0.3815114114581872
P1,C010,GP mean,1250,0.342004328162763,0.30460239351611434,0.3793708318125035
P1,C010,GP mean,1275,0.3412448447267777,0.3040090257980515,0.3784985374770025
P1,C010,GP mean,1300,0.34031403050720876,0.30288434957291593,0.37767191469840894
P1,C010,GP mean,1325,0.3393513309140407,0.3021077335170582,0.3766476141750371
P1,C010,GP mean,1350,0.33871543026064255,0.3013815504128282,0.3761470473595647
P1,C010,GP mean,1375,0.3378050496468015,0.3008008417854638,0.3751037859191384
P1,C010,GP mean,1400,0.3368633753355779,0.2998825677958334,0.3738403213919418
P1,C010,GP mean,1425,0.33652018214741114,0.299706067236453,0.37351080992192487
P1,C010,GP mean,1450,0.3356912808880651,0.29885644169632264,0.37282141444738587
P1,C010,GP mean,1475,0.3349245959968634,0.29800485118590847,0.3721763396887168
P1,C010,GP mean,1500,0.33456032733374685,0.29771397787991466,0.37169013653605437
P1,C010,GP mean,1525,0.33437282528992684,0.29755623918873086,0.37150158938517663
P1,C010,GP mean,1550,0.333690385844262,0.29689899320908125,0.3707254314297068
P1,C010,GP mean,1575,0.33241584515134703,0.29532689618377833,0.36993192467386893
P1,C010,GP mean,1600,0.331920227594677,0.29480725793974594,0.36936699612319623
P1,C010,GP mean,1625,0.3313902420550042,0.294242512943308,0.3690502878787776
P1,C010,GP mean,1650,0.33103539607783494,0.2939233932735317,0.3685787542401756
P1,C010,GP mean,1675,0.330492569240908,0.2934807076718442,0.3682354910005701
P1,C010,GP mean,1700,0.33009666423510703,0.29313782109828923,0.367560700374867
P1,C010,GP mean,1725,0.32955948948324054,0.292472921164017,0.3670442778654501
P1,C010,GP mean,1750,0.3282534966284108,0.2915510962689634,0.3652041884469508
P1,C010,GP mean,1775,0.3279591834878314,0.29118960101592833,0.36502480247853086
P1,C010,GP mean,1800,0.32775971507705004,0.2909778150583467,0.36478796577352596
P1,C010,GP mean,1825,0.3272589590693621,0.29049407541831046,0.3641247831827929
P1,C010,GP mean,1850,0.327096754608841,0.2904210759837512,0.36404933500593156
P1,C010,GP mean,1875,0.3264977307728933,0.28990675192431564,0.36340412963507573
P1,C010,GP mean,1900,0.3261062917305482,0.28944288523853334,0.36297964901942126
P1,C010,GP mean,1925,0.3256345895373672,0.2888326104101635,0.3626548268411867
P1,C010,GP mean,1950,0.32520239245639676,0.28834942275283665,0.36226157278545357
P1,C010,GP mean,1975,0.3247596286436339,0.28808768203793,0.3616436739575962
P1,C010,GP mean,2000,0.3245121331632768,0.2879609233896087,0.361359438857714
P1,C010,GP mean,2025,0.3243781079365103,0.28774280071386205,0.36122831876642947
P1,C010,GP mean,2050,0.3239514426094011,0.2873504787845044,0.36077885978586505
P1,C010,GP mean,2075,0.3236245828771579,0.2871287519736825,0.36043050168514246
P1,C010,GP mean,2100,0.32323207381169194,0.2867504198125965,0.3600496712635183
P1,C010,GP mean,2125,0.32279075814506364,0.28634128632639055,0.35947537422242765
P1,C010,GP mean,2150,0.32162564170268304,0.28527932763989006,0.3580651048437609
P1,C010,GP mean,2175,0.3212116901856287,0.2848571322715111,0.3575615083085387
P1,C010,GP mean,2200,0.3210102083926405,0.28470176440387157,0.3573283273355137
P1,C010,GP mean,2225,0.32071114551938423,0.2844415758197882,0.35708921249457104
P1,C010,GP mean,2250,0.3198452931504471,0.2830056449262125,0.35674050413908187
P1,C010,GP mean,2275,0.31921630195764233,0.28239941360776527,0.3560174969282647
P1,C010,GP mean,2300,0.3184898794458028,0.28154945122137637,0.3555391424832286
P1,C010,GP mean,2325,0.31794187096944654,0.2810967667415756,0.3548976731243393
P1,C010,GP mean,2350,0.3174390137695072,0.2807043286087918,0.35424505521891403
P1,C010,GP mean,2375,0.3168062078953058,0.28024019732795835,0.3534512142307138
P1,C010,GP mean,2400,0.3166803424030064,0.2801248429869281,0.35329543564715316
P1,C010,GP mean,2425,0.3164628335318146,0.27995387482949485,0.3530382077725614
P1,C010,GP mean,2450,0.31621662238012926,0.2797195979921827,0.35278608460811806
P1,C010,GP mean,2475,0.31589039534689795,0.27951872853733334,0.3523652439020068
P1,C010,GP mean,2500,0.31556963165010266,0.27937014519834097,0.3519043892851001
P1,C010,GP mean,2525,0.31534696866551964,0.27914700870652775,0.35174794412525023
P1,C010,GP mean,2550,0.315304823052887,0.279107272342286,0.3516915499870012
P1,C010,GP mean,2575,0.31476396513562793,0.2785490348976122,0.35104089379549863
P1,C010,GP mean,2600,0.3146603374731771,0.27836751421917827,0.350990524010263
P1,C010,GP mean,2625,0.3138686759950504,0.2778552512271841,0.35010832045826923
P1,C010,GP mean,2650,0.31340936359712385,0.2774747583219985,0.3494907594098605
P1,C010,GP mean,2675,0.3131186093327147,0.27715243578117654,0.34917487292337784
P1,C010,GP mean,2700,0.312446875435495,0.2764692000164435,0.3486319001691506
P1,C010,GP mean,2725,0.31224989210613435,0.27616312240064295,0.348553019503981
P1,C010,GP mean,2750,0.31222813993471515,0.2761413702292238,0.3485312673325618
P1,C010,GP mean,2775,0.31201738711943144,0.2759878204874754,0.3483002811489516
P1,C010,GP mean,2800,0.3118022796825921,0.2757884122252765,0.3479680849929518
P1,C010,GP mean,2825,0.3114924258879449,0.27550850775718083,0.3477185959028382
P1,C010,GP mean,2850,0.3110785041702435,0.2751856695067079,0.34711120673008755
P1,C010,GP mean,2875,0.31065803122337865,0.27463837381059925,0.3468485891656019
P1,C010,GP mean,2900,0.3106195959750605,0.2746299638465684,0.346807537647277
P1,C010,GP mean,2925,0.3102590363659171,0.2742700464598676,0.34634494829891027
P1,C010,GP mean,2950,0.3094102338739684,0.27370041909755566,0.34516266028805165
P1,C010,GP mean,2975,0.309014966200413,0.27317327034101235,0.3449067520006532
P1,C010,GP mean,3000,0.3082570543051154,0.27239767506074364,0.3440222765862564
P1,C010,GP mean,3025,0.30781530935866686,0.271745896751044,0.34372411744265224
P1,C010,GP mean,3050,0.30754560020515953,0.2715532173078672,0.3434138872067267
P1,C010,GP mean,3075,0.30743140444243816,0.2714359732229122,0.34332364569852347
P1,C010,GP mean,3100,0.307116687235077,0.27115418061287977,0.3429759163667388
