cohort,variant,condition,mode,model,instance_hash,replicate,gap,auc
N1,as,C111,legacy,baseline,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,3,3.443129297938352,3.663997478224989
N1,as,C111,legacy,baseline,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,4,3.3599780555688685,3.4327010493451735
N1,as,C111,legacy,baseline,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,0,2.241165267398504,2.4255176445882047
N1,as,C111,legacy,baseline,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,1,2.7580481442220695,2.7752401084053795
N1,as,C111,legacy,baseline,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,2,2.7577822140791852,2.9705695447364384
N1,as,C111,legacy,baseline,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,3,2.941031410531858,3.1407911381676845
N1,as,C111,legacy,baseline,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,4,2.988043746666924,3.267769084421844
N1,as,C111,legacy,baseline,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,0,3.0751465871234895,3.2011236687194478
N1,as,C111,legacy,baseline,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,1,3.2759729636383073,3.450743348020986
N1,as,C111,legacy,baseline,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,2,3.421014829729163,3.599909734621777
N1,as,C111,legacy,baseline,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,3,3.184914276014328,3.2996140701458496
N1,as,C111,legacy,baseline,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,4,3.1928804353042572,3.393295364161144
N1,as,C111,legacy,baseline,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,0,3.2612241912246542,3.473686923832239
N1,as,C111,legacy,baseline,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,1,3.2370404355231086,3.4416634375291966
N1,as,C111,legacy,baseline,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,2,3.0162312484407705,3.089723422882496
N1,as,C111,legacy,baseline,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,3,3.0680709588097654,3.2961786383443483
N1,as,C111,legacy,baseline,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,4,3.2245202837097864,3.362518991975548
N1,as,C111,legacy,baseline,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,0,3.0872506132536115,3.52892289741532
N1,as,C111,legacy,baseline,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,1,3.4702264194316212,3.6047334026922835
N1,as,C111,legacy,baseline,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,2,2.7033241232581995,3.1678204488091932
N1,as,C111,legacy,baseline,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,3,3.451709950697901,3.522026561556132
N1,as,C111,legacy,baseline,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,4,3.253096974927172,3.3049510154478674
N1,as,C111,legacy,baseline,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,0,3.5155612798781766,3.524490161069676
N1,as,C111,legacy,baseline,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,1,3.299345541608356,3.3306796975641455
N1,as,C111,legacy,baseline,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,2,3.173930113951484,3.462613233390001
N1,as,C111,legacy,baseline,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,3,2.789126559066024,3.605121264085699
N1,as,C111,legacy,baseline,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,4,3.415731651264564,3.6548963780004438
N1,as,C111,legacy,baseline,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,0,3.107090366219478,3.3393796350426617
N1,as,C111,legacy,baseline,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,1,3.195834451686741,3.341481012608562
N1,as,C111,legacy,baseline,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,2,3.138486565845011,3.24614445525747
N1,as,C111,legacy,baseline,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,3,3.1151346219900233,3.4915310714905288
N1,as,C111,legacy,baseline,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,4,3.203298536799859,3.2821391119583883
N1,as,C111,legacy,baseline,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,0,2.849996803104893,2.8605027665966727
N1,as,C111,legacy,baseline,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,1,2.9852221779575805,3.0962592907905404
N1,as,C111,legacy,baseline,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,2,2.589694915818952,2.654733645521737
N1,as,C111,legacy,baseline,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,3,2.257487554081905,2.319811460920807
N1,as,C111,legacy,baseline,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,4,2.4619152841057534,2.7840475705695207
N1,as,C111,legacy,baseline,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,0,3.5371061101877377,3.6722817890715733
N1,as,C111,legacy,baseline,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,1,3.1059425095304904,3.4348119215235484
N1,as,C111,legacy,baseline,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,2,3.418731244602924,3.4786406167829007
N1,as,C111,legacy,baseline,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,3,3.4680457134995013,3.6280706861245053
N1,as,C111,legacy,baseline,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,4,3.0300571855359726,3.4370229503433416
N1,as,C111,legacy,baseline,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,0,3.0366801800830956,3.388771008610948
N1,as,C111,legacy,baseline,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,1,3.3836206111734324,3.4226813499044133
N1,as,C111,legacy,baseline,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,2,3.1731300099725246,3.4142842449951503
N1,as,C111,legacy,baseline,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,3,3.577854763026189,3.6736247188309137
N1,as,C111,legacy,baseline,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,4,3.596348978508468,3.657558498982103
N1,as,C111,legacy,baseline,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,0,3.6597294768924593,3.7254558309137966
N1,as,C111,legacy,baseline,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,1,3.440533527018097,3.8130377041992745
N1,as,C111,legacy,baseline,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,2,3.4342228412981957,3.5503038169010006
N1,as,C111,legacy,baseline,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,3,3.622302534563371,3.791516986839959
N1,as,C111,legacy,baseline,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,4,3.381117439132564,3.7697655530872334
N1,as,C111,legacy,baseline,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,0,3.2430914047080206,3.3237141651598003
N1,as,C111,legacy,baseline,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,1,3.3138543602304837,3.41609824026679
N1,as,C111,legacy,baseline,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,2,3.026486272375828,3.258904726092944
N1,as,C111,legacy,baseline,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,3,3.0603852483176874,3.1690081252335
N1,as,C111,legacy,baseline,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,4,3.1386541646160504,3.2524894010572662
N1,as,C111,legacy,baseline,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,0,2.4511956367680776,2.556562327244064
N1,as,C111,legacy,baseline,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,1,2.820433465811689,2.938012678621327
N1,as,C111,legacy,baseline,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,2,2.404311437757922,3.0099620330691765
N1,as,C111,legacy,baseline,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,3,2.6936554985633743,2.8414869088220462
N1,as,C111,legacy,baseline,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,4,2.7266401761718795,2.9699410451553137
N1,as,C111,legacy,baseline,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,0,3.0839833664619176,3.528178050769907
N1,as,C111,legacy,baseline,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,1,3.185595345121972,3.2464907984162563
N1,as,C111,legacy,baseline,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,2,2.8539771821881166,3.2361563414815095
N1,as,C111,legacy,baseline,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,3,3.131728442748627,3.2700954911574973
N1,as,C111,legacy,baseline,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,4,3.0642818938094507,3.230871550489649
N1,as,C111,legacy,baseline,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,0,3.6440157108455384,3.838856193283308
N1,as,C111,legacy,baseline,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,1,3.4108609768592757,3.622258090975006
N1,as,C111,legacy,baseline,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,2,3.279842843831915,3.3598841082736124
N1,as,C111,legacy,baseline,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,3,3.5405427179013405,3.636472671237045
N1,as,C111,legacy,baseline,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,4,3.3014245444936696,3.549083981498333
N1,as,C111,legacy,baseline,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,0,2.986868739599835,3.1812292829416657
N1,as,C111,legacy,baseline,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,1,2.925053707972558,3.179894643422976
N1,as,C111,legacy,baseline,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,2,3.311329833402521,3.3506948892105606
N1,as,C111,legacy,baseline,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,3,3.0693291191916217,3.384895403823232
N1,as,C111,legacy,baseline,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,4,2.711187323881137,3.1069455762735823
N1,as,C111,legacy,baseline,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,0,2.8128359598891928,3.0446992399024233
N1,as,C111,legacy,baseline,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,1,2.75015279623112,2.932012234802839
N1,as,C111,legacy,baseline,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,2,2.8020510351545846,3.1380317596611795
N1,as,C111,legacy,baseline,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,3,3.0097699832541513,3.112332417776655
N1,as,C111,legacy,baseline,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,4,2.6461011565940273,2.9366396959221754
N1,as,C111,legacy,baseline,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,0,2.967983952367348,3.1899867176672334
N1,as,C111,legacy,baseline,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,1,3.1346969558893045,3.1864431020500916
N1,as,C111,legacy,baseline,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,2,2.7493618474254244,3.084154656268662
N1,as,C111,legacy,baseline,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,3,3.1718932890255402,3.277964991529318
N1,as,C111,legacy,baseline,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,4,2.7595505661185404,2.9590878384390766
N1,as,C111,legacy,baseline,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,0,3.4874685061350608,3.813282470471335
N1,as,C111,legacy,baseline,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,1,3.294307760336368,3.333773689655219
N1,as,C111,legacy,baseline,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,2,3.6194264975002666,3.72990374735847
N1,as,C111,legacy,baseline,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,3,3.7792530860065288,4.035160118592054
N1,as,C111,legacy,baseline,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,4,3.1877304114698246,3.2371922473745007
N1,as,C111,legacy,baseline,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,0,3.5327598377316694,3.598981081940679
N1,as,C111,legacy,baseline,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,1,3.214291987303586,3.363735110653455
N1,as,C111,legacy,baseline,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,2,3.003408812349062,3.1878032573394646
N1,as,C111,legacy,baseline,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,3,3.2615853348838098,3.483583508594324
N1,as,C111,legacy,baseline,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,4,3.286443551805296,3.4187048933153825
N1,as,C111,legacy,baseline,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,0,3.13121946308903,3.1488759292735056
N1,as,C111,legacy,baseline,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,1,2.9352417694374244,3.18656396071396
N1,as,C111,legacy,baseline,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,2,3.365646440573422,3.3856874311283645
N1,as,C111,legacy,baseline,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,3,3.262480317536909,3.4780898636035023
N1,as,C111,legacy,baseline,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,4,2.804656914737591,3.1835643265789852
N1,as,C111,legacy,baseline,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,0,3.166392986044264,3.284500108428632
N1,as,C111,legacy,baseline,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,1,3.382709572942777,3.475866869283988
N1,as,C111,legacy,baseline,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,2,3.563406176897055,3.5952144554630157
N1,as,C111,legacy,baseline,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,3,3.442251047027578,3.5545009951555024
N1,as,C111,legacy,baseline,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,4,3.1421781638514945,3.366081964686711
N1,as,C111,legacy,baseline,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,0,2.4283789739118378,2.7596023185912513
N1,as,C111,legacy,baseline,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,1,2.41393754269843,2.8357269205472377
N1,as,C111,legacy,baseline,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,2,2.520450481490033,2.6964616883554946
N1,as,C111,legacy,baseline,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,3,2.535322017349606,2.774593041210354
N1,as,C111,legacy,baseline,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,4,2.376891922002766,2.781475255740989
N1,as,C111,legacy,baseline,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,0,3.334352806035068,3.5408710080406376
N1,as,C111,legacy,baseline,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,1,3.0566305296368057,3.4289839662557906
N1,as,C111,legacy,baseline,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,2,3.4275298884935745,3.5271398188095207
N1,as,C111,legacy,baseline,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,3,3.1006312503286004,3.291642937371248
N1,as,C111,legacy,baseline,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,4,2.974506749046313,3.2321403324927376
N1,as,C111,legacy,baseline,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,0,2.861801456029256,2.9796573378779585
N1,as,C111,legacy,baseline,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,1,2.856494454741698,3.143164890632
N1,as,C111,legacy,baseline,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,2,2.5971647552231802,2.6752252466393953
N1,as,C111,legacy,baseline,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,3,3.0201767266359925,3.11640379381931
N1,as,C111,legacy,baseline,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,4,2.945609440313368,3.090382274538919
N1,as,C111,legacy,baseline,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,0,3.1660027183256334,3.3979517257190337
N1,as,C111,legacy,baseline,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,1,3.0173978920301048,3.5850436107354122
N1,as,C111,legacy,baseline,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,2,3.238268113547682,3.5636402211711675
N1,as,C111,legacy,baseline,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,3,3.486731527709064,3.6562124760459365
N1,as,C111,legacy,baseline,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,4,3.4124677935641223,3.4517630212460833
N1,as,C111,legacy,baseline,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,0,3.4821618067653937,3.619879332627259
N1,as,C111,legacy,baseline,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,1,3.1927525532036816,3.3304561756660145
N1,as,C111,legacy,baseline,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,2,3.3554592886972046,3.5335238695926163
N1,as,C111,legacy,baseline,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,3,3.6275991103759564,3.7118395207746397
N1,as,C111,legacy,baseline,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,4,3.3767890623022545,3.5514385903581163
N1,as,C111,legacy,baseline,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,0,2.796472961764951,3.0945632301333506
N1,as,C111,legacy,baseline,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,1,3.0128811867865757,3.1684378799932924
N1,as,C111,legacy,baseline,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,2,3.0313669436913715,3.0942340363548375
N1,as,C111,legacy,baseline,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,3,2.950700946588203,3.1024300458789456
N1,as,C111,legacy,baseline,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,4,3.002213681072541,3.150640606091647
N1,as,C111,legacy,baseline,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,0,3.1020864611098986,3.3462563754238013
N1,as,C111,legacy,baseline,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,1,3.0371255392310337,3.236814597116513
N1,as,C111,legacy,baseline,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,2,2.46635957854926,2.9945804645435783
N1,as,C111,legacy,baseline,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,3,3.233562181429339,3.325637611047678
N1,as,C111,legacy,baseline,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,4,2.3703693312856045,2.566959489556348
N1,as,C111,legacy,baseline,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,0,2.549804633057162,2.8167450533483134
N1,as,C111,legacy,baseline,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,1,3.1594019790989636,3.226429360522307
N1,as,C111,legacy,baseline,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,2,2.887956201292541,2.990127535419998
N1,as,C111,legacy,baseline,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,3,3.3136942090308708,3.603800670050688
N1,as,C111,legacy,baseline,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,4,3.0778195232950223,3.4596984992327875
N1,as,C111,legacy,81001,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,0,1.409552425882099,1.4678193222778222
N1,as,C111,legacy,81001,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,1,1.5587718300280162,1.6289505063156282
N1,as,C111,legacy,81001,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,2,1.1900021759724932,1.29393436351416
N1,as,C111,legacy,81001,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,3,1.2308888725952594,1.2858611255557064
N1,as,C111,legacy,81001,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,4,1.6537563765482544,1.6748105300098945
N1,as,C111,legacy,81001,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,0,1.522265531962086,1.6084383072233714
N1,as,C111,legacy,81001,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,1,1.2377814377583451,1.2687450803045075
N1,as,C111,legacy,81001,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,2,1.6217291768388264,1.6901328461104408
N1,as,C111,legacy,81001,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,3,1.455236322715736,1.5175746082237804
N1,as,C111,legacy,81001,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,4,1.6099393123643058,1.6576526673961394
N1,as,C111,legacy,81001,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,0,1.3935891125953725,1.9326338555006506
N1,as,C111,legacy,81001,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,1,1.4694043999404771,1.8257333822642519
N1,as,C111,legacy,81001,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,2,0.9142162925960706,1.2473407280629876
N1,as,C111,legacy,81001,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,3,1.9550369922492594,2.1125184036658458
N1,as,C111,legacy,81001,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,4,1.8423117788833876,2.0450550404083683
N1,as,C111,legacy,81001,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,0,1.130573219408526,1.1972396154724692
N1,as,C111,legacy,81001,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,1,1.8568468598452403,1.9775483143311765
N1,as,C111,legacy,81001,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,2,1.4100872716175994,1.703125372579243
N1,as,C111,legacy,81001,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,3,1.7003368334225666,1.785201598018162
N1,as,C111,legacy,81001,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,4,1.4266260837103362,1.6775340231387033
N1,as,C111,legacy,81001,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,0,1.0646813558584878,1.2292837205584513
N1,as,C111,legacy,81001,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,1,1.536519140271242,1.5866537157999054
N1,as,C111,legacy,81001,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,2,1.2066539721944158,1.451044466149538
N1,as,C111,legacy,81001,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,3,0.8454813380387227,1.122208146053042
N1,as,C111,legacy,81001,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,4,1.8619390438038952,2.105497244212617
N1,as,C111,legacy,81001,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,0,1.5280824279621408,1.6989931080932035
N1,as,C111,legacy,81001,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,1,1.705669964698786,1.918108268714213
N1,as,C111,legacy,81001,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,2,1.8683354332596158,2.0270704050986765
N1,as,C111,legacy,81001,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,3,1.7376264924051643,1.9994423272172128
N1,as,C111,legacy,81001,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,4,1.4463865005448717,1.6467711494944974
N1,as,C111,legacy,81001,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,0,1.807950487851806,1.8785174242212996
N1,as,C111,legacy,81001,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,1,1.2859164539041013,1.5567922353649863
