condition,model,sampling,iteration,pre_gap,post_gap,ls_gain_pp,ls_retention,ls_improved_fraction,ph_saturation,ph_raw_std,ph_tanh_std,source_age,source_switch_fraction,source_repeat_duration_end,source_ib_fraction,source_rb_fraction,source_gb_fraction,floor_fraction,restart_count,would_restart_count,ls_moves_per_ant,ls_checks_per_ant
C101,GP_mean,window,500,7.526974537069043,2.0131863287185565,5.513788208350486,0.9531053593750002,0.8284869791666667,0.48807816666666665,0.8822776375029722,0.24039327370820446,82.74750000000002,0.5293333333333333,89.72708333333333,0.4774166666666666,0.24325000000000002,0.2793333333333333,0.0,0.23541666666666666,0.23541666666666666,29.109208333333335,22024.5421875
C101,GP_mean,window,525,15.471742456851711,3.067372763384368,12.404369693467347,0.8881203958333334,0.8637656249999999,0.4927105,1.3046554604596865,0.3353538707968802,10.530666666666667,0.5275833333333333,19.491666666666667,0.6753333333333333,0.28391666666666665,0.040749999999999995,0.0,0.0,0.0,70.06698437499999,23938.88203125
C101,GP_mean,window,550,7.428443844701745,2.063672848366976,5.364770996334769,0.9494513958333333,0.7619036458333334,0.4689931666666666,1.0118773435232413,0.23914743536872454,16.978749999999998,0.3350833333333333,32.97083333333333,0.5253333333333334,0.42783333333333334,0.046833333333333324,0.0,0.0,0.0,30.436809895833335,22050.01203125
C101,GP_mean,window,575,5.241953955880308,1.6239056143029948,3.6180483415773126,0.9656911406249999,0.6850885416666667,0.467976,0.8236822387296154,0.19084719304501446,23.523333333333333,0.25275,49.33125,0.5534166666666667,0.3975833333333333,0.049,0.0,0.0,0.0,20.662354166666667,21413.935989583333
C101,GP_mean,window,600,3.835455958672283,1.3074733022431917,2.527982656429091,0.9772125104166667,0.6496848958333333,0.4576038333333333,0.6490824869222778,0.13738408253167692,34.081,0.20458333333333334,67.19583333333334,0.4876666666666667,0.46225000000000005,0.050083333333333334,0.0,0.01875,0.01875,13.988403645833335,20971.143281250002
C101,GP_mean,window,625,3.5301773105520438,1.1704527692383002,2.3597245413137435,0.9800793385416666,0.63890625,0.4150096666666666,0.5529314430210576,0.106083663677941,35.35125,0.17716666666666667,80.7375,0.5431666666666667,0.4215,0.035333333333333335,0.0,0.0,0.0,12.576653645833336,20814.90703125
C101,GP_mean,window,650,2.16007759584643,0.9173830161024288,1.2426945797440017,0.9906767552083334,0.6017057291666668,0.3904391666666666,0.45436202073588616,0.08009510866509925,48.825333333333326,0.09241666666666667,101.79583333333332,0.46499999999999997,0.49458333333333326,0.04041666666666667,0.0,0.0,0.0,6.018270833333332,20418.760833333334
C101,GP_mean,window,675,4.030987740238273,1.1498733064272204,2.881114433811053,0.9794196979166665,0.6917473958333333,0.39588016666666664,0.6098095622694858,0.14397606287693335,108.63933333333333,0.10866666666666669,77.34166666666667,0.1374166666666667,0.3748333333333333,0.48775,0.0,0.0,0.0,13.555778645833334,20952.674270833333
C101,GP_mean,window,700,1.6327697835332244,0.6954441475267293,0.937325636006495,0.9947117552083332,0.5846953125,0.36897433333333335,0.41215387137503556,0.07738946153633311,80.04566666666668,0.03983333333333333,97.36875,0.12574999999999997,0.4685833333333333,0.4056666666666667,0.0,0.004166666666666667,0.004166666666666667,3.6566276041666668,20254.89609375
C101,GP_mean,window,725,1.3516356401309424,0.6670463064682413,0.6845893336627009,0.9952311875,0.5432213541666666,0.3784241666666667,0.3943364809293187,0.061379990845188304,104.03833333333333,0.024833333333333336,116.93125,0.13916666666666666,0.41066666666666674,0.4501666666666666,0.0,0.0,0.0,3.1815364583333334,20210.043958333332
C101,GP_mean,window,750,1.077503135075464,0.6149040263173304,0.4625991087581335,0.9971918854166667,0.5354010416666667,0.38086400000000004,0.32586107094344613,0.03970741177119882,122.47133333333336,0.01791666666666667,138.72291666666666,0.12533333333333335,0.2714166666666667,0.6032500000000001,0.0,0.0,0.0,1.9140598958333335,20134.084791666664
C101,GP_mean,window,775,1.8864082351359026,0.7245732170572978,1.1618350180786048,0.9917510677083333,0.5800807291666666,0.3830596666666667,0.42504061189696357,0.06973654287718643,160.13625,0.03125,146.80833333333334,0.013083333333333332,0.18683333333333335,0.8000833333333333,0.0,0.0,0.0,5.4710729166666665,20386.08890625
C101,GP_mean,window,800,0.9658202665742355,0.5483020633681929,0.41751820320604266,0.9978274010416666,0.5411119791666666,0.36202016666666664,0.3375847579245156,0.042297841971146125,163.25900000000001,0.010499999999999999,168.8125,0.011833333333333335,0.19766666666666666,0.7905,0.0,0.32916666666666666,0.32916666666666666,1.5418307291666666,20107.27671875
C101,GP_mean,window,825,15.811185465236358,3.0553104385997694,12.75587502663659,0.8777912656250001,0.6831432291666667,0.40152366666666667,1.1311468549640575,0.2879219636409999,90.38741666666667,0.33316666666666667,87.81666666666666,0.32841666666666663,0.16725,0.5043333333333333,0.0,0.0,0.0,75.47674479166668,24063.558750000004
C101,GP_mean,window,850,7.619932384969742,2.113075263335002,5.50685712163474,0.94453984375,0.6815572916666667,0.4305445,0.9008048350678092,0.22412728252463615,105.28258333333333,0.324,103.36041666666665,0.2743333333333333,0.15358333333333335,0.5720833333333333,0.0,0.0,0.0,32.804169270833334,22212.529166666667
C101,GP_mean,window,875,5.672184170568532,1.6250149116287254,4.047169258939807,0.9619138177083333,0.6796692708333334,0.4353785,0.7494853854134378,0.18225477544535232,122.33858333333333,0.31816666666666665,117.97083333333335,0.2655,0.131,0.6035,0.0,0.0,0.0,23.032328125,21589.636979166666
C101,GP_mean,window,900,3.686680961437047,1.1255594624969223,2.5611214989401243,0.9790005416666666,0.6596015625,0.42067416666666657,0.5552899164773657,0.11948216547516197,136.85816666666668,0.23625,134.76041666666666,0.2126666666666667,0.16999999999999998,0.6173333333333333,0.0,0.11875,0.11875,13.176322916666667,20919.610989583332
C101,GP_mean,window,925,7.6228976413239895,1.6727481790572605,5.950149462266728,0.9466321718749999,0.6697604166666666,0.41275966666666664,0.7451778079516689,0.16437766398456718,115.52983333333331,0.2359166666666667,115.72083333333335,0.33999999999999997,0.14708333333333332,0.5129166666666667,0.0,0.0,0.0,33.39996875,21867.918333333335
C101,GP_mean,window,950,3.7444924512415403,1.2069863588764183,2.5375060923651223,0.9760508697916667,0.6082083333333334,0.4052505,0.6040972062172021,0.12371108552213332,132.67475,0.15050000000000002,135.18125,0.255,0.21975000000000003,0.52525,0.0,0.0,0.0,14.352666666666668,20966.264895833334
C101,GP_mean,window,975,2.8153506663465597,1.0154967567872137,1.7998539095593464,0.983042578125,0.5775546874999999,0.402732,0.5223685237476794,0.09947709482791547,149.40708333333333,0.12308333333333332,156.38333333333333,0.26616666666666666,0.1993333333333333,0.5345,0.0,0.0,0.0,10.210807291666665,20699.768385416664
C101,GP_mean,window,1000,2.194403432876144,0.8676800241076815,1.3267234087684627,0.9883272864583332,0.5700833333333334,0.40089716666666664,0.45256559957233017,0.07944585753464035,168.079,0.11141666666666668,177.92708333333334,0.23875000000000002,0.22008333333333335,0.5411666666666666,0.0,0.3458333333333333,0.3458333333333333,7.172934895833333,20497.307135416668
C101,GP_mean,window,1025,17.447148721612983,3.4092312643958094,14.037917457217176,0.8656803333333334,0.7346406249999999,0.4307171666666667,1.237094129017764,0.31705031215827384,63.712250000000004,0.42316666666666675,81.56458333333333,0.5839166666666668,0.2128333333333333,0.20325,0.0,0.0,0.0,82.92627604166667,24510.071302083332
C101,GP_mean,window,1050,8.520149470723137,2.3736358798315003,6.146513590891637,0.9380109375,0.7171822916666667,0.4444895000000001,0.9958119429949097,0.25561837354626843,75.18458333333334,0.3755,95.93958333333333,0.4916666666666666,0.30208333333333337,0.20625,0.0,0.0,0.0,36.68413020833333,22474.97796875
C101,GP_mean,window,1075,7.90065979420217,2.0576472657267124,5.843012528475457,0.947865640625,0.7880442708333334,0.4545943333333334,0.9647200348452911,0.2617933984576675,102.79116666666667,0.38975,75.76458333333332,0.33841666666666664,0.3078333333333333,0.35375,0.0,0.0,0.0,31.99964583333333,22214.54265625
C101,GP_mean,window,1100,4.5565466431334025,1.3263745168024805,3.2301721263309218,0.9731282083333334,0.6999166666666666,0.4306981666666667,0.6802080329092289,0.16506315116530718,85.13050000000001,0.2765833333333333,91.7625,0.2921666666666667,0.41125000000000006,0.2965833333333333,0.0,0.14583333333333331,0.14583333333333331,16.79051822916667,21166.920885416668
C101,GP_mean,window,1125,9.803291031551778,2.107823556558685,7.695467474993093,0.93007215625,0.7157395833333333,0.4536051666666667,0.9744988622597355,0.22907201243942202,53.918499999999995,0.31799999999999995,58.0,0.4230833333333333,0.3914166666666667,0.1855,0.0,0.0,0.0,43.801242187499994,22476.223697916666
C101,GP_mean,window,1150,5.036262216793782,1.489303448601092,3.546958768192691,0.9673940104166668,0.6743125,0.43156716666666667,0.7482944483856365,0.16596316436977426,65.63108333333334,0.21641666666666665,74.93333333333334,0.3396666666666667,0.3625,0.2978333333333333,0.0,0.0,0.0,19.792460937500003,21338.12083333333
C101,GP_mean,window,1175,4.158010859241847,1.2719869868377092,2.886023872404139,0.9742226250000001,0.6481067708333332,0.4334806666666666,0.6980444550859953,0.15217321729165037,86.90008333333334,0.17633333333333334,83.55,0.2965,0.32575,0.37775,0.0,0.0,0.0,15.797539062500002,21086.735572916667
C101,GP_mean,window,1200,2.7488960784926695,0.9748498731305858,1.7740462053620838,0.9846555208333333,0.6030468750000001,0.42355183333333335,0.5553051467794295,0.11092969248174442,92.40966666666665,0.13191666666666668,103.02916666666665,0.2593333333333333,0.36025,0.38041666666666674,0.0,0.13125,0.13125,9.484388020833332,20656.91380208333
C101,GP_mean,window,1225,8.031865062814683,1.8181197485522318,6.213745314262452,0.9419775416666667,0.6421953125,0.44125099999999995,0.8102388322847714,0.17733341664654562,67.45450000000001,0.2355833333333333,82.25625,0.4050000000000001,0.3110833333333333,0.28391666666666665,0.0,0.0,0.0,36.00516666666667,22013.789947916666
C101,GP_mean,window,1250,4.243706595975292,1.3496804390636856,2.8940261569116057,0.9724417343750001,0.6264557291666666,0.4340671666666667,0.6590764103511797,0.13607588904151852,86.20824999999999,0.1795,101.40208333333334,0.341,0.32300000000000006,0.33599999999999997,0.0,0.0,0.0,16.568307291666667,21124.219635416666
C101,GP_mean,window,1275,5.1387900290239354,1.370186982366124,3.7686030466578133,0.9692899531249999,0.7115234375,0.44793133333333335,0.7661423711340183,0.18315350507067674,127.25375,0.1985,81.57291666666667,0.18083333333333332,0.3343333333333333,0.48483333333333334,0.0,0.0,0.0,19.4070234375,21354.424427083333
C101,GP_mean,window,1300,2.467047024988638,0.8369209472580404,1.630126077730597,0.9875645677083333,0.6084375,0.4197258333333334,0.5676361610597898,0.11769908799099116,102.65599999999999,0.12374999999999999,101.57291666666667,0.15925,0.41825,0.42250000000000004,0.0,0.03333333333333333,0.03333333333333333,7.945317708333334,20553.994114583333
C101,GP_mean,window,1325,3.29361900694868,0.9389915356876429,2.354627471261037,0.9801266354166668,0.595875,0.4165385,0.5680068143633268,0.10559005273650746,131.92816666666667,0.10625,109.45,0.19708333333333336,0.35333333333333333,0.44958333333333333,0.0,0.0,0.0,12.570747395833333,20742.580052083336
C101,GP_mean,window,1350,1.982286988317084,0.7486247578657214,1.2336622304513623,0.9901275572916667,0.5750390624999999,0.4040678333333333,0.476817780741977,0.07741260036649186,166.26,0.06825,130.06041666666667,0.15966666666666668,0.2575,0.5828333333333333,0.0,0.0,0.0,6.179815104166667,20421.646666666667
C101,GP_mean,window,1375,2.1660305085964393,0.7435317573809112,1.4224987512155283,0.9892160104166667,0.5885,0.4068533333333333,0.4974193283428973,0.08516455097521379,194.67275,0.06041666666666666,138.5,0.09491666666666666,0.25075,0.6543333333333333,0.0,0.0,0.0,6.932505208333334,20484.299375
C101,GP_mean,window,1400,1.2150631307593065,0.5630552969583222,0.652007833800984,0.995454421875,0.5458854166666667,0.39648200000000006,0.41881947203199515,0.05695764363260956,210.66575000000003,0.034999999999999996,161.00625,0.08566666666666667,0.2480833333333333,0.66625,0.0,0.2666666666666667,0.2666666666666667,2.94134375,20202.74973958333
C101,GP_mean,window,1425,12.995711433110808,2.592369028552967,10.403342404557838,0.9001941979166667,0.6583151041666667,0.4098531666666666,1.0093277037714958,0.24382364533322906,145.3775,0.2870833333333333,93.48958333333334,0.34558333333333335,0.21008333333333332,0.44433333333333336,0.0,0.0,0.0,61.55518229166667,23338.8328125
C101,GP_mean,window,1450,6.353380118421337,1.800636830864417,4.55274328755692,0.9546268072916668,0.6603723958333333,0.43434316666666667,0.8109414399389923,0.19001945938905695,163.53425000000001,0.2759166666666667,109.47083333333333,0.29233333333333333,0.2184166666666667,0.48925,0.0,0.0,0.0,26.94538802083333,21823.3978125
C101,GP_mean,window,1475,5.3265077635423,1.4660783586298085,3.860429404912492,0.9655933593749999,0.6914270833333334,0.44367049999999997,0.7474316256394034,0.17482379054697428,189.74766666666667,0.28091666666666665,112.54791666666668,0.23066666666666666,0.21383333333333332,0.5555,0.0,0.0,0.0,21.162921875000002,21468.985572916667
C101,GP_mean,window,1500,3.155615974858032,0.9612309745370965,2.194385000320935,0.9827276406250001,0.6435000000000001,0.4180776666666667,0.5410347733211918,0.11201178174330488,201.29008333333334,0.18775,129.8375,0.18666666666666668,0.25508333333333333,0.55825,0.0,0.12708333333333335,0.12708333333333335,10.949864583333333,20763.7459375
C101,GP_mean,window,1525,7.737604550561609,1.6663997581044263,6.071204792457182,0.944602953125,0.6568541666666666,0.4089968333333333,0.7617237609925585,0.1712136029520664,179.88333333333333,0.22533333333333333,106.07291666666667,0.3206666666666667,0.21341666666666664,0.46591666666666665,0.0,0.0,0.0,34.505401041666666,21925.046458333334
C101,GP_mean,window,1550,3.844604434173101,1.188885634870354,2.655718799302747,0.9748325364583333,0.6115182291666666,0.4033553333333334,0.6360817774886882,0.13064528497264663,203.27983333333333,0.15508333333333332,125.09375,0.24566666666666664,0.23808333333333334,0.51625,0.0,0.0,0.0,15.087333333333333,21017.886718749996
C101,GP_mean,window,1575,3.06249719258376,1.0120473899127493,2.05044980267101,0.9812236093749999,0.5916848958333334,0.4057878333333333,0.563262787618265,0.10510444643359822,224.81783333333334,0.13666666666666666,142.22916666666669,0.24033333333333334,0.2088333333333333,0.5508333333333334,0.0,0.0,0.0,11.399791666666667,20782.931406249998
C101,GP_mean,window,1600,2.17025764607747,0.8080350442377469,1.3622226018397232,0.9885569322916666,0.5767526041666666,0.3988501666666667,0.457725502305202,0.07372237776890396,242.20583333333335,0.1125,163.52916666666667,0.2144166666666667,0.22675,0.5588333333333333,0.0,0.29375,0.29375,7.126572916666666,20494.439166666667
C101,GP_mean,window,1625,14.96317290796531,2.9344689291362345,12.028703978829075,0.8856346041666667,0.7052447916666666,0.4413984999999999,1.1302556343691514,0.2765748174506163,111.20291666666667,0.35750000000000004,85.19791666666666,0.5070833333333333,0.20991666666666667,0.283,0.0,0.0,0.0,70.73657812500001,23836.185052083332
C101,GP_mean,window,1650,7.267569445336285,2.051640997854034,5.215928447482251,0.9476567760416665,0.6850651041666667,0.45775033333333326,0.9151405320015243,0.21914154775473657,126.23591666666667,0.3105833333333333,101.35208333333333,0.42400000000000004,0.27758333333333335,0.29841666666666666,0.0,0.0,0.0,30.995580729166665,22090.115364583333
C101,GP_mean,window,1675,6.910412708949304,1.8095895873587395,5.100823121590564,0.9544008125,0.7500781249999999,0.4623621666666667,0.9083909708005423,0.232545856582648,157.51799999999997,0.33008333333333334,86.56458333333333,0.3010833333333333,0.2915833333333333,0.4073333333333333,0.0,0.0,0.0,28.010002604166665,21937.6140625
C101,GP_mean,window,1700,3.884317941303439,1.1436765068296881,2.7406414344737513,0.977557,0.6715572916666666,0.4363381666666667,0.6368614923206023,0.1380792944159481,139.09316666666666,0.23808333333333334,103.27083333333333,0.26075,0.3826666666666667,0.3565833333333333,0.0,0.1395833333333333,0.1395833333333333,14.068234374999998,20978.111927083333
C101,GP_mean,window,1725,8.910642216525407,1.9077188301303998,7.002923386395008,0.9366297031249999,0.6967187499999999,0.4311436666666667,0.8763653149654418,0.20067636329315572,96.83058333333334,0.2793333333333333,73.4625,0.38808333333333334,0.3553333333333334,0.25658333333333333,0.0,0.0,0.0,39.67787760416667,22218.637447916666
C101,GP_mean,window,1750,4.533037756032638,1.3680864146362164,3.1649513413964216,0.9704086614583332,0.6547526041666666,0.41121800000000003,0.7186848382789239,0.15354963962259657,128.49691666666666,0.18866666666666665,91.33541666666666,0.31366666666666665,0.32975000000000004,0.35658333333333336,0.0,0.0,0.0,17.844182291666666,21203.3659375
C101,GP_mean,window,1775,4.183460017098627,1.2364378479026839,2.9470221691959417,0.9740684166666668,0.6571901041666667,0.41273033333333337,0.6902154119777,0.15004669947023688,156.81466666666665,0.17516666666666664,94.76458333333333,0.26441666666666663,0.312,0.42358333333333337,0.0,0.0,0.0,16.01764322916667,21107.267499999998
C101,GP_mean,window,1800,2.5520728047981938,0.8878759629156331,1.6641968418825606,0.9862164166666666,0.6079947916666667,0.4030895,0.5239645518875535,0.09821853596184997,153.20683333333332,0.12266666666666667,114.10208333333333,0.23033333333333333,0.36224999999999996,0.40741666666666665,0.0,0.16666666666666666,0.16666666666666666,8.655156250000001,20602.85953125
C101,GP_mean,window,1825,9.43292714907184,2.010325187438931,7.4226019616329095,0.9304033645833334,0.6610859375,0.4218723333333333,0.886016351509191,0.20037817706529443,101.68175,0.25216666666666665,79.16875,0.4076666666666666,0.32191666666666663,0.27041666666666664,0.0,0.0,0.0,43.164611979166665,22378.875625
C101,GP_mean,window,1850,4.7849808855307785,1.4482508836068113,3.336730001923967,0.9677892291666668,0.6416484375,0.4167676666666666,0.7229814577346951,0.1564329845748333,125.81683333333335,0.20516666666666666,97.66458333333333,0.3413333333333333,0.319,0.3396666666666667,0.0,0.0,0.0,19.257841145833332,21302.959166666667
C101,GP_mean,window,1875,5.296572602965154,1.3960648678163368,3.9005077351488175,0.9673525677083333,0.7201406250000001,0.4278336666666666,0.7799890150570975,0.17921974139813607,173.34591666666665,0.21875,82.975,0.20591666666666666,0.3318333333333333,0.46224999999999994,0.0,0.0,0.0,20.439726562500002,21421.395364583335
C101,GP_mean,window,1900,2.6864033284731565,0.864610432810608,1.8217928956625493,0.9855486979166667,0.6214765625,0.3995814999999999,0.5973454697417695,0.12583516566356284,148.19375,0.13966666666666666,102.22708333333334,0.18033333333333335,0.398,0.4216666666666667,0.0,0.04375,0.04375,9.120234375,20634.542916666665
C101,GP_mean,window,1925,3.8733816234987053,1.0193243787607327,2.854057244737972,0.9754624739583335,0.6082890625,0.4065551666666666,0.6116447711258323,0.11501269881339542,173.58575000000002,0.1348333333333333,106.50416666666668,0.22791666666666668,0.32958333333333334,0.4425,0.0,0.0,0.0,15.5046171875,20909.244635416668
C101,GP_mean,window,1950,2.1748400453882195,0.7756971305765106,1.399142914811709,0.9884848177083334,0.5844348958333334,0.38475566666666666,0.5065645307574403,0.08004940976801318,221.56900000000002,0.08291666666666667,126.35625,0.182,0.25558333333333333,0.5624166666666667,0.0,0.0,0.0,7.148643229166666,20486.439427083333
C101,GP_mean,window,1975,2.4874580916717646,0.7899573184606206,1.697500773211144,0.9866744739583332,0.6026484375,0.38855266666666666,0.5391155612495977,0.09734557684234743,257.98983333333337,0.07841666666666666,133.88541666666666,0.12166666666666667,0.2559166666666667,0.6224166666666667,0.0,0.0,0.0,8.523971354166665,20596.156354166666
C101,GP_mean,window,2000,1.344575793077761,0.5637934936438791,0.7807822994338821,0.994346859375,0.5549166666666667,0.3756928333333333,0.44214721404983787,0.06876701598392236,259.9843333333333,0.04741666666666666,156.17291666666665,0.10975000000000001,0.27191666666666664,0.6183333333333334,0.0,0.2375,0.2375,3.6362578125,20252.251874999998
C101,GP_mean,window,2025,11.826954103539721,2.360456111411826,9.466497992127895,0.9097189010416666,0.652421875,0.39629166666666665,0.955490348121972,0.22797104297140652,183.65641666666664,0.26775000000000004,97.05833333333334,0.3426666666666667,0.23683333333333337,0.4205,0.0,0.0,0.0,55.75064583333333,23025.161302083332
C101,GP_mean,window,2050,5.799968704863967,1.645542318815383,4.154426386048583,0.9587984427083333,0.6460885416666666,0.40339749999999996,0.7760182995882092,0.1797003528073205,220.86516666666665,0.24766666666666665,113.50833333333335,0.29100000000000004,0.22316666666666668,0.48583333333333323,0.0,0.0,0.0,24.454010416666666,21652.836302083335
C101,GP_mean,window,2075,5.260688490164809,1.4105373468339368,3.850151143330873,0.9657435572916666,0.6904010416666667,0.4166410000000001,0.7487702292221909,0.17675687409057206,257.20983333333334,0.25583333333333336,113.69791666666666,0.21275000000000005,0.23349999999999999,0.5537500000000001,0.0,0.0,0.0,21.063583333333334,21461.916979166665
C101,GP_mean,window,2100,2.995756641041223,0.9035116939817611,2.0922449470594615,0.98316203125,0.6337239583333334,0.3901673333333333,0.5522666990165028,0.11334186575243495,260.5144166666667,0.17566666666666667,132.14583333333331,0.173,0.28200000000000003,0.545,0.0,0.14583333333333331,0.14583333333333331,10.597893229166667,20738.174322916668
C101,GP_mean,window,2125,8.574204315194132,1.7964318379587296,6.777772477235402,0.9374411406250001,0.6535859375,0.40064416666666663,0.815108385126152,0.19243626078791282,224.46691666666666,0.24708333333333332,101.05416666666666,0.32425,0.2341666666666667,0.4415833333333333,0.0,0.0,0.0,38.85615364583333,22163.08203125
C101,GP_mean,window,2150,4.321176866755944,1.2782937223709876,3.042883144384956,0.9707978593750001,0.6194036458333333,0.39734316666666664,0.6611454270503804,0.1391100375724949,256.72841666666665,0.18066666666666667,119.60416666666666,0.25166666666666665,0.23475000000000001,0.5135833333333333,0.0,0.0,0.0,17.480421875,21181.512864583332
C101,GP_mean,window,2175,3.4238426505952,1.06171285413108,2.3621297964641195,0.9784720989583333,0.6066822916666668,0.4023366666666666,0.5872441889434409,0.11848965174352491,278.78583333333336,0.16258333333333336,135.6375,0.24016666666666664,0.21441666666666664,0.5454166666666667,0.0,0.0,0.0,13.092088541666666,20903.8440625
C101,GP_mean,window,2200,2.3780558293875176,0.8246229327987727,1.5534328965887447,0.9867922760416666,0.5865494791666667,0.39220483333333334,0.490236459444297,0.08709176085569087,297.03475,0.12741666666666668,155.86666666666665,0.21316666666666667,0.2333333333333333,0.5535,0.0,0.25,0.25,8.190971354166667,20568.032552083332
C101,GP_mean,window,2225,13.12368474802156,2.6124552268801784,10.511229521141377,0.9003151875000001,0.6914869791666667,0.4340475,1.0383217779007279,0.2506561461161426,173.6218333333333,0.3275833333333333,90.52083333333333,0.46266666666666667,0.21766666666666667,0.31966666666666665,0.0,0.0,0.0,61.68673437499999,23367.994739583333
C101,GP_mean,window,2250,6.3978245566962375,1.8176213702111987,4.580203186485038,0.9544585572916666,0.6669791666666667,0.4419456666666667,0.8320530075722345,0.1936298375353785,189.46616666666665,0.27666666666666667,107.61875,0.384,0.27441666666666664,0.3415833333333333,0.0,0.0,0.0,27.032984374999995,21824.169166666667
C101,GP_mean,window,2275,6.078902562224234,1.607939211965729,4.470963350258505,0.960178765625,0.7213463541666667,0.45974750000000003,0.8540282170053928,0.20964431719901494,227.044,0.28925,97.29583333333333,0.2758333333333333,0.29533333333333334,0.4288333333333334,0.0,0.0,0.0,24.419898437500002,21687.89505208333
C101,GP_mean,window,2300,3.548747854593894,1.0558297834599106,2.4929180711339827,0.9791060625,0.6473333333333333,0.4316485,0.6259438805517465,0.136203063115817,215.29441666666668,0.20600000000000002,115.30416666666667,0.24,0.36608333333333337,0.39391666666666664,0.0,0.15833333333333333,0.15833333333333333,13.011401041666668,20903.870520833334
C101,GP_mean,window,2325,9.714563130000062,2.027661917265006,7.686901212735056,0.9293159531249999,0.6895130208333333,0.4448588333333333,0.9260135767026544,0.2146733436156938,131.08933333333334,0.2891666666666667,78.63125,0.3878333333333333,0.3395833333333333,0.2725833333333333,0.0,0.0,0.0,44.103945312499995,22462.684947916667
C101,GP_mean,window,2350,4.847273345099463,1.4180999462795736,3.429173398819889,0.967590625,0.6582265625,0.4264036666666667,0.7392296295208237,0.15829376007249246,161.39425,0.20950000000000002,96.08125,0.3166666666666667,0.32858333333333334,0.35474999999999995,0.0,0.0,0.0,19.518476562500002,21320.072552083333
C101,GP_mean,window,2375,4.480193973089415,1.2518624140826886,3.228331559006726,0.9722023020833334,0.6729375,0.41933516666666665,0.7179118727175802,0.15861739274523617,197.12550000000002,0.19691666666666666,97.22083333333333,0.25666666666666665,0.3134166666666667,0.4299166666666666,0.0,0.0,0.0,17.2425859375,21194.100885416665
C101,GP_mean,window,2400,2.5911486866395728,0.859865063475031,1.7312836231645417,0.9857058020833334,0.6119375,0.400983,0.5614497249973658,0.10363989094841294,196.29891666666666,0.12883333333333333,117.5,0.22133333333333338,0.3565,0.4221666666666666,0.0,0.17291666666666666,0.17291666666666666,8.936278645833333,20620.74359375
C101,GP_mean,window,2425,9.78173253030982,2.0503302889501,7.731402241359722,0.9277430156250001,0.6753333333333333,0.4133463333333333,0.8884018260597998,0.2074303346815304,128.22449999999998,0.26483333333333337,77.24166666666666,0.40366666666666673,0.31025,0.28608333333333336,0.0,0.0,0.0,44.82379166666667,22482.937447916665
C101,GP_mean,window,2450,4.951408573352696,1.4551072703789818,3.496301302973714,0.9665153906249999,0.6542083333333333,0.41197533333333336,0.7254713059212166,0.15822076820813114,165.70841666666666,0.21108333333333335,95.29375,0.33433333333333337,0.30733333333333335,0.3583333333333333,0.0,0.0,0.0,20.069390625,21359.59140625
C101,GP_mean,window,2475,5.017686835389749,1.3347379197289233,3.682948915660826,0.9687808645833332,0.7065364583333333,0.42913216666666665,0.7468109274553308,0.1759929231454865,210.14625,0.2146666666666667,86.37291666666667,0.22066666666666665,0.32366666666666666,0.45566666666666666,0.0,0.0,0.0,19.438924479166666,21350.522708333338
C101,GP_mean,window,2500,2.7068342757678003,0.8572894681235169,1.8495448076442833,0.9851854114583334,0.6245078125000001,0.39905099999999993,0.5627806763170862,0.11526311963494466,193.74949999999998,0.1485,105.22916666666667,0.19358333333333336,0.37816666666666665,0.4282500000000001,0.0,0.07083333333333333,0.07083333333333333,9.332385416666666,20648.18276041667
C101,GP_mean,window,2525,5.190755275974217,1.2393096843632523,3.951445591610965,0.9647275260416667,0.6220104166666667,0.40445200000000003,0.6683461859733202,0.13777775553046334,198.63150000000002,0.16366666666666668,99.77291666666667,0.2679166666666667,0.32333333333333336,0.40875000000000006,0.0,0.0,0.0,22.118671875,21269.8703125
C101,GP_mean,window,2550,2.8594529920952807,0.9223111608207853,1.9371418312744957,0.983037015625,0.6005026041666667,0.3930828333333333,0.5570948797304556,0.10343617169400292,243.50425,0.10841666666666668,119.09583333333335,0.21566666666666662,0.2974166666666667,0.48691666666666666,0.0,0.0,0.0,10.421294270833334,20707.896875
C101,GP_mean,window,2575,3.163123734427929,0.9121582271677816,2.2509655072601467,0.9819214895833334,0.6292239583333334,0.4014168333333334,0.5934089752424931,0.11601807217840791,295.1596666666667,0.10858333333333334,121.04583333333332,0.14658333333333334,0.30233333333333334,0.5510833333333334,0.0,0.0,0.0,11.4534765625,20796.552760416664
C101,GP_mean,window,2600,1.6121773365370615,0.6111034905638247,1.001073845973237,0.9922488645833333,0.5707552083333333,0.3808176666666666,0.4630146239516158,0.07364434281027704,304.98158333333333,0.06483333333333333,142.16875,0.13116666666666668,0.3165833333333333,0.5522500000000001,0.0,0.19999999999999998,0.19999999999999998,4.8995390625,20338.359791666666
C101,GP_mean,window,2625,10.37246381472393,2.1017803310646395,8.270683483659292,0.921796828125,0.6486822916666666,0.4028361666666666,0.889693948871544,0.2055936747228299,242.9153333333333,0.2485833333333333,93.95625,0.32725,0.265,0.40775000000000006,0.0,0.0,0.0,48.41408072916666,22640.40609375
